taxon	fad_max	fad_min	lad_max	lad_min
t1	30	20	30	20
t2	30	20	30	20
t3	30	20	30	20
t4	30	20	30	20
t8	30	20	30	20
t9	30	20	30	20
t14	30	20	30	20
t16	20	10	0	-Inf
t17	30	20	20	10
t18	20	10	20	10
t20	20	10	0	-Inf
t22	30	20	20	10
t23	30	20	20	10
t24	20	10	20	10
t28	10	0	0	-Inf
t32	10	0	0	-Inf
t34	10	0	0	-Inf
t35	10	0	0	-Inf
t36	10	0	0	-Inf
t37	20	10	20	10
t38	20	10	0	-Inf
t40	30	20	30	20
t42	20	10	0	-Inf
t43	30	20	30	20
t45	10	0	0	-Inf
t56	20	10	20	10
t58	20	10	20	10
t59	20	10	20	10
t60	30	20	30	20
t61	30	20	30	20
t62	30	20	30	20
t63	20	10	20	10
t64	10	0	0	-Inf
t65	10	0	0	-Inf
t67	10	0	0	-Inf
t68	10	0	0	-Inf
t69	10	0	0	-Inf
t70	10	0	0	-Inf
t72	30	20	30	20
t73	20	10	20	10
t74	10	0	0	-Inf
t75	10	0	0	-Inf
t79	10	0	0	-Inf
t82	10	0	0	-Inf
t83	30	20	30	20
t88	30	20	30	20
t89	20	10	20	10
t91	30	20	30	20
t92	20	10	0	-Inf
t97	10	0	0	-Inf
t98	10	0	10	0
t99	30	20	20	10
t101	30	20	30	20
t103	10	0	0	-Inf
t104	10	0	0	-Inf
t106	10	0	0	-Inf
t108	10	0	0	-Inf
t110	10	0	0	-Inf
t117	20	10	20	10
t120	10	0	0	-Inf
t122	10	0	0	-Inf
t125	20	10	0	-Inf
t128	30	20	30	20
t130	30	20	30	20
t134	10	0	0	-Inf
t136	10	0	0	-Inf
t137	10	0	0	-Inf
t139	10	0	0	-Inf
t142	20	10	20	10
t144	10	0	0	-Inf
t145	10	0	10	0
t147	20	10	20	10
t150	20	10	20	10
t153	10	0	0	-Inf
t154	10	0	0	-Inf
t155	10	0	0	-Inf
t165	10	0	0	-Inf
t166	10	0	10	0
t167	20	10	20	10
t169	10	0	0	-Inf
t170	10	0	0	-Inf
t171	10	0	0	-Inf
t174	20	10	20	10
t175	10	0	0	-Inf
t176	10	0	0	-Inf
t178	10	0	0	-Inf
t179	10	0	0	-Inf
t180	10	0	0	-Inf
t181	10	0	0	-Inf
t184	10	0	0	-Inf
t186	30	20	30	20
t187	30	20	30	20
t189	10	0	0	-Inf
t190	10	0	10	0
t191	10	0	0	-Inf
t192	10	0	0	-Inf
t193	10	0	0	-Inf
t194	10	0	0	-Inf
t196	10	0	10	0
t197	10	0	0	-Inf
t198	10	0	0	-Inf
t200	10	0	0	-Inf
t202	20	10	0	-Inf
t209	10	0	0	-Inf
t210	10	0	0	-Inf
t211	20	10	20	10
t214	10	0	0	-Inf
t216	10	0	0	-Inf
t218	10	0	0	-Inf
t223	10	0	0	-Inf
t224	10	0	0	-Inf
t225	10	0	0	-Inf
t229	10	0	0	-Inf
t234	10	0	10	0
t235	10	0	0	-Inf
t238	30	20	30	20
t239	10	0	0	-Inf
t241	20	10	20	10
t242	10	0	10	0
t243	10	0	10	0
t244	10	0	0	-Inf
t247	10	0	10	0
t248	10	0	0	-Inf
t253	10	0	0	-Inf
t254	10	0	0	-Inf
t255	10	0	0	-Inf
t256	10	0	0	-Inf
t258	10	0	0	-Inf
t259	10	0	0	-Inf
t260	10	0	0	-Inf
t261	10	0	0	-Inf
t262	10	0	0	-Inf
t263	10	0	10	0
t264	10	0	0	-Inf
t265	10	0	0	-Inf
t266	10	0	0	-Inf
t267	10	0	0	-Inf
t269	10	0	0	-Inf
t270	10	0	0	-Inf
t271	10	0	10	0
t273	10	0	10	0
t274	10	0	0	-Inf
t276	10	0	10	0
t277	10	0	0	-Inf
t278	10	0	10	0
t279	10	0	0	-Inf
t286	10	0	0	-Inf
t287	10	0	0	-Inf
t290	10	0	0	-Inf
t291	10	0	0	-Inf
t292	10	0	0	-Inf
t294	10	0	0	-Inf
t302	10	0	0	-Inf
t314	10	0	0	-Inf
t315	20	10	20	10
t316	20	10	20	10
t317	10	0	0	-Inf
t318	10	0	0	-Inf
t319	10	0	0	-Inf
t332	10	0	0	-Inf
t333	10	0	0	-Inf
t334	10	0	0	-Inf
t336	10	0	0	-Inf
t340	10	0	0	-Inf
t341	10	0	0	-Inf
t343	10	0	10	0
t344	10	0	0	-Inf
t345	10	0	0	-Inf
t348	10	0	0	-Inf
t351	10	0	0	-Inf
t352	10	0	0	-Inf
t353	10	0	0	-Inf
t356	10	0	0	-Inf
t357	10	0	0	-Inf
t359	10	0	0	-Inf
t362	10	0	0	-Inf
t363	10	0	0	-Inf
t364	10	0	0	-Inf
t366	10	0	0	-Inf
t367	10	0	0	-Inf
t368	10	0	0	-Inf
t369	10	0	0	-Inf
t370	10	0	10	0
t371	10	0	10	0
t373	10	0	0	-Inf
t374	10	0	0	-Inf
t375	10	0	0	-Inf
t377	10	0	0	-Inf
t385	10	0	0	-Inf
t387	10	0	0	-Inf
t388	10	0	10	0
t392	10	0	0	-Inf
t394	10	0	0	-Inf
t399	10	0	0	-Inf
t400	10	0	10	0
t402	10	0	0	-Inf
t404	10	0	0	-Inf
t407	10	0	10	0
t410	10	0	0	-Inf
t413	10	0	0	-Inf
t414	10	0	0	-Inf
t418	10	0	0	-Inf
t419	10	0	0	-Inf
t420	10	0	0	-Inf
t422	10	0	0	-Inf
