taxon	fad_max	fad_min	lad_max	lad_min
t1	30	20	30	20
t2	30	20	30	20
t3	30	20	30	20
t4	30	20	20	10
t5	30	20	20	10
t6	30	20	30	20
t7	30	20	30	20
t8	30	20	10	0
t9	20	10	20	10
t10	30	20	30	20
t11	30	20	20	10
t13	20	10	20	10
t14	30	20	30	20
t15	30	20	20	10
t16	20	10	20	10
t18	20	10	20	10
t19	20	10	20	10
t20	10	0	10	0
t21	10	0	10	0
t24	20	10	20	10
t25	30	20	20	10
t26	30	20	20	10
t27	30	20	20	10
t28	30	20	30	20
t30	20	10	20	10
t31	10	0	10	0
t32	10	0	10	0
t34	20	10	20	10
t36	10	0	10	0
t37	10	0	10	0
t38	10	0	10	0
t39	10	0	10	0
t40	10	0	10	0
t45	10	0	10	0
t46	10	0	10	0
t53	10	0	10	0
t54	10	0	10	0
t58	10	0	10	0
t61	10	0	10	0
t63	10	0	10	0
t68	10	0	10	0
t70	10	0	10	0
t71	10	0	10	0
t75	10	0	10	0
t77	10	0	10	0
