taxon	fad_max	fad_min	lad_max	lad_min
t2	30	20	30	20
t4	20	10	10	0
t7	10	0	10	0
t8	10	0	0	-Inf
t9	10	0	10	0
t10	30	20	30	20
t12	10	0	0	-Inf
t13	10	0	0	-Inf
t14	10	0	0	-Inf
t15	10	0	0	-Inf
t16	10	0	0	-Inf
t20	10	0	10	0
t22	20	10	20	10
t23	10	0	0	-Inf
t24	10	0	0	-Inf
t26	10	0	0	-Inf
t27	10	0	0	-Inf
t29	10	0	0	-Inf
t32	10	0	0	-Inf
t38	10	0	0	-Inf
t39	10	0	0	-Inf
t40	10	0	0	-Inf
t41	10	0	10	0
t44	10	0	0	-Inf
t46	10	0	0	-Inf
t48	10	0	0	-Inf
t49	10	0	0	-Inf
t55	10	0	0	-Inf
t56	10	0	0	-Inf
t57	10	0	0	-Inf
t59	10	0	0	-Inf
t62	10	0	10	0
t63	10	0	0	-Inf
t66	10	0	0	-Inf
t67	10	0	0	-Inf
t68	10	0	0	-Inf
t69	10	0	0	-Inf
t73	10	0	0	-Inf
t75	10	0	0	-Inf
t79	10	0	0	-Inf
t83	10	0	0	-Inf
t86	10	0	0	-Inf
t89	10	0	0	-Inf
t91	10	0	0	-Inf
t94	10	0	10	0
t95	10	0	0	-Inf
