taxon	int_1	int_2
t1	1	1
t2	1	1
t3	1	1
t6	1	1
t7	0	1
t8	1	0
t9	1	0
t10	1	0
t11	1	0
t13	1	0
t15	1	0
t17	1	0
t18	1	1
t19	1	1
t20	1	0
t21	1	0
t23	1	0
t25	1	0
t27	1	0
t28	1	0
t29	1	0
t33	1	0
t36	1	0
t41	1	0
t42	1	0
t44	1	0
t47	1	0
t48	1	0
t49	1	0
t50	1	0
t51	1	0
t54	1	0
t55	1	0
t56	1	0
t64	1	0
t65	1	0
t78	1	0
t79	1	0
t80	1	0
t81	1	0
t82	1	0
t85	1	0
t86	1	0
t88	1	0
t89	1	0
t90	1	0
t91	1	0
t93	1	0
t94	1	0
t97	1	0
t100	1	0
t101	1	0
t105	1	0
t107	1	0
t109	1	0
t111	1	0
t112	1	0
t115	1	0
t117	1	0
t119	1	0
t120	1	0
t121	1	0
t122	1	0
t127	1	0
t130	1	0
t131	1	0
t133	1	0
t135	1	0
t137	1	0
t140	1	0
t141	1	0
t146	1	0
t147	1	0
t149	1	0
t154	1	0
t156	1	0
t158	1	0
t159	1	0
t160	1	0
t161	1	0
t165	1	0
t166	1	0
t169	1	0
t170	1	0
t172	1	0
t173	1	0
t180	1	0
t181	1	0
t183	1	0
t184	1	0
t202	1	0
t205	1	0
t209	1	0
t210	1	0
t211	1	0
t217	1	0
t219	1	0
t220	1	0
t221	1	0
t222	1	0
t223	1	0
t226	1	0
t237	1	0
t238	1	0
t239	1	0
t241	1	0
t251	1	0
t252	1	0
t255	1	0
t256	1	0
t258	1	0
t259	1	0
t263	1	0
t264	1	0
t269	1	0
t271	1	0
t273	1	0
t275	1	0
t276	1	0
t285	1	0
