taxon int_1 int_2 int_3
t1 481 9 22
t3 0 0 0
t4 0 0 0
t5 0 0 0
t6 0 0 0
t7 0 0 0
t9 0 0 0
t10 0 0 0
t11 0 0 0
t12 0 0 0
t13 0 0 0
t16 0 0 0
t17 0 0 0
t18 0 0 0
t21 0 0 0
t22 0 0 0
t23 0 0 0
t25 0 0 0
t26 0 0 0
t27 0 0 0
t29 0 0 0
t30 0 0 0
t31 0 0 0
t32 0 0 0
t33 0 0 0
t34 0 0 0
t35 0 0 0
t39 0 0 0
t40 0 0 0
t45 0 0 0
t46 0 0 0
t47 0 0 0
t48 0 0 0
t49 0 0 0
t52 0 0 0
t53 0 0 0
t54 0 0 0
t57 0 0 0
t58 0 0 0
t60 0 0 0
t62 0 0 0
t63 0 0 0
t66 0 0 0
t67 0 0 0
t69 0 0 0
t70 0 0 0
t71 0 0 0
t72 0 0 0
t73 0 0 0
t74 0 0 0
t76 0 0 0
t77 0 0 0
t78 0 0 0
t80 0 0 0
t81 0 0 0
t82 0 0 0
t84 0 0 0
t87 0 0 0
t88 0 0 0
t90 0 0 0
t91 0 0 0
t92 0 0 0
t93 0 0 0
t94 0 0 0
t95 0 0 0
t99 0 0 0
t101 0 0 0
t102 0 0 0
t104 0 0 0
t105 0 0 0
t106 0 0 0
t107 0 0 0
t108 0 0 0
t109 0 0 0
t110 0 0 0
t115 0 0 0
t116 0 0 0
t117 0 0 0
t118 0 0 0
t121 0 0 0
t123 0 0 0
t127 0 0 0
t128 0 0 0
t130 0 0 0
t131 0 0 0
t134 0 0 0
t136 0 0 0
t137 0 0 0
t138 0 0 0
t139 0 0 0
t140 0 0 0
t142 0 0 0
t143 0 0 0
t144 0 0 0
t145 0 0 0
t147 0 0 0
t148 0 0 0
t149 0 0 0
t151 0 0 0
t152 0 0 0
t153 0 0 0
t154 0 0 0
t155 0 0 0
t156 0 0 0
t158 0 0 0
t161 0 0 0
t162 0 0 0
t163 0 0 0
t164 0 0 0
t165 0 0 0
t166 0 0 0
t170 0 0 0
t174 0 0 0
t175 0 0 0
t177 0 0 0
t181 0 0 0
t182 0 0 0
t184 0 0 0
t185 0 0 0
t190 0 0 0
t191 0 0 0
t192 0 0 0
t193 0 0 0
t194 0 0 0
t196 0 0 0
t199 0 0 0
t203 0 0 0
t205 0 0 0
t207 0 0 0
t209 0 0 0
t211 0 0 0
t212 0 0 0
t214 0 0 0
t215 0 0 0
t216 0 0 0
t217 0 0 0
t221 0 0 0
t224 0 0 0
t227 0 0 0
t230 0 0 0
t231 0 0 0
t233 0 0 0
t236 0 0 0
t240 0 0 0
t241 0 0 0
t242 0 0 0
t244 0 0 0
t245 0 0 0
t247 0 0 0
t251 0 0 0
t252 0 0 0
t254 0 0 0
t256 0 0 0
t258 0 0 0
t259 0 0 0
t263 0 0 0
t265 0 0 0
t266 0 0 0
t267 0 0 0
t268 0 0 0
t271 0 0 0
t274 0 0 0
t278 0 0 0
t279 0 0 0
t282 0 0 0
t283 0 0 0
t284 0 0 0
t285 0 0 0
t286 0 0 0
t288 0 0 0
t290 0 0 0
t291 0 0 0
t292 0 0 0
t293 0 0 0
t294 0 0 0
t295 0 0 0
t298 0 0 0
t300 0 0 0
t301 0 0 0
t302 0 0 0
t307 0 0 0
t308 0 0 0
t311 0 0 0
t313 0 0 0
t315 0 0 0
t317 0 0 0
t319 0 0 0
t322 0 0 0
t323 0 0 0
t324 0 0 0
t325 0 0 0
t326 0 0 0
t331 0 0 0
t336 0 0 0
t337 0 0 0
t338 0 0 0
t339 0 0 0
t340 0 0 0
t343 0 0 0
t347 0 0 0
t351 0 0 0
t354 0 0 0
t358 0 0 0
t360 0 0 0
t361 0 0 0
t363 0 0 0
t364 0 0 0
t370 0 0 0
t373 0 0 0
t374 0 0 0
t379 0 0 0
t380 0 0 0
t383 0 0 0
t388 0 0 0
t392 0 0 0
t396 0 0 0
t398 0 0 0
t400 0 0 0
t402 0 0 0
t405 0 0 0
t406 0 0 0
t407 0 0 0
t408 0 0 0
t412 0 0 0
t415 0 0 0
t418 0 0 0
t424 0 0 0
t425 0 0 0
t427 0 0 0
t429 0 0 0
t431 0 0 0
t432 0 0 0
t435 0 0 0
t439 0 0 0
t440 0 0 0
t445 0 0 0
t447 0 0 0
t451 0 0 0
t456 0 0 0
t460 0 0 0
t464 0 0 0
t465 0 0 0
t468 0 0 0
t469 0 0 0
t470 0 0 0
t471 0 0 0
t472 0 0 0
t482 0 0 0
t483 0 0 0
t485 0 0 0
t489 0 0 0
t490 0 0 0
t493 0 0 0
t497 0 0 0
t498 0 0 0
t505 0 0 0
