   
   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 15 different moves in a random move schedule with 12 moves per iteration
   

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
0           |       -90.5268   |              0   |       -90.5268   |   00:00:00   |   --:--:--   |
100000      |       -12.4969   |              0   |       -12.4969   |   00:00:09   |   --:--:--   |
200000      |       -18.3914   |              0   |       -18.3914   |   00:00:18   |   01:14:42   |
300000      |       -19.3618   |              0   |       -19.3618   |   00:00:27   |   01:14:33   |
400000      |       -15.6119   |              0   |       -15.6119   |   00:00:36   |   01:14:24   |
500000      |       -16.0532   |              0   |       -16.0532   |   00:00:45   |   01:14:15   |
600000      |       -14.4108   |              0   |       -14.4108   |   00:00:55   |   01:15:28   |
700000      |       -9.50795   |              0   |       -9.50795   |   00:01:04   |   01:15:07   |
800000      |       -16.7432   |              0   |       -16.7432   |   00:01:13   |   01:14:49   |
900000      |       -19.6613   |              0   |       -19.6613   |   00:01:22   |   01:14:33   |
1000000     |       -16.3276   |              0   |       -16.3276   |   00:01:31   |   01:14:19   |
1100000     |       -18.7766   |              0   |       -18.7766   |   00:01:40   |   01:14:05   |
1200000     |       -16.1654   |              0   |       -16.1654   |   00:01:49   |   01:13:52   |
1300000     |        -21.286   |              0   |        -21.286   |   00:01:59   |   01:14:17   |
1400000     |        -18.541   |              0   |        -18.541   |   00:02:08   |   01:14:03   |
1500000     |       -21.7579   |              0   |       -21.7579   |   00:02:17   |   01:13:49   |
1600000     |       -18.8675   |              0   |       -18.8675   |   00:02:26   |   01:13:36   |
1700000     |       -14.0772   |              0   |       -14.0772   |   00:02:35   |   01:13:23   |
1800000     |       -16.4016   |              0   |       -16.4016   |   00:02:44   |   01:13:11   |
1900000     |       -18.5717   |              0   |       -18.5717   |   00:02:53   |   01:12:59   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
2000000     |       -15.1597   |              0   |       -15.1597   |   00:03:02   |   01:12:48   |
2100000     |       -18.2573   |              0   |       -18.2573   |   00:03:12   |   01:12:59   |
2200000     |       -20.0084   |              0   |       -20.0084   |   00:03:21   |   01:12:47   |
2300000     |        -14.551   |              0   |        -14.551   |   00:03:30   |   01:12:35   |
2400000     |       -16.9772   |              0   |       -16.9772   |   00:03:39   |   01:12:23   |
2500000     |       -12.8227   |              0   |       -12.8227   |   00:03:48   |   01:12:12   |
2600000     |       -14.8676   |              0   |       -14.8676   |   00:03:57   |   01:12:00   |
2700000     |       -18.1184   |              0   |       -18.1184   |   00:04:06   |   01:11:49   |
2800000     |       -18.7129   |              0   |       -18.7129   |   00:04:15   |   01:11:38   |
2900000     |       -16.8557   |              0   |       -16.8557   |   00:04:25   |   01:11:43   |
3000000     |       -18.8728   |              0   |       -18.8728   |   00:04:34   |   01:11:32   |
3100000     |       -15.8356   |              0   |       -15.8356   |   00:04:43   |   01:11:21   |
3200000     |       -15.5007   |              0   |       -15.5007   |   00:04:52   |   01:11:10   |
3300000     |       -14.4101   |              0   |       -14.4101   |   00:05:01   |   01:10:59   |
3400000     |       -20.3751   |              0   |       -20.3751   |   00:05:10   |   01:10:48   |
3500000     |       -17.5874   |              0   |       -17.5874   |   00:05:19   |   01:10:38   |
3600000     |       -21.6054   |              0   |       -21.6054   |   00:05:28   |   01:10:27   |
3700000     |       -16.9309   |              0   |       -16.9309   |   00:05:37   |   01:10:17   |
3800000     |       -16.6128   |              0   |       -16.6128   |   00:05:46   |   01:10:06   |
3900000     |       -17.6348   |              0   |       -17.6348   |   00:05:56   |   01:10:08   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
4000000     |       -19.7078   |              0   |       -19.7078   |   00:06:05   |   01:09:57   |
4100000     |       -19.3813   |              0   |       -19.3813   |   00:06:14   |   01:09:46   |
4200000     |       -21.5113   |              0   |       -21.5113   |   00:06:23   |   01:09:36   |
4300000     |       -22.0618   |              0   |       -22.0618   |   00:06:32   |   01:09:26   |
4400000     |       -21.1586   |              0   |       -21.1586   |   00:06:41   |   01:09:15   |
4500000     |       -17.1535   |              0   |       -17.1535   |   00:06:50   |   01:09:05   |
4600000     |       -17.2396   |              0   |       -17.2396   |   00:06:59   |   01:08:55   |
4700000     |       -16.8758   |              0   |       -16.8758   |   00:07:09   |   01:08:54   |
4800000     |       -13.1684   |              0   |       -13.1684   |   00:07:18   |   01:08:44   |
4900000     |       -19.0892   |              0   |       -19.0892   |   00:07:27   |   01:08:34   |
5000000     |       -16.1648   |              0   |       -16.1648   |   00:07:36   |   01:08:24   |
5100000     |       -13.8104   |              0   |       -13.8104   |   00:07:45   |   01:08:13   |
5200000     |       -18.9478   |              0   |       -18.9478   |   00:07:54   |   01:08:03   |
5300000     |       -17.2903   |              0   |       -17.2903   |   00:08:03   |   01:07:53   |
5400000     |       -19.0539   |              0   |       -19.0539   |   00:08:12   |   01:07:43   |
5500000     |       -20.1521   |              0   |       -20.1521   |   00:08:21   |   01:07:33   |
5600000     |       -21.6311   |              0   |       -21.6311   |   00:08:30   |   01:07:23   |
5700000     |       -18.4595   |              0   |       -18.4595   |   00:08:39   |   01:07:13   |
5800000     |       -14.4979   |              0   |       -14.4979   |   00:08:49   |   01:07:11   |
5900000     |       -17.7985   |              0   |       -17.7985   |   00:08:58   |   01:07:01   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
6000000     |       -20.7943   |              0   |       -20.7943   |   00:09:07   |   01:06:51   |
6100000     |       -18.6332   |              0   |       -18.6332   |   00:09:16   |   01:06:41   |
6200000     |       -15.5365   |              0   |       -15.5365   |   00:09:25   |   01:06:31   |
6300000     |       -18.2456   |              0   |       -18.2456   |   00:09:34   |   01:06:21   |
6400000     |       -21.7134   |              0   |       -21.7134   |   00:09:43   |   01:06:11   |
6500000     |       -12.5865   |              0   |       -12.5865   |   00:09:52   |   01:06:01   |
6600000     |       -19.2219   |              0   |       -19.2219   |   00:10:01   |   01:05:52   |
6700000     |         -17.35   |              0   |         -17.35   |   00:10:10   |   01:05:42   |
6800000     |       -18.6607   |              0   |       -18.6607   |   00:10:20   |   01:05:38   |
6900000     |       -16.4869   |              0   |       -16.4869   |   00:10:29   |   01:05:28   |
7000000     |       -19.6826   |              0   |       -19.6826   |   00:10:38   |   01:05:19   |
7100000     |       -14.8365   |              0   |       -14.8365   |   00:10:47   |   01:05:09   |
7200000     |       -14.2111   |              0   |       -14.2111   |   00:10:56   |   01:04:59   |
7300000     |        -10.695   |              0   |        -10.695   |   00:11:04   |   01:04:43   |
7400000     |       -16.3737   |              0   |       -16.3737   |   00:11:13   |   01:04:34   |
7500000     |        -15.137   |              0   |        -15.137   |   00:11:22   |   01:04:24   |
7600000     |       -18.1644   |              0   |       -18.1644   |   00:11:31   |   01:04:15   |
7700000     |       -11.3818   |              0   |       -11.3818   |   00:11:40   |   01:04:05   |
7800000     |       -17.3388   |              0   |       -17.3388   |   00:11:49   |   01:03:55   |
7900000     |       -17.5968   |              0   |       -17.5968   |   00:11:58   |   01:03:46   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
8000000     |       -18.2867   |              0   |       -18.2867   |   00:12:07   |   01:03:36   |
8100000     |       -13.7457   |              0   |       -13.7457   |   00:12:15   |   01:03:22   |
8200000     |       -17.2245   |              0   |       -17.2245   |   00:12:24   |   01:03:12   |
8300000     |       -22.6104   |              0   |       -22.6104   |   00:12:33   |   01:03:03   |
8400000     |       -15.6133   |              0   |       -15.6133   |   00:12:43   |   01:02:58   |
8500000     |       -17.9348   |              0   |       -17.9348   |   00:12:52   |   01:02:49   |
8600000     |       -20.7348   |              0   |       -20.7348   |   00:13:01   |   01:02:39   |
8700000     |       -15.3451   |              0   |       -15.3451   |   00:13:10   |   01:02:30   |
8800000     |       -13.6118   |              0   |       -13.6118   |   00:13:19   |   01:02:20   |
8900000     |       -18.9435   |              0   |       -18.9435   |   00:13:28   |   01:02:11   |
9000000     |       -21.8583   |              0   |       -21.8583   |   00:13:37   |   01:02:01   |
9100000     |       -20.2342   |              0   |       -20.2342   |   00:13:46   |   01:01:52   |
9200000     |       -22.0537   |              0   |       -22.0537   |   00:13:55   |   01:01:43   |
9300000     |       -21.7656   |              0   |       -21.7656   |   00:14:04   |   01:01:33   |
9400000     |       -16.0503   |              0   |       -16.0503   |   00:14:13   |   01:01:24   |
