   
   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 15 different moves in a random move schedule with 12 moves per iteration
   

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
0           |       -35.7917   |              0   |       -35.7917   |   00:00:00   |   --:--:--   |
100000      |       -20.0656   |              0   |       -20.0656   |   00:00:06   |   --:--:--   |
200000      |       -14.2621   |              0   |       -14.2621   |   00:00:12   |   00:49:48   |
300000      |        -18.126   |              0   |        -18.126   |   00:00:18   |   00:49:42   |
400000      |       -15.9965   |              0   |       -15.9965   |   00:00:24   |   00:49:36   |
500000      |       -18.2674   |              0   |       -18.2674   |   00:00:29   |   00:47:51   |
600000      |       -19.5285   |              0   |       -19.5285   |   00:00:35   |   00:48:01   |
700000      |       -22.8597   |              0   |       -22.8597   |   00:00:41   |   00:48:07   |
800000      |       -21.5616   |              0   |       -21.5616   |   00:00:47   |   00:48:10   |
900000      |       -13.5061   |              0   |       -13.5061   |   00:00:53   |   00:48:11   |
1000000     |       -15.8114   |              0   |       -15.8114   |   00:00:59   |   00:48:11   |
1100000     |       -16.0304   |              0   |       -16.0304   |   00:01:04   |   00:47:25   |
1200000     |       -13.6982   |              0   |       -13.6982   |   00:01:10   |   00:47:26   |
1300000     |       -20.3016   |              0   |       -20.3016   |   00:01:16   |   00:47:27   |
1400000     |       -23.5046   |              0   |       -23.5046   |   00:01:22   |   00:47:26   |
1500000     |       -15.6262   |              0   |       -15.6262   |   00:01:28   |   00:47:25   |
1600000     |       -13.0419   |              0   |       -13.0419   |   00:01:34   |   00:47:23   |
1700000     |       -18.2059   |              0   |       -18.2059   |   00:01:40   |   00:47:21   |
1800000     |       -17.3054   |              0   |       -17.3054   |   00:01:45   |   00:46:51   |
1900000     |        -24.718   |              0   |        -24.718   |   00:01:51   |   00:46:50   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
2000000     |       -18.2767   |              0   |       -18.2767   |   00:01:57   |   00:46:48   |
2100000     |       -18.7014   |              0   |       -18.7014   |   00:02:03   |   00:46:45   |
2200000     |       -21.8627   |              0   |       -21.8627   |   00:02:09   |   00:46:42   |
2300000     |       -19.9956   |              0   |       -19.9956   |   00:02:15   |   00:46:39   |
2400000     |        -18.219   |              0   |        -18.219   |   00:02:20   |   00:46:16   |
2500000     |       -17.5625   |              0   |       -17.5625   |   00:02:26   |   00:46:14   |
2600000     |       -18.1083   |              0   |       -18.1083   |   00:02:32   |   00:46:11   |
2700000     |       -13.6163   |              0   |       -13.6163   |   00:02:38   |   00:46:07   |
2800000     |       -19.1259   |              0   |       -19.1259   |   00:02:44   |   00:46:04   |
2900000     |       -18.8272   |              0   |       -18.8272   |   00:02:50   |   00:46:01   |
3000000     |       -18.2471   |              0   |       -18.2471   |   00:02:56   |   00:45:57   |
3100000     |       -18.0611   |              0   |       -18.0611   |   00:03:02   |   00:45:53   |
3200000     |       -18.3659   |              0   |       -18.3659   |   00:03:07   |   00:45:34   |
3300000     |       -14.9814   |              0   |       -14.9814   |   00:03:13   |   00:45:31   |
3400000     |       -21.8953   |              0   |       -21.8953   |   00:03:19   |   00:45:27   |
3500000     |       -15.6582   |              0   |       -15.6582   |   00:03:25   |   00:45:23   |
3600000     |       -14.8455   |              0   |       -14.8455   |   00:03:31   |   00:45:19   |
3700000     |        -18.232   |              0   |        -18.232   |   00:03:37   |   00:45:15   |
3800000     |       -25.2414   |              0   |       -25.2414   |   00:03:43   |   00:45:11   |
3900000     |        -20.798   |              0   |        -20.798   |   00:03:49   |   00:45:06   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
4000000     |       -19.3982   |              0   |       -19.3982   |   00:03:54   |   00:44:51   |
4100000     |       -15.5746   |              0   |       -15.5746   |   00:04:00   |   00:44:46   |
4200000     |       -25.3772   |              0   |       -25.3772   |   00:04:06   |   00:44:42   |
