   
   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 15 different moves in a random move schedule with 17.4 moves per iteration
   

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
0           |       -111.714   |              0   |       -111.714   |   00:00:00   |   --:--:--   |
100000      |       -8.69597   |              0   |       -8.69597   |   00:00:12   |   --:--:--   |
200000      |       -20.3496   |              0   |       -20.3496   |   00:00:23   |   01:35:27   |
300000      |       -16.5002   |              0   |       -16.5002   |   00:00:35   |   01:36:38   |
400000      |      -0.603078   |              0   |      -0.603078   |   00:00:47   |   01:37:08   |
500000      |       -29.3204   |              0   |       -29.3204   |   00:00:59   |   01:37:21   |
600000      |       -13.7386   |              0   |       -13.7386   |   00:01:11   |   01:37:25   |
700000      |       -22.2555   |              0   |       -22.2555   |   00:01:22   |   01:36:15   |
800000      |       -16.2716   |              0   |       -16.2716   |   00:01:34   |   01:36:21   |
900000      |       -22.9019   |              0   |       -22.9019   |   00:01:46   |   01:36:22   |
1000000     |         4.9162   |              0   |         4.9162   |   00:01:58   |   01:36:22   |
1100000     |        -19.858   |              0   |        -19.858   |   00:02:10   |   01:36:19   |
1200000     |       -19.3317   |              0   |       -19.3317   |   00:02:21   |   01:35:34   |
1300000     |       -12.2161   |              0   |       -12.2161   |   00:02:33   |   01:35:31   |
1400000     |        -16.963   |              0   |        -16.963   |   00:02:45   |   01:35:27   |
1500000     |       -24.1135   |              0   |       -24.1135   |   00:02:57   |   01:35:23   |
1600000     |       -19.9572   |              0   |       -19.9572   |   00:03:09   |   01:35:17   |
1700000     |       -14.3167   |              0   |       -14.3167   |   00:03:21   |   01:35:10   |
1800000     |       -3.88269   |              0   |       -3.88269   |   00:03:32   |   01:34:36   |
1900000     |      0.0682671   |              0   |      0.0682671   |   00:03:44   |   01:34:30   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
2000000     |       -23.8369   |              0   |       -23.8369   |   00:03:56   |   01:34:24   |
2100000     |       -10.5053   |              0   |       -10.5053   |   00:04:08   |   01:34:16   |
2200000     |       -23.8242   |              0   |       -23.8242   |   00:04:20   |   01:34:09   |
2300000     |       -15.4881   |              0   |       -15.4881   |   00:04:32   |   01:34:01   |
