   
   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 15 different moves in a random move schedule with 12 moves per iteration
   

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
0           |       -77.2753   |              0   |       -77.2753   |   00:00:00   |   --:--:--   |
100000      |       -22.0462   |              0   |       -22.0462   |   00:00:06   |   --:--:--   |
200000      |       -22.5963   |              0   |       -22.5963   |   00:00:12   |   00:49:48   |
300000      |       -16.3057   |              0   |       -16.3057   |   00:00:18   |   00:49:42   |
400000      |        -26.026   |              0   |        -26.026   |   00:00:24   |   00:49:36   |
500000      |       -23.5456   |              0   |       -23.5456   |   00:00:30   |   00:49:30   |
600000      |       -17.9245   |              0   |       -17.9245   |   00:00:36   |   00:49:24   |
700000      |       -24.0922   |              0   |       -24.0922   |   00:00:42   |   00:49:18   |
800000      |       -24.9872   |              0   |       -24.9872   |   00:00:48   |   00:49:12   |
900000      |       -22.7199   |              0   |       -22.7199   |   00:00:54   |   00:49:06   |
1000000     |       -21.7552   |              0   |       -21.7552   |   00:01:00   |   00:49:00   |
1100000     |       -22.9826   |              0   |       -22.9826   |   00:01:06   |   00:48:54   |
1200000     |       -21.1121   |              0   |       -21.1121   |   00:01:12   |   00:48:48   |
1300000     |       -19.9471   |              0   |       -19.9471   |   00:01:18   |   00:48:42   |
1400000     |       -23.9926   |              0   |       -23.9926   |   00:01:24   |   00:48:36   |
1500000     |       -20.8556   |              0   |       -20.8556   |   00:01:30   |   00:48:30   |
1600000     |       -27.1318   |              0   |       -27.1318   |   00:01:36   |   00:48:24   |
1700000     |       -20.0975   |              0   |       -20.0975   |   00:01:42   |   00:48:18   |
1800000     |       -22.2868   |              0   |       -22.2868   |   00:01:49   |   00:48:38   |
1900000     |       -26.2438   |              0   |       -26.2438   |   00:01:55   |   00:48:31   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
2000000     |       -25.6923   |              0   |       -25.6923   |   00:02:01   |   00:48:24   |
2100000     |       -22.5538   |              0   |       -22.5538   |   00:02:07   |   00:48:16   |
2200000     |       -19.7004   |              0   |       -19.7004   |   00:02:13   |   00:48:09   |
2300000     |       -21.6447   |              0   |       -21.6447   |   00:02:19   |   00:48:02   |
2400000     |       -21.4366   |              0   |       -21.4366   |   00:02:25   |   00:47:55   |
2500000     |       -19.7916   |              0   |       -19.7916   |   00:02:31   |   00:47:49   |
2600000     |       -23.9104   |              0   |       -23.9104   |   00:02:37   |   00:47:42   |
2700000     |       -24.4033   |              0   |       -24.4033   |   00:02:43   |   00:47:35   |
2800000     |       -24.1351   |              0   |       -24.1351   |   00:02:49   |   00:47:28   |
2900000     |       -19.9626   |              0   |       -19.9626   |   00:02:55   |   00:47:22   |
3000000     |       -22.5431   |              0   |       -22.5431   |   00:03:01   |   00:47:15   |
3100000     |       -21.3004   |              0   |       -21.3004   |   00:03:07   |   00:47:09   |
3200000     |       -22.5044   |              0   |       -22.5044   |   00:03:13   |   00:47:02   |
3300000     |       -23.5519   |              0   |       -23.5519   |   00:03:19   |   00:46:56   |
3400000     |       -22.5961   |              0   |       -22.5961   |   00:03:25   |   00:46:49   |
3500000     |       -29.3085   |              0   |       -29.3085   |   00:03:31   |   00:46:43   |
3600000     |       -27.3528   |              0   |       -27.3528   |   00:03:37   |   00:46:36   |
3700000     |       -20.0773   |              0   |       -20.0773   |   00:03:43   |   00:46:30   |
3800000     |       -23.3887   |              0   |       -23.3887   |   00:03:49   |   00:46:24   |
3900000     |       -20.2902   |              0   |       -20.2902   |   00:03:56   |   00:46:29   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
4000000     |       -20.1263   |              0   |       -20.1263   |   00:04:02   |   00:46:23   |
4100000     |       -25.3397   |              0   |       -25.3397   |   00:04:08   |   00:46:16   |
4200000     |       -24.5165   |              0   |       -24.5165   |   00:04:14   |   00:46:09   |
4300000     |        -20.228   |              0   |        -20.228   |   00:04:20   |   00:46:03   |
4400000     |       -25.3875   |              0   |       -25.3875   |   00:04:26   |   00:45:56   |
4500000     |       -29.6478   |              0   |       -29.6478   |   00:04:32   |   00:45:50   |
4600000     |       -15.4418   |              0   |       -15.4418   |   00:04:38   |   00:45:43   |
4700000     |       -25.2483   |              0   |       -25.2483   |   00:04:44   |   00:45:37   |
4800000     |       -23.1576   |              0   |       -23.1576   |   00:04:50   |   00:45:30   |
4900000     |       -24.8435   |              0   |       -24.8435   |   00:04:56   |   00:45:24   |
5000000     |       -25.3398   |              0   |       -25.3398   |   00:05:02   |   00:45:18   |
5100000     |       -17.2521   |              0   |       -17.2521   |   00:05:08   |   00:45:11   |
5200000     |       -16.3132   |              0   |       -16.3132   |   00:05:14   |   00:45:05   |
5300000     |       -18.2127   |              0   |       -18.2127   |   00:05:20   |   00:44:58   |
5400000     |       -18.3154   |              0   |       -18.3154   |   00:05:26   |   00:44:52   |
5500000     |       -21.6142   |              0   |       -21.6142   |   00:05:32   |   00:44:46   |
5600000     |       -27.0051   |              0   |       -27.0051   |   00:05:38   |   00:44:39   |
5700000     |       -27.4044   |              0   |       -27.4044   |   00:05:44   |   00:44:33   |
5800000     |       -25.0315   |              0   |       -25.0315   |   00:05:50   |   00:44:27   |
5900000     |       -20.8656   |              0   |       -20.8656   |   00:05:56   |   00:44:20   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
6000000     |       -30.0686   |              0   |       -30.0686   |   00:06:03   |   00:44:22   |
6100000     |       -26.3459   |              0   |       -26.3459   |   00:06:09   |   00:44:15   |
6200000     |       -20.1456   |              0   |       -20.1456   |   00:06:15   |   00:44:09   |
