   
   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 15 different moves in a random move schedule with 12 moves per iteration
   

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
0           |       -34.5299   |              0   |       -34.5299   |   00:00:00   |   --:--:--   |
100000      |       -17.7004   |              0   |       -17.7004   |   00:00:06   |   --:--:--   |
200000      |       -17.1216   |              0   |       -17.1216   |   00:00:12   |   00:49:48   |
300000      |       -19.1944   |              0   |       -19.1944   |   00:00:18   |   00:49:42   |
400000      |       -15.5776   |              0   |       -15.5776   |   00:00:24   |   00:49:36   |
500000      |        -23.388   |              0   |        -23.388   |   00:00:30   |   00:49:30   |
600000      |       -21.6565   |              0   |       -21.6565   |   00:00:36   |   00:49:24   |
700000      |       -26.6477   |              0   |       -26.6477   |   00:00:42   |   00:49:18   |
800000      |       -15.1621   |              0   |       -15.1621   |   00:00:48   |   00:49:12   |
900000      |       -18.5304   |              0   |       -18.5304   |   00:00:54   |   00:49:06   |
1000000     |       -17.0621   |              0   |       -17.0621   |   00:01:00   |   00:49:00   |
1100000     |       -13.0666   |              0   |       -13.0666   |   00:01:06   |   00:48:54   |
1200000     |       -16.9253   |              0   |       -16.9253   |   00:01:12   |   00:48:48   |
1300000     |       -19.5107   |              0   |       -19.5107   |   00:01:18   |   00:48:42   |
1400000     |       -18.5515   |              0   |       -18.5515   |   00:01:24   |   00:48:36   |
1500000     |        -26.854   |              0   |        -26.854   |   00:01:30   |   00:48:30   |
1600000     |       -21.6191   |              0   |       -21.6191   |   00:01:36   |   00:48:24   |
1700000     |       -13.0411   |              0   |       -13.0411   |   00:01:42   |   00:48:18   |
1800000     |       -16.1494   |              0   |       -16.1494   |   00:01:48   |   00:48:12   |
1900000     |       -18.6263   |              0   |       -18.6263   |   00:01:54   |   00:48:06   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
2000000     |       -16.9473   |              0   |       -16.9473   |   00:02:00   |   00:48:00   |
2100000     |       -17.1562   |              0   |       -17.1562   |   00:02:06   |   00:47:54   |
2200000     |       -20.4964   |              0   |       -20.4964   |   00:02:12   |   00:47:48   |
2300000     |       -22.6734   |              0   |       -22.6734   |   00:02:18   |   00:47:42   |
2400000     |       -22.9057   |              0   |       -22.9057   |   00:02:24   |   00:47:36   |
2500000     |       -19.8481   |              0   |       -19.8481   |   00:02:30   |   00:47:30   |
2600000     |       -23.5095   |              0   |       -23.5095   |   00:02:36   |   00:47:24   |
2700000     |       -20.4862   |              0   |       -20.4862   |   00:02:42   |   00:47:18   |
2800000     |        -24.451   |              0   |        -24.451   |   00:02:48   |   00:47:12   |
2900000     |       -27.4475   |              0   |       -27.4475   |   00:02:54   |   00:47:06   |
3000000     |       -21.1929   |              0   |       -21.1929   |   00:03:00   |   00:47:00   |
3100000     |       -16.7167   |              0   |       -16.7167   |   00:03:06   |   00:46:54   |
3200000     |       -17.4252   |              0   |       -17.4252   |   00:03:12   |   00:46:48   |
3300000     |       -19.8086   |              0   |       -19.8086   |   00:03:18   |   00:46:42   |
3400000     |       -21.1519   |              0   |       -21.1519   |   00:03:24   |   00:46:36   |
3500000     |       -19.4499   |              0   |       -19.4499   |   00:03:30   |   00:46:29   |
3600000     |       -29.1021   |              0   |       -29.1021   |   00:03:36   |   00:46:24   |
3700000     |        -21.115   |              0   |        -21.115   |   00:03:42   |   00:46:18   |
3800000     |       -24.9444   |              0   |       -24.9444   |   00:03:48   |   00:46:12   |
3900000     |       -18.7425   |              0   |       -18.7425   |   00:03:54   |   00:46:06   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
4000000     |       -16.8123   |              0   |       -16.8123   |   00:04:00   |   00:46:00   |
4100000     |       -23.5259   |              0   |       -23.5259   |   00:04:06   |   00:45:54   |
4200000     |       -20.1907   |              0   |       -20.1907   |   00:04:12   |   00:45:48   |
4300000     |       -23.7627   |              0   |       -23.7627   |   00:04:18   |   00:45:42   |
4400000     |       -19.9209   |              0   |       -19.9209   |   00:04:24   |   00:45:36   |
4500000     |       -26.1799   |              0   |       -26.1799   |   00:04:30   |   00:45:30   |
4600000     |       -18.8521   |              0   |       -18.8521   |   00:04:36   |   00:45:24   |
4700000     |       -19.9265   |              0   |       -19.9265   |   00:04:42   |   00:45:18   |
4800000     |       -19.3589   |              0   |       -19.3589   |   00:04:48   |   00:45:12   |
4900000     |       -26.4487   |              0   |       -26.4487   |   00:04:54   |   00:45:06   |
5000000     |       -21.3549   |              0   |       -21.3549   |   00:05:00   |   00:45:00   |
