   
   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 15 different moves in a random move schedule with 12 moves per iteration
   

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
0           |       -30.8099   |              0   |       -30.8099   |   00:00:00   |   --:--:--   |
100000      |       -3.67121   |              0   |       -3.67121   |   00:00:06   |   --:--:--   |
200000      |       -9.99983   |              0   |       -9.99983   |   00:00:12   |   00:49:48   |
300000      |       -8.58395   |              0   |       -8.58395   |   00:00:19   |   00:52:27   |
400000      |       -14.0917   |              0   |       -14.0917   |   00:00:25   |   00:51:40   |
500000      |       -6.80821   |              0   |       -6.80821   |   00:00:31   |   00:51:09   |
600000      |       -9.17388   |              0   |       -9.17388   |   00:00:38   |   00:52:08   |
700000      |       -6.40183   |              0   |       -6.40183   |   00:00:44   |   00:51:38   |
800000      |       -6.36305   |              0   |       -6.36305   |   00:00:51   |   00:52:16   |
900000      |       -9.71974   |              0   |       -9.71974   |   00:00:57   |   00:51:49   |
1000000     |       -6.58416   |              0   |       -6.58416   |   00:01:03   |   00:51:27   |
1100000     |       -3.89527   |              0   |       -3.89527   |   00:01:10   |   00:51:51   |
1200000     |       -1.79381   |              0   |       -1.79381   |   00:01:16   |   00:51:30   |
1300000     |       -10.7794   |              0   |       -10.7794   |   00:01:22   |   00:51:11   |
1400000     |       -6.81245   |              0   |       -6.81245   |   00:01:29   |   00:51:29   |
1500000     |       -7.98833   |              0   |       -7.98833   |   00:01:35   |   00:51:11   |
1600000     |       -8.40845   |              0   |       -8.40845   |   00:01:41   |   00:50:55   |
1700000     |       -10.5727   |              0   |       -10.5727   |   00:01:48   |   00:51:08   |
1800000     |       -6.36154   |              0   |       -6.36154   |   00:01:54   |   00:50:52   |
1900000     |       -14.6332   |              0   |       -14.6332   |   00:02:00   |   00:50:37   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
2000000     |       -7.20854   |              0   |       -7.20854   |   00:02:07   |   00:50:48   |
2100000     |       -6.60499   |              0   |       -6.60499   |   00:02:13   |   00:50:33   |
2200000     |        -10.328   |              0   |        -10.328   |   00:02:19   |   00:50:20   |
2300000     |       -10.3299   |              0   |       -10.3299   |   00:02:26   |   00:50:27   |
2400000     |       -9.72523   |              0   |       -9.72523   |   00:02:32   |   00:50:14   |
2500000     |       -7.23225   |              0   |       -7.23225   |   00:02:38   |   00:50:02   |
2600000     |       -6.45093   |              0   |       -6.45093   |   00:02:45   |   00:50:08   |
2700000     |       -7.85878   |              0   |       -7.85878   |   00:02:51   |   00:49:55   |
2800000     |       -13.4687   |              0   |       -13.4687   |   00:02:57   |   00:49:43   |
2900000     |       -5.04588   |              0   |       -5.04588   |   00:03:04   |   00:49:48   |
3000000     |       -8.88492   |              0   |       -8.88492   |   00:03:10   |   00:49:36   |
3100000     |       -11.0248   |              0   |       -11.0248   |   00:03:16   |   00:49:25   |
3200000     |       -9.39859   |              0   |       -9.39859   |   00:03:23   |   00:49:28   |
3300000     |       -4.49827   |              0   |       -4.49827   |   00:03:29   |   00:49:17   |
3400000     |       -8.18129   |              0   |       -8.18129   |   00:03:35   |   00:49:06   |
3500000     |       -13.0851   |              0   |       -13.0851   |   00:03:42   |   00:49:09   |
3600000     |       -3.43667   |              0   |       -3.43667   |   00:03:48   |   00:48:58   |
3700000     |       -7.71432   |              0   |       -7.71432   |   00:03:54   |   00:48:48   |
3800000     |       -5.96249   |              0   |       -5.96249   |   00:04:01   |   00:48:50   |
3900000     |       -11.2805   |              0   |       -11.2805   |   00:04:07   |   00:48:39   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
4000000     |       -9.28989   |              0   |       -9.28989   |   00:04:13   |   00:48:29   |
4100000     |       -3.30902   |              0   |       -3.30902   |   00:04:20   |   00:48:30   |
4200000     |       -5.97902   |              0   |       -5.97902   |   00:04:26   |   00:48:20   |
4300000     |       -11.9409   |              0   |       -11.9409   |   00:04:33   |   00:48:21   |
4400000     |       -16.7987   |              0   |       -16.7987   |   00:04:39   |   00:48:11   |
4500000     |       -13.3593   |              0   |       -13.3593   |   00:04:45   |   00:48:01   |
4600000     |       -10.9117   |              0   |       -10.9117   |   00:04:52   |   00:48:01   |
4700000     |       -4.15656   |              0   |       -4.15656   |   00:04:58   |   00:47:52   |
4800000     |       -15.8743   |              0   |       -15.8743   |   00:05:04   |   00:47:42   |
4900000     |       -4.03299   |              0   |       -4.03299   |   00:05:11   |   00:47:42   |
5000000     |       -6.70093   |              0   |       -6.70093   |   00:05:17   |   00:47:33   |
5100000     |       -10.1226   |              0   |       -10.1226   |   00:05:24   |   00:47:32   |
5200000     |       -6.14873   |              0   |       -6.14873   |   00:05:30   |   00:47:23   |
5300000     |       -5.11492   |              0   |       -5.11492   |   00:05:36   |   00:47:13   |
5400000     |       -10.9493   |              0   |       -10.9493   |   00:05:43   |   00:47:12   |
5500000     |       -18.5849   |              0   |       -18.5849   |   00:05:49   |   00:47:03   |
5600000     |       -16.6001   |              0   |       -16.6001   |   00:05:55   |   00:46:54   |
5700000     |       -11.7699   |              0   |       -11.7699   |   00:06:01   |   00:46:45   |
5800000     |       -4.79629   |              0   |       -4.79629   |   00:06:08   |   00:46:44   |
5900000     |       -9.74475   |              0   |       -9.74475   |   00:06:14   |   00:46:35   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
6000000     |       -12.1974   |              0   |       -12.1974   |   00:06:21   |   00:46:34   |
6100000     |       -6.27454   |              0   |       -6.27454   |   00:06:27   |   00:46:25   |
6200000     |         -8.993   |              0   |         -8.993   |   00:06:33   |   00:46:16   |
6300000     |       -7.91859   |              0   |       -7.91859   |   00:06:40   |   00:46:14   |
6400000     |       -9.42941   |              0   |       -9.42941   |   00:06:45   |   00:45:59   |
6500000     |       -5.78126   |              0   |       -5.78126   |   00:06:50   |   00:45:43   |
6600000     |        -15.336   |              0   |        -15.336   |   00:06:55   |   00:45:28   |
6700000     |       -13.3407   |              0   |       -13.3407   |   00:07:00   |   00:45:14   |
6800000     |       -8.40066   |              0   |       -8.40066   |   00:07:05   |   00:45:00   |
6900000     |       -2.45368   |              0   |       -2.45368   |   00:07:10   |   00:44:45   |
7000000     |       -15.8998   |              0   |       -15.8998   |   00:07:15   |   00:44:32   |
7100000     |       -10.1661   |              0   |       -10.1661   |   00:07:20   |   00:44:18   |
7200000     |       -8.32796   |              0   |       -8.32796   |   00:07:25   |   00:44:05   |
