   
   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 15 different moves in a random move schedule with 12.6 moves per iteration
   

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
0           |       -88.5948   |              0   |       -88.5948   |   00:00:00   |   --:--:--   |
100000      |       -27.1495   |              0   |       -27.1495   |   00:00:08   |   --:--:--   |
200000      |        -16.751   |              0   |        -16.751   |   00:00:15   |   01:02:15   |
300000      |       -31.3403   |              0   |       -31.3403   |   00:00:23   |   01:03:30   |
400000      |       -25.3576   |              0   |       -25.3576   |   00:00:30   |   01:02:00   |
500000      |       -17.5679   |              0   |       -17.5679   |   00:00:38   |   01:02:42   |
600000      |       -17.1388   |              0   |       -17.1388   |   00:00:45   |   01:01:45   |
700000      |       -17.8649   |              0   |       -17.8649   |   00:00:53   |   01:02:12   |
800000      |       -22.2834   |              0   |       -22.2834   |   00:01:00   |   01:01:30   |
900000      |       -18.2351   |              0   |       -18.2351   |   00:01:08   |   01:01:49   |
1000000     |       -17.2512   |              0   |       -17.2512   |   00:01:15   |   01:01:15   |
1100000     |       -23.4734   |              0   |       -23.4734   |   00:01:23   |   01:01:29   |
1200000     |       -26.1956   |              0   |       -26.1956   |   00:01:31   |   01:01:40   |
1300000     |       -28.8794   |              0   |       -28.8794   |   00:01:38   |   01:01:11   |
1400000     |       -32.5176   |              0   |       -32.5176   |   00:01:46   |   01:01:19   |
1500000     |       -21.3233   |              0   |       -21.3233   |   00:01:53   |   01:00:53   |
1600000     |       -28.5703   |              0   |       -28.5703   |   00:02:01   |   01:01:00   |
1700000     |       -25.3772   |              0   |       -25.3772   |   00:02:08   |   01:00:36   |
1800000     |       -26.8928   |              0   |       -26.8928   |   00:02:16   |   01:00:41   |
1900000     |       -20.1037   |              0   |       -20.1037   |   00:02:23   |   01:00:20   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
2000000     |       -22.4508   |              0   |       -22.4508   |   00:02:31   |   01:00:24   |
2100000     |       -19.8927   |              0   |       -19.8927   |   00:02:38   |   01:00:03   |
