   
   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 15 different moves in a random move schedule with 12 moves per iteration
   

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
0           |        -79.379   |              0   |        -79.379   |   00:00:00   |   --:--:--   |
100000      |       -29.9923   |              0   |       -29.9923   |   00:00:07   |   --:--:--   |
200000      |       -30.5715   |              0   |       -30.5715   |   00:00:14   |   00:58:06   |
300000      |       -22.8074   |              0   |       -22.8074   |   00:00:21   |   00:57:59   |
400000      |        -24.196   |              0   |        -24.196   |   00:00:28   |   00:57:52   |
500000      |       -27.1502   |              0   |       -27.1502   |   00:00:35   |   00:57:45   |
600000      |       -30.0354   |              0   |       -30.0354   |   00:00:42   |   00:57:38   |
700000      |        -29.782   |              0   |        -29.782   |   00:00:50   |   00:58:41   |
800000      |       -34.1438   |              0   |       -34.1438   |   00:00:57   |   00:58:25   |
900000      |       -25.3939   |              0   |       -25.3939   |   00:01:05   |   00:59:06   |
1000000     |       -24.0796   |              0   |       -24.0796   |   00:01:12   |   00:58:48   |
1100000     |       -24.4386   |              0   |       -24.4386   |   00:01:20   |   00:59:16   |
1200000     |        -23.767   |              0   |        -23.767   |   00:01:27   |   00:58:58   |
1300000     |       -25.7583   |              0   |       -25.7583   |   00:01:35   |   00:59:18   |
1400000     |       -31.4524   |              0   |       -31.4524   |   00:01:42   |   00:59:00   |
1500000     |       -22.1536   |              0   |       -22.1536   |   00:01:50   |   00:59:16   |
1600000     |       -23.3353   |              0   |       -23.3353   |   00:01:57   |   00:58:59   |
1700000     |       -19.2099   |              0   |       -19.2099   |   00:02:05   |   00:59:11   |
1800000     |       -20.3782   |              0   |       -20.3782   |   00:02:12   |   00:58:54   |
1900000     |       -28.2509   |              0   |       -28.2509   |   00:02:20   |   00:59:04   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
2000000     |       -31.3189   |              0   |       -31.3189   |   00:02:27   |   00:58:48   |
2100000     |       -29.7203   |              0   |       -29.7203   |   00:02:35   |   00:58:55   |
2200000     |       -26.3932   |              0   |       -26.3932   |   00:02:42   |   00:58:39   |
2300000     |       -26.9246   |              0   |       -26.9246   |   00:02:50   |   00:58:45   |
2400000     |       -25.4615   |              0   |       -25.4615   |   00:02:57   |   00:58:30   |
2500000     |       -32.5833   |              0   |       -32.5833   |   00:03:05   |   00:58:35   |
2600000     |       -24.7059   |              0   |       -24.7059   |   00:03:12   |   00:58:20   |
2700000     |       -23.3482   |              0   |       -23.3482   |   00:03:20   |   00:58:23   |
2800000     |       -24.2276   |              0   |       -24.2276   |   00:03:27   |   00:58:09   |
2900000     |       -21.1907   |              0   |       -21.1907   |   00:03:35   |   00:58:11   |
3000000     |       -26.3313   |              0   |       -26.3313   |   00:03:42   |   00:57:58   |
3100000     |         -25.45   |              0   |         -25.45   |   00:03:50   |   00:57:59   |
3200000     |       -23.8372   |              0   |       -23.8372   |   00:03:57   |   00:57:46   |
3300000     |       -20.5964   |              0   |       -20.5964   |   00:04:05   |   00:57:47   |
3400000     |       -22.4609   |              0   |       -22.4609   |   00:04:12   |   00:57:33   |
3500000     |       -23.3422   |              0   |       -23.3422   |   00:04:20   |   00:57:34   |
3600000     |       -20.8857   |              0   |       -20.8857   |   00:04:27   |   00:57:21   |
3700000     |       -23.8406   |              0   |       -23.8406   |   00:04:35   |   00:57:21   |
3800000     |       -27.3874   |              0   |       -27.3874   |   00:04:42   |   00:57:08   |
3900000     |       -31.1085   |              0   |       -31.1085   |   00:04:50   |   00:57:07   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
4000000     |       -29.3512   |              0   |       -29.3512   |   00:04:57   |   00:56:55   |
4100000     |       -26.0434   |              0   |       -26.0434   |   00:05:05   |   00:56:54   |
4200000     |       -26.3413   |              0   |       -26.3413   |   00:05:12   |   00:56:42   |
4300000     |       -29.2862   |              0   |       -29.2862   |   00:05:20   |   00:56:40   |
4400000     |        -22.629   |              0   |        -22.629   |   00:05:27   |   00:56:28   |
4500000     |       -21.7647   |              0   |       -21.7647   |   00:05:35   |   00:56:27   |
4600000     |       -24.5723   |              0   |       -24.5723   |   00:05:42   |   00:56:15   |
4700000     |        -24.171   |              0   |        -24.171   |   00:05:50   |   00:56:13   |
4800000     |       -28.2371   |              0   |       -28.2371   |   00:05:57   |   00:56:01   |
4900000     |       -21.6248   |              0   |       -21.6248   |   00:06:05   |   00:55:59   |
5000000     |       -19.9949   |              0   |       -19.9949   |   00:06:12   |   00:55:48   |
5100000     |       -33.9048   |              0   |       -33.9048   |   00:06:20   |   00:55:45   |
5200000     |       -29.8258   |              0   |       -29.8258   |   00:06:27   |   00:55:34   |
5300000     |       -26.5447   |              0   |       -26.5447   |   00:06:35   |   00:55:31   |
5400000     |       -20.6106   |              0   |       -20.6106   |   00:06:42   |   00:55:20   |
5500000     |       -19.9596   |              0   |       -19.9596   |   00:06:50   |   00:55:17   |
5600000     |       -28.8857   |              0   |       -28.8857   |   00:06:58   |   00:55:14   |
5700000     |       -28.2475   |              0   |       -28.2475   |   00:07:05   |   00:55:03   |
5800000     |       -20.7858   |              0   |       -20.7858   |   00:07:13   |   00:54:59   |
5900000     |       -30.6181   |              0   |       -30.6181   |   00:07:20   |   00:54:48   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
6000000     |        -23.663   |              0   |        -23.663   |   00:07:28   |   00:54:45   |
6100000     |       -23.4399   |              0   |       -23.4399   |   00:07:35   |   00:54:34   |
6200000     |        -26.049   |              0   |        -26.049   |   00:07:43   |   00:54:30   |
6300000     |       -23.6148   |              0   |       -23.6148   |   00:07:50   |   00:54:20   |
6400000     |       -26.3855   |              0   |       -26.3855   |   00:07:58   |   00:54:16   |
6500000     |       -33.3593   |              0   |       -33.3593   |   00:08:05   |   00:54:05   |
6600000     |       -28.3214   |              0   |       -28.3214   |   00:08:13   |   00:54:01   |
6700000     |       -29.1873   |              0   |       -29.1873   |   00:08:20   |   00:53:51   |
6800000     |       -19.4879   |              0   |       -19.4879   |   00:08:28   |   00:53:47   |
6900000     |       -23.1118   |              0   |       -23.1118   |   00:08:35   |   00:53:36   |
7000000     |        -22.913   |              0   |        -22.913   |   00:08:43   |   00:53:32   |
7100000     |       -25.2056   |              0   |       -25.2056   |   00:08:50   |   00:53:22   |
7200000     |       -26.5861   |              0   |       -26.5861   |   00:08:58   |   00:53:18   |
7300000     |       -32.0535   |              0   |       -32.0535   |   00:09:05   |   00:53:07   |
7400000     |       -23.4163   |              0   |       -23.4163   |   00:09:13   |   00:53:03   |
7500000     |       -30.1783   |              0   |       -30.1783   |   00:09:21   |   00:52:59   |
7600000     |       -26.1106   |              0   |       -26.1106   |   00:09:28   |   00:52:48   |
7700000     |       -22.8695   |              0   |       -22.8695   |   00:09:36   |   00:52:44   |
7800000     |       -24.7121   |              0   |       -24.7121   |   00:09:43   |   00:52:34   |
7900000     |       -20.4465   |              0   |       -20.4465   |   00:09:51   |   00:52:29   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
8000000     |       -26.6529   |              0   |       -26.6529   |   00:09:58   |   00:52:19   |
8100000     |       -26.6818   |              0   |       -26.6818   |   00:10:06   |   00:52:14   |
8200000     |       -31.1128   |              0   |       -31.1128   |   00:10:13   |   00:52:04   |
