   
   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 15 different moves in a random move schedule with 12 moves per iteration
   

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
0           |       -187.063   |              0   |       -187.063   |   00:00:00   |   --:--:--   |
100000      |        -25.084   |              0   |        -25.084   |   00:00:05   |   --:--:--   |
200000      |        -22.451   |              0   |        -22.451   |   00:00:11   |   00:45:39   |
300000      |       -16.5588   |              0   |       -16.5588   |   00:00:16   |   00:44:10   |
400000      |       -18.0529   |              0   |       -18.0529   |   00:00:22   |   00:45:28   |
500000      |       -25.9546   |              0   |       -25.9546   |   00:00:27   |   00:44:33   |
600000      |       -17.2446   |              0   |       -17.2446   |   00:00:32   |   00:43:54   |
700000      |       -20.6978   |              0   |       -20.6978   |   00:00:38   |   00:44:36   |
800000      |       -22.2531   |              0   |       -22.2531   |   00:00:43   |   00:44:04   |
900000      |       -18.0725   |              0   |       -18.0725   |   00:00:49   |   00:44:33   |
1000000     |       -14.0737   |              0   |       -14.0737   |   00:00:54   |   00:44:06   |
1100000     |        -21.495   |              0   |        -21.495   |   00:01:00   |   00:44:27   |
1200000     |       -18.5141   |              0   |       -18.5141   |   00:01:05   |   00:44:03   |
1300000     |        -19.656   |              0   |        -19.656   |   00:01:10   |   00:43:42   |
1400000     |       -27.0609   |              0   |       -27.0609   |   00:01:16   |   00:43:58   |
1500000     |        -20.365   |              0   |        -20.365   |   00:01:21   |   00:43:39   |
1600000     |       -20.2486   |              0   |       -20.2486   |   00:01:27   |   00:43:51   |
1700000     |       -23.5786   |              0   |       -23.5786   |   00:01:32   |   00:43:33   |
1800000     |       -15.8213   |              0   |       -15.8213   |   00:01:37   |   00:43:17   |
1900000     |       -16.9236   |              0   |       -16.9236   |   00:01:43   |   00:43:27   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
2000000     |       -13.3293   |              0   |       -13.3293   |   00:01:48   |   00:43:12   |
2100000     |       -20.0926   |              0   |       -20.0926   |   00:01:53   |   00:42:57   |
2200000     |       -23.7223   |              0   |       -23.7223   |   00:01:59   |   00:43:05   |
2300000     |       -23.4249   |              0   |       -23.4249   |   00:02:04   |   00:42:51   |
2400000     |       -15.1885   |              0   |       -15.1885   |   00:02:10   |   00:42:58   |
2500000     |       -15.3567   |              0   |       -15.3567   |   00:02:15   |   00:42:45   |
2600000     |       -17.1471   |              0   |       -17.1471   |   00:02:20   |   00:42:32   |
2700000     |       -18.0613   |              0   |       -18.0613   |   00:02:26   |   00:42:37   |
2800000     |       -14.4139   |              0   |       -14.4139   |   00:02:31   |   00:42:25   |
2900000     |       -19.3143   |              0   |       -19.3143   |   00:02:37   |   00:42:29   |
3000000     |       -23.4499   |              0   |       -23.4499   |   00:02:42   |   00:42:18   |
3100000     |       -15.1648   |              0   |       -15.1648   |   00:02:47   |   00:42:06   |
3200000     |       -19.3432   |              0   |       -19.3432   |   00:02:53   |   00:42:10   |
3300000     |       -18.6821   |              0   |       -18.6821   |   00:02:58   |   00:41:58   |
3400000     |       -17.2977   |              0   |       -17.2977   |   00:03:04   |   00:42:01   |
3500000     |        -20.157   |              0   |        -20.157   |   00:03:09   |   00:41:50   |
3600000     |       -17.6186   |              0   |       -17.6186   |   00:03:15   |   00:41:53   |
3700000     |       -23.2694   |              0   |       -23.2694   |   00:03:20   |   00:41:42   |
3800000     |       -20.5137   |              0   |       -20.5137   |   00:03:26   |   00:41:44   |
3900000     |        -15.707   |              0   |        -15.707   |   00:03:31   |   00:41:34   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
4000000     |       -27.6186   |              0   |       -27.6186   |   00:03:37   |   00:41:35   |
4100000     |       -21.8181   |              0   |       -21.8181   |   00:03:42   |   00:41:25   |
4200000     |       -20.0226   |              0   |       -20.0226   |   00:03:48   |   00:41:26   |
4300000     |       -18.1779   |              0   |       -18.1779   |   00:03:53   |   00:41:16   |
4400000     |        -19.081   |              0   |        -19.081   |   00:03:58   |   00:41:06   |
4500000     |       -21.5882   |              0   |       -21.5882   |   00:04:04   |   00:41:07   |
4600000     |        -16.464   |              0   |        -16.464   |   00:04:10   |   00:41:07   |
4700000     |       -18.7043   |              0   |       -18.7043   |   00:04:16   |   00:41:07   |
4800000     |       -24.5971   |              0   |       -24.5971   |   00:04:22   |   00:41:07   |
4900000     |        -20.566   |              0   |        -20.566   |   00:04:27   |   00:40:57   |
5000000     |        -17.838   |              0   |        -17.838   |   00:04:33   |   00:40:57   |
5100000     |       -16.2502   |              0   |       -16.2502   |   00:04:38   |   00:40:47   |
5200000     |       -22.4039   |              0   |       -22.4039   |   00:04:44   |   00:40:46   |
5300000     |       -20.7704   |              0   |       -20.7704   |   00:04:49   |   00:40:37   |
5400000     |       -17.4973   |              0   |       -17.4973   |   00:04:55   |   00:40:36   |
5500000     |       -15.9762   |              0   |       -15.9762   |   00:05:00   |   00:40:27   |
