   
   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 15 different moves in a random move schedule with 12.6 moves per iteration
   

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
0           |       -34.6069   |              0   |       -34.6069   |   00:00:00   |   --:--:--   |
100000      |       -23.2281   |              0   |       -23.2281   |   00:00:08   |   --:--:--   |
200000      |       -30.6085   |              0   |       -30.6085   |   00:00:16   |   01:06:24   |
300000      |       -22.1489   |              0   |       -22.1489   |   00:00:24   |   01:06:16   |
400000      |       -20.5312   |              0   |       -20.5312   |   00:00:31   |   01:04:04   |
500000      |       -26.4077   |              0   |       -26.4077   |   00:00:39   |   01:04:21   |
600000      |       -25.1398   |              0   |       -25.1398   |   00:00:47   |   01:04:29   |
700000      |        -25.821   |              0   |        -25.821   |   00:00:55   |   01:04:33   |
800000      |       -19.5199   |              0   |       -19.5199   |   00:01:03   |   01:04:34   |
900000      |       -31.5843   |              0   |       -31.5843   |   00:01:11   |   01:04:33   |
1000000     |       -24.8242   |              0   |       -24.8242   |   00:01:19   |   01:04:31   |
1100000     |       -25.4889   |              0   |       -25.4889   |   00:01:27   |   01:04:27   |
1200000     |       -23.6233   |              0   |       -23.6233   |   00:01:35   |   01:04:23   |
1300000     |       -19.1565   |              0   |       -19.1565   |   00:01:43   |   01:04:18   |
1400000     |       -24.5891   |              0   |       -24.5891   |   00:01:51   |   01:04:13   |
1500000     |       -24.6558   |              0   |       -24.6558   |   00:01:59   |   01:04:07   |
1600000     |       -26.8453   |              0   |       -26.8453   |   00:02:07   |   01:04:01   |
1700000     |       -22.4701   |              0   |       -22.4701   |   00:02:15   |   01:03:55   |
1800000     |       -16.7939   |              0   |       -16.7939   |   00:02:23   |   01:03:49   |
1900000     |       -23.3256   |              0   |       -23.3256   |   00:02:31   |   01:03:42   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
2000000     |       -19.7494   |              0   |       -19.7494   |   00:02:39   |   01:03:36   |
2100000     |       -30.1087   |              0   |       -30.1087   |   00:02:47   |   01:03:29   |
2200000     |       -24.6498   |              0   |       -24.6498   |   00:02:55   |   01:03:22   |
2300000     |       -23.5237   |              0   |       -23.5237   |   00:03:03   |   01:03:15   |
2400000     |       -22.5141   |              0   |       -22.5141   |   00:03:11   |   01:03:08   |
2500000     |       -26.6921   |              0   |       -26.6921   |   00:03:19   |   01:03:01   |
2600000     |       -38.1801   |              0   |       -38.1801   |   00:03:27   |   01:02:53   |
2700000     |       -29.1779   |              0   |       -29.1779   |   00:03:35   |   01:02:46   |
2800000     |       -30.1155   |              0   |       -30.1155   |   00:03:43   |   01:02:39   |
2900000     |       -18.1763   |              0   |       -18.1763   |   00:03:51   |   01:02:31   |
3000000     |       -20.5869   |              0   |       -20.5869   |   00:03:59   |   01:02:24   |
3100000     |       -21.0277   |              0   |       -21.0277   |   00:04:07   |   01:02:16   |
3200000     |       -23.8461   |              0   |       -23.8461   |   00:04:15   |   01:02:09   |
3300000     |       -26.7177   |              0   |       -26.7177   |   00:04:23   |   01:02:01   |
3400000     |       -23.7618   |              0   |       -23.7618   |   00:04:31   |   01:01:54   |
3500000     |       -21.9156   |              0   |       -21.9156   |   00:04:39   |   01:01:46   |
3600000     |       -27.0921   |              0   |       -27.0921   |   00:04:47   |   01:01:39   |
3700000     |       -33.3573   |              0   |       -33.3573   |   00:04:55   |   01:01:31   |
3800000     |       -30.8398   |              0   |       -30.8398   |   00:05:03   |   01:01:23   |
3900000     |       -27.9918   |              0   |       -27.9918   |   00:05:11   |   01:01:16   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
4000000     |       -25.2967   |              0   |       -25.2967   |   00:05:19   |   01:01:08   |
4100000     |       -21.7809   |              0   |       -21.7809   |   00:05:27   |   01:01:00   |
4200000     |       -21.5314   |              0   |       -21.5314   |   00:05:35   |   01:00:53   |
4300000     |        -25.996   |              0   |        -25.996   |   00:05:43   |   01:00:45   |
4400000     |       -23.0172   |              0   |       -23.0172   |   00:05:51   |   01:00:37   |
4500000     |       -30.5936   |              0   |       -30.5936   |   00:05:59   |   01:00:29   |
4600000     |        -22.886   |              0   |        -22.886   |   00:06:07   |   01:00:22   |
4700000     |        -21.899   |              0   |        -21.899   |   00:06:14   |   01:00:04   |
4800000     |       -28.5891   |              0   |       -28.5891   |   00:06:22   |   00:59:57   |
4900000     |       -30.8426   |              0   |       -30.8426   |   00:06:30   |   00:59:49   |
5000000     |       -23.5878   |              0   |       -23.5878   |   00:06:38   |   00:59:42   |
5100000     |       -22.2243   |              0   |       -22.2243   |   00:06:46   |   00:59:34   |
5200000     |       -18.0498   |              0   |       -18.0498   |   00:06:54   |   00:59:26   |
5300000     |       -25.2555   |              0   |       -25.2555   |   00:07:02   |   00:59:19   |
5400000     |       -14.3307   |              0   |       -14.3307   |   00:07:10   |   00:59:11   |
5500000     |       -24.6237   |              0   |       -24.6237   |   00:07:18   |   00:59:03   |
5600000     |       -24.2844   |              0   |       -24.2844   |   00:07:26   |   00:58:56   |
5700000     |       -21.2165   |              0   |       -21.2165   |   00:07:34   |   00:58:48   |
5800000     |       -26.1106   |              0   |       -26.1106   |   00:07:42   |   00:58:40   |
5900000     |        -23.455   |              0   |        -23.455   |   00:07:50   |   00:58:33   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
6000000     |       -22.9614   |              0   |       -22.9614   |   00:07:58   |   00:58:25   |
6100000     |       -19.8989   |              0   |       -19.8989   |   00:08:06   |   00:58:17   |
6200000     |       -22.7857   |              0   |       -22.7857   |   00:08:14   |   00:58:09   |
6300000     |       -18.9555   |              0   |       -18.9555   |   00:08:22   |   00:58:02   |
6400000     |       -20.2846   |              0   |       -20.2846   |   00:08:30   |   00:57:54   |
6500000     |       -24.2815   |              0   |       -24.2815   |   00:08:38   |   00:57:46   |
6600000     |       -25.5713   |              0   |       -25.5713   |   00:08:46   |   00:57:38   |
6700000     |       -18.6005   |              0   |       -18.6005   |   00:08:54   |   00:57:31   |
6800000     |       -17.9066   |              0   |       -17.9066   |   00:09:02   |   00:57:23   |
6900000     |        -28.624   |              0   |        -28.624   |   00:09:10   |   00:57:15   |
7000000     |       -26.9258   |              0   |       -26.9258   |   00:09:18   |   00:57:07   |
7100000     |       -27.6072   |              0   |       -27.6072   |   00:09:26   |   00:56:59   |
7200000     |       -19.3284   |              0   |       -19.3284   |   00:09:34   |   00:56:52   |
7300000     |       -22.8154   |              0   |       -22.8154   |   00:09:42   |   00:56:44   |
7400000     |       -19.7806   |              0   |       -19.7806   |   00:09:50   |   00:56:36   |
7500000     |       -23.3554   |              0   |       -23.3554   |   00:09:58   |   00:56:28   |
7600000     |        -25.013   |              0   |        -25.013   |   00:10:06   |   00:56:20   |
7700000     |       -22.6631   |              0   |       -22.6631   |   00:10:14   |   00:56:13   |
7800000     |       -19.7735   |              0   |       -19.7735   |   00:10:22   |   00:56:05   |
7900000     |       -27.4099   |              0   |       -27.4099   |   00:10:30   |   00:55:57   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
8000000     |       -17.8454   |              0   |       -17.8454   |   00:10:38   |   00:55:49   |
8100000     |       -24.6753   |              0   |       -24.6753   |   00:10:46   |   00:55:41   |
8200000     |       -24.6447   |              0   |       -24.6447   |   00:10:54   |   00:55:33   |
8300000     |       -22.9499   |              0   |       -22.9499   |   00:11:01   |   00:55:20   |
8400000     |       -24.0982   |              0   |       -24.0982   |   00:11:09   |   00:55:13   |
