   
   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 15 different moves in a random move schedule with 13.8 moves per iteration
   

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
0           |       -43.7399   |              0   |       -43.7399   |   00:00:00   |   --:--:--   |
100000      |       -13.0578   |              0   |       -13.0578   |   00:00:10   |   --:--:--   |
200000      |       -24.0642   |              0   |       -24.0642   |   00:00:19   |   01:18:51   |
300000      |       -11.1582   |              0   |       -11.1582   |   00:00:28   |   01:17:18   |
400000      |       -8.26875   |              0   |       -8.26875   |   00:00:37   |   01:16:28   |
500000      |       -14.1477   |              0   |       -14.1477   |   00:00:47   |   01:17:33   |
600000      |       -13.1649   |              0   |       -13.1649   |   00:00:56   |   01:16:50   |
700000      |       -9.59496   |              0   |       -9.59496   |   00:01:05   |   01:16:17   |
800000      |       -10.2227   |              0   |       -10.2227   |   00:01:14   |   01:15:51   |
900000      |       -11.2264   |              0   |       -11.2264   |   00:01:24   |   01:16:22   |
1000000     |       -8.24487   |              0   |       -8.24487   |   00:01:33   |   01:15:57   |
1100000     |         -8.492   |              0   |         -8.492   |   00:01:42   |   01:15:34   |
1200000     |       -19.2045   |              0   |       -19.2045   |   00:01:51   |   01:15:14   |
1300000     |       -26.6035   |              0   |       -26.6035   |   00:02:00   |   01:14:55   |
1400000     |       -6.12238   |              0   |       -6.12238   |   00:02:10   |   01:15:12   |
1500000     |        -13.984   |              0   |        -13.984   |   00:02:19   |   01:14:54   |
1600000     |       -3.65932   |              0   |       -3.65932   |   00:02:28   |   01:14:37   |
1700000     |       -10.6871   |              0   |       -10.6871   |   00:02:37   |   01:14:20   |
1800000     |       -16.3481   |              0   |       -16.3481   |   00:02:47   |   01:14:31   |
1900000     |        -10.217   |              0   |        -10.217   |   00:02:56   |   01:14:15   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
2000000     |       -7.40055   |              0   |       -7.40055   |   00:03:05   |   01:14:00   |
2100000     |       -10.7538   |              0   |       -10.7538   |   00:03:14   |   01:13:45   |
2200000     |       -3.35867   |              0   |       -3.35867   |   00:03:23   |   01:13:30   |
2300000     |       -13.4382   |              0   |       -13.4382   |   00:03:33   |   01:13:37   |
2400000     |       -13.4611   |              0   |       -13.4611   |   00:03:42   |   01:13:23   |
2500000     |       -9.78839   |              0   |       -9.78839   |   00:03:51   |   01:13:09   |
2600000     |       -18.6646   |              0   |       -18.6646   |   00:04:00   |   01:12:55   |
2700000     |       -14.0563   |              0   |       -14.0563   |   00:04:10   |   01:12:59   |
2800000     |       -11.5489   |              0   |       -11.5489   |   00:04:19   |   01:12:46   |
2900000     |       -10.0363   |              0   |       -10.0363   |   00:04:28   |   01:12:32   |
3000000     |       -11.4514   |              0   |       -11.4514   |   00:04:37   |   01:12:19   |
3100000     |       -18.3184   |              0   |       -18.3184   |   00:04:46   |   01:12:06   |
3200000     |       -22.6137   |              0   |       -22.6137   |   00:04:56   |   01:12:09   |
3300000     |       -13.1501   |              0   |       -13.1501   |   00:05:05   |   01:11:56   |
3400000     |       -2.33349   |              0   |       -2.33349   |   00:05:14   |   01:11:43   |
3500000     |       -10.6857   |              0   |       -10.6857   |   00:05:23   |   01:11:31   |
3600000     |       -3.76832   |              0   |       -3.76832   |   00:05:33   |   01:11:32   |
3700000     |       -8.86543   |              0   |       -8.86543   |   00:05:42   |   01:11:19   |
3800000     |        -8.7345   |              0   |        -8.7345   |   00:05:51   |   01:11:07   |
3900000     |       -18.6278   |              0   |       -18.6278   |   00:06:00   |   01:10:55   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
4000000     |       -9.03771   |              0   |       -9.03771   |   00:06:09   |   01:10:43   |
4100000     |       -14.7225   |              0   |       -14.7225   |   00:06:19   |   01:10:42   |
4200000     |       -5.50479   |              0   |       -5.50479   |   00:06:28   |   01:10:31   |
4300000     |       -11.4163   |              0   |       -11.4163   |   00:06:37   |   01:10:19   |
4400000     |       -9.06633   |              0   |       -9.06633   |   00:06:46   |   01:10:07   |
