   
   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 15 different moves in a random move schedule with 12 moves per iteration
   

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
0           |       -18.3859   |              0   |       -18.3859   |   00:00:00   |   --:--:--   |
100000      |       -6.89132   |              0   |       -6.89132   |   00:00:05   |   --:--:--   |
200000      |       -11.8688   |              0   |       -11.8688   |   00:00:10   |   00:41:30   |
300000      |       -11.0754   |              0   |       -11.0754   |   00:00:15   |   00:41:25   |
400000      |        -14.968   |              0   |        -14.968   |   00:00:20   |   00:41:20   |
500000      |       -13.1561   |              0   |       -13.1561   |   00:00:25   |   00:41:15   |
600000      |        -10.109   |              0   |        -10.109   |   00:00:30   |   00:41:10   |
700000      |       -7.13087   |              0   |       -7.13087   |   00:00:35   |   00:41:05   |
800000      |       -8.38878   |              0   |       -8.38878   |   00:00:41   |   00:42:01   |
900000      |       -6.17921   |              0   |       -6.17921   |   00:00:46   |   00:41:49   |
1000000     |       -8.34521   |              0   |       -8.34521   |   00:00:51   |   00:41:39   |
1100000     |       -13.0153   |              0   |       -13.0153   |   00:00:56   |   00:41:29   |
1200000     |       -10.0908   |              0   |       -10.0908   |   00:01:01   |   00:41:20   |
1300000     |        -4.9805   |              0   |        -4.9805   |   00:01:06   |   00:41:12   |
1400000     |        -16.636   |              0   |        -16.636   |   00:01:11   |   00:41:04   |
1500000     |       -11.2311   |              0   |       -11.2311   |   00:01:16   |   00:40:57   |
1600000     |       -6.33944   |              0   |       -6.33944   |   00:01:21   |   00:40:50   |
1700000     |       -4.68017   |              0   |       -4.68017   |   00:01:26   |   00:40:43   |
1800000     |        -14.725   |              0   |        -14.725   |   00:01:32   |   00:41:03   |
1900000     |        -5.5553   |              0   |        -5.5553   |   00:01:37   |   00:40:55   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
2000000     |       -12.8744   |              0   |       -12.8744   |   00:01:42   |   00:40:48   |
2100000     |       -9.49224   |              0   |       -9.49224   |   00:01:47   |   00:40:40   |
2200000     |       -9.69703   |              0   |       -9.69703   |   00:01:52   |   00:40:33   |
2300000     |       -8.32664   |              0   |       -8.32664   |   00:01:57   |   00:40:26   |
2400000     |       -9.66217   |              0   |       -9.66217   |   00:02:02   |   00:40:19   |
2500000     |       -11.7598   |              0   |       -11.7598   |   00:02:07   |   00:40:13   |
2600000     |       -7.65526   |              0   |       -7.65526   |   00:02:12   |   00:40:06   |
2700000     |       -12.1943   |              0   |       -12.1943   |   00:02:17   |   00:40:00   |
2800000     |       -11.1592   |              0   |       -11.1592   |   00:02:22   |   00:39:53   |
2900000     |       -12.0831   |              0   |       -12.0831   |   00:02:28   |   00:40:03   |
3000000     |       -8.60822   |              0   |       -8.60822   |   00:02:33   |   00:39:57   |
3100000     |       -5.72499   |              0   |       -5.72499   |   00:02:38   |   00:39:50   |
3200000     |       -12.2468   |              0   |       -12.2468   |   00:02:43   |   00:39:43   |
3300000     |       -8.24654   |              0   |       -8.24654   |   00:02:48   |   00:39:37   |
3400000     |       -11.9091   |              0   |       -11.9091   |   00:02:53   |   00:39:31   |
3500000     |       -4.94407   |              0   |       -4.94407   |   00:02:58   |   00:39:24   |
3600000     |       -8.57373   |              0   |       -8.57373   |   00:03:03   |   00:39:18   |
3700000     |       -14.1233   |              0   |       -14.1233   |   00:03:08   |   00:39:12   |
3800000     |       -7.91618   |              0   |       -7.91618   |   00:03:14   |   00:39:18   |
3900000     |       -15.5293   |              0   |       -15.5293   |   00:03:19   |   00:39:12   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
