   
   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 15 different moves in a random move schedule with 19.8 moves per iteration
   

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
0           |       -191.017   |              0   |       -191.017   |   00:00:00   |   --:--:--   |
100000      |       -66.5527   |              0   |       -66.5527   |   00:00:25   |   --:--:--   |
200000      |       -70.0104   |              0   |       -70.0104   |   00:00:51   |   03:31:39   |
300000      |       -48.6165   |              0   |       -48.6165   |   00:01:16   |   03:29:50   |
400000      |       -69.1221   |              0   |       -69.1221   |   00:01:42   |   03:30:48   |
500000      |       -65.2405   |              0   |       -65.2405   |   00:02:08   |   03:31:12   |
600000      |       -75.6003   |              0   |       -75.6003   |   00:02:33   |   03:29:57   |
700000      |       -76.2478   |              0   |       -76.2478   |   00:02:58   |   03:28:56   |
800000      |        -86.214   |              0   |        -86.214   |   00:03:24   |   03:29:06   |
900000      |       -99.8021   |              0   |       -99.8021   |   00:03:50   |   03:29:07   |
1000000     |       -78.8955   |              0   |       -78.8955   |   00:04:16   |   03:29:04   |
1100000     |       -64.8608   |              0   |       -64.8608   |   00:04:42   |   03:28:56   |
1200000     |       -73.2961   |              0   |       -73.2961   |   00:05:07   |   03:28:04   |
1300000     |       -62.6996   |              0   |       -62.6996   |   00:05:33   |   03:27:54   |
1400000     |       -79.1182   |              0   |       -79.1182   |   00:05:59   |   03:27:42   |
1500000     |        -77.176   |              0   |        -77.176   |   00:06:25   |   03:27:28   |
1600000     |       -79.7886   |              0   |       -79.7886   |   00:06:51   |   03:27:12   |
1700000     |       -93.1051   |              0   |       -93.1051   |   00:07:16   |   03:26:27   |
1800000     |       -71.9466   |              0   |       -71.9466   |   00:07:42   |   03:26:11   |
1900000     |       -85.6172   |              0   |       -85.6172   |   00:08:08   |   03:25:54   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
2000000     |       -79.2416   |              0   |       -79.2416   |   00:08:34   |   03:25:36   |
2100000     |       -89.2318   |              0   |       -89.2318   |   00:09:00   |   03:25:17   |
2200000     |       -48.6892   |              0   |       -48.6892   |   00:09:26   |   03:24:57   |
2300000     |       -77.5516   |              0   |       -77.5516   |   00:09:52   |   03:24:37   |
2400000     |       -90.8984   |              0   |       -90.8984   |   00:10:17   |   03:23:57   |
2500000     |       -73.2113   |              0   |       -73.2113   |   00:10:43   |   03:23:37   |
2600000     |       -85.1778   |              0   |       -85.1778   |   00:11:09   |   03:23:16   |
2700000     |       -95.7813   |              0   |       -95.7813   |   00:11:34   |   03:22:37   |
2800000     |       -77.5902   |              0   |       -77.5902   |   00:12:00   |   03:22:17   |
2900000     |       -76.9331   |              0   |       -76.9331   |   00:12:26   |   03:21:56   |
3000000     |       -60.3905   |              0   |       -60.3905   |   00:12:51   |   03:21:19   |
3100000     |       -70.4624   |              0   |       -70.4624   |   00:13:17   |   03:20:57   |
3200000     |        -96.412   |              0   |        -96.412   |   00:13:42   |   03:20:21   |
3300000     |       -86.1176   |              0   |       -86.1176   |   00:14:08   |   03:20:00   |
3400000     |       -68.4755   |              0   |       -68.4755   |   00:14:34   |   03:19:38   |
3500000     |       -85.4896   |              0   |       -85.4896   |   00:14:59   |   03:19:03   |
3600000     |       -68.8521   |              0   |       -68.8521   |   00:15:25   |   03:18:42   |
3700000     |       -61.3708   |              0   |       -61.3708   |   00:15:51   |   03:18:20   |
3800000     |        -76.876   |              0   |        -76.876   |   00:16:16   |   03:17:46   |
3900000     |         -82.26   |              0   |         -82.26   |   00:16:42   |   03:17:24   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
4000000     |        -84.727   |              0   |        -84.727   |   00:17:07   |   03:16:50   |
4100000     |       -88.5032   |              0   |       -88.5032   |   00:17:33   |   03:16:28   |
4200000     |       -79.3928   |              0   |       -79.3928   |   00:17:59   |   03:16:06   |
4300000     |         -64.03   |              0   |         -64.03   |   00:18:24   |   03:15:33   |
