   
   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 15 different moves in a random move schedule with 12 moves per iteration
   

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
0           |       -39.1707   |              0   |       -39.1707   |   00:00:00   |   --:--:--   |
100000      |       -12.9073   |              0   |       -12.9073   |   00:00:06   |   --:--:--   |
200000      |       -16.1785   |              0   |       -16.1785   |   00:00:12   |   00:49:48   |
300000      |        -15.852   |              0   |        -15.852   |   00:00:19   |   00:52:27   |
400000      |        -19.612   |              0   |        -19.612   |   00:00:25   |   00:51:40   |
500000      |       -22.7059   |              0   |       -22.7059   |   00:00:31   |   00:51:09   |
600000      |       -20.4518   |              0   |       -20.4518   |   00:00:38   |   00:52:08   |
700000      |       -17.3528   |              0   |       -17.3528   |   00:00:44   |   00:51:38   |
800000      |       -21.2571   |              0   |       -21.2571   |   00:00:51   |   00:52:16   |
900000      |       -11.0902   |              0   |       -11.0902   |   00:00:57   |   00:51:49   |
1000000     |       -17.0132   |              0   |       -17.0132   |   00:01:04   |   00:52:16   |
1100000     |       -20.8017   |              0   |       -20.8017   |   00:01:10   |   00:51:51   |
1200000     |        -18.871   |              0   |        -18.871   |   00:01:16   |   00:51:30   |
1300000     |       -23.0615   |              0   |       -23.0615   |   00:01:23   |   00:51:49   |
1400000     |       -20.2655   |              0   |       -20.2655   |   00:01:29   |   00:51:29   |
1500000     |       -20.7513   |              0   |       -20.7513   |   00:01:36   |   00:51:44   |
1600000     |       -20.8635   |              0   |       -20.8635   |   00:01:42   |   00:51:25   |
1700000     |       -16.4649   |              0   |       -16.4649   |   00:01:48   |   00:51:08   |
1800000     |       -15.4589   |              0   |       -15.4589   |   00:01:55   |   00:51:19   |
1900000     |       -25.0139   |              0   |       -25.0139   |   00:02:01   |   00:51:03   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
2000000     |       -25.6625   |              0   |       -25.6625   |   00:02:07   |   00:50:48   |
2100000     |       -16.1231   |              0   |       -16.1231   |   00:02:14   |   00:50:56   |
2200000     |       -21.4055   |              0   |       -21.4055   |   00:02:20   |   00:50:41   |
2300000     |       -16.7818   |              0   |       -16.7818   |   00:02:26   |   00:50:27   |
2400000     |       -19.5688   |              0   |       -19.5688   |   00:02:33   |   00:50:34   |
2500000     |       -19.9703   |              0   |       -19.9703   |   00:02:40   |   00:50:40   |
2600000     |       -14.6463   |              0   |       -14.6463   |   00:02:45   |   00:50:08   |
2700000     |        -19.477   |              0   |        -19.477   |   00:02:52   |   00:50:13   |
2800000     |       -18.2917   |              0   |       -18.2917   |   00:02:59   |   00:50:17   |
2900000     |       -15.1708   |              0   |       -15.1708   |   00:03:04   |   00:49:48   |
3000000     |       -17.0322   |              0   |       -17.0322   |   00:03:11   |   00:49:52   |
3100000     |       -15.9121   |              0   |       -15.9121   |   00:03:18   |   00:49:55   |
3200000     |       -16.1815   |              0   |       -16.1815   |   00:03:24   |   00:49:43   |
3300000     |       -18.9896   |              0   |       -18.9896   |   00:03:30   |   00:49:31   |
3400000     |       -18.0543   |              0   |       -18.0543   |   00:03:37   |   00:49:34   |
3500000     |       -16.2322   |              0   |       -16.2322   |   00:03:43   |   00:49:22   |
3600000     |       -23.7812   |              0   |       -23.7812   |   00:03:49   |   00:49:11   |
3700000     |       -21.2529   |              0   |       -21.2529   |   00:03:56   |   00:49:13   |
3800000     |       -16.5586   |              0   |       -16.5586   |   00:04:02   |   00:49:02   |
3900000     |       -21.2042   |              0   |       -21.2042   |   00:04:08   |   00:48:51   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
4000000     |        -17.978   |              0   |        -17.978   |   00:04:15   |   00:48:52   |
4100000     |       -17.1222   |              0   |       -17.1222   |   00:04:21   |   00:48:41   |
4200000     |       -15.8587   |              0   |       -15.8587   |   00:04:27   |   00:48:31   |
4300000     |       -25.0581   |              0   |       -25.0581   |   00:04:34   |   00:48:32   |
4400000     |       -23.7722   |              0   |       -23.7722   |   00:04:40   |   00:48:21   |
4500000     |       -18.2682   |              0   |       -18.2682   |   00:04:47   |   00:48:21   |
4600000     |        -17.499   |              0   |        -17.499   |   00:04:53   |   00:48:11   |
4700000     |       -15.3881   |              0   |       -15.3881   |   00:04:59   |   00:48:01   |
4800000     |       -27.7455   |              0   |       -27.7455   |   00:05:06   |   00:48:01   |
