   
   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 15 different moves in a random move schedule with 13.2 moves per iteration
   

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
0           |       -148.516   |              0   |       -148.516   |   00:00:00   |   --:--:--   |
100000      |        -24.569   |              0   |        -24.569   |   00:00:12   |   --:--:--   |
200000      |       -27.8069   |              0   |       -27.8069   |   00:00:24   |   01:39:36   |
300000      |       -25.0239   |              0   |       -25.0239   |   00:00:37   |   01:42:09   |
400000      |        -27.932   |              0   |        -27.932   |   00:00:49   |   01:41:16   |
500000      |       -27.1621   |              0   |       -27.1621   |   00:01:01   |   01:40:39   |
600000      |        -40.431   |              0   |        -40.431   |   00:01:14   |   01:41:32   |
700000      |       -32.0416   |              0   |       -32.0416   |   00:01:26   |   01:40:56   |
800000      |       -29.0922   |              0   |       -29.0922   |   00:01:38   |   01:40:27   |
900000      |       -23.3642   |              0   |       -23.3642   |   00:01:50   |   01:40:01   |
1000000     |       -17.9238   |              0   |       -17.9238   |   00:02:03   |   01:40:27   |
1100000     |       -21.1583   |              0   |       -21.1583   |   00:02:15   |   01:40:01   |
1200000     |       -19.7322   |              0   |       -19.7322   |   00:02:27   |   01:39:38   |
1300000     |       -18.5583   |              0   |       -18.5583   |   00:02:40   |   01:39:53   |
1400000     |       -28.3545   |              0   |       -28.3545   |   00:02:52   |   01:39:30   |
1500000     |       -25.7938   |              0   |       -25.7938   |   00:03:04   |   01:39:09   |
1600000     |       -25.4482   |              0   |       -25.4482   |   00:03:16   |   01:38:49   |
1700000     |       -29.1711   |              0   |       -29.1711   |   00:03:29   |   01:38:58   |
1800000     |       -22.4595   |              0   |       -22.4595   |   00:03:41   |   01:38:37   |
1900000     |       -23.7969   |              0   |       -23.7969   |   00:03:53   |   01:38:18   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
2000000     |       -27.7356   |              0   |       -27.7356   |   00:04:06   |   01:38:24   |
2100000     |       -29.2426   |              0   |       -29.2426   |   00:04:18   |   01:38:04   |
2200000     |       -28.1761   |              0   |       -28.1761   |   00:04:30   |   01:37:46   |
2300000     |       -24.3514   |              0   |       -24.3514   |   00:04:43   |   01:37:49   |
2400000     |       -19.2667   |              0   |       -19.2667   |   00:04:55   |   01:37:30   |
2500000     |        -30.296   |              0   |        -30.296   |   00:05:07   |   01:37:13   |
2600000     |       -28.5642   |              0   |       -28.5642   |   00:05:20   |   01:37:13   |
2700000     |       -34.1853   |              0   |       -34.1853   |   00:05:32   |   01:36:56   |
2800000     |       -23.7098   |              0   |       -23.7098   |   00:05:44   |   01:36:38   |
2900000     |       -31.4805   |              0   |       -31.4805   |   00:05:56   |   01:36:21   |
3000000     |       -31.9903   |              0   |       -31.9903   |   00:06:09   |   01:36:21   |
3100000     |       -20.6595   |              0   |       -20.6595   |   00:06:21   |   01:36:04   |
3200000     |       -33.4258   |              0   |       -33.4258   |   00:06:33   |   01:35:47   |
3300000     |        -18.474   |              0   |        -18.474   |   00:06:46   |   01:35:45   |
3400000     |       -29.8325   |              0   |       -29.8325   |   00:06:58   |   01:35:29   |
3500000     |       -23.3209   |              0   |       -23.3209   |   00:07:10   |   01:35:12   |
3600000     |       -27.6273   |              0   |       -27.6273   |   00:07:23   |   01:35:09   |
3700000     |       -28.3383   |              0   |       -28.3383   |   00:07:35   |   01:34:53   |
3800000     |       -38.1259   |              0   |       -38.1259   |   00:07:47   |   01:34:37   |
3900000     |       -15.6563   |              0   |       -15.6563   |   00:07:59   |   01:34:22   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
4000000     |       -33.3849   |              0   |       -33.3849   |   00:08:12   |   01:34:18   |
4100000     |        -23.539   |              0   |        -23.539   |   00:08:24   |   01:34:02   |
4200000     |       -22.5845   |              0   |       -22.5845   |   00:08:36   |   01:33:46   |
4300000     |       -25.8052   |              0   |       -25.8052   |   00:08:49   |   01:33:42   |
4400000     |        -26.152   |              0   |        -26.152   |   00:09:01   |   01:33:26   |
4500000     |       -31.2388   |              0   |       -31.2388   |   00:09:13   |   01:33:11   |
4600000     |       -18.3501   |              0   |       -18.3501   |   00:09:26   |   01:33:06   |
4700000     |       -34.2979   |              0   |       -34.2979   |   00:09:38   |   01:32:50   |
4800000     |       -25.3912   |              0   |       -25.3912   |   00:09:50   |   01:32:35   |
4900000     |        -25.537   |              0   |        -25.537   |   00:10:03   |   01:32:30   |
5000000     |       -30.3623   |              0   |       -30.3623   |   00:10:15   |   01:32:15   |
5100000     |       -36.2148   |              0   |       -36.2148   |   00:10:27   |   01:32:00   |
5200000     |       -15.4218   |              0   |       -15.4218   |   00:10:40   |   01:31:53   |
