   
   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 15 different moves in a random move schedule with 12 moves per iteration
   

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
0           |       -59.8031   |              0   |       -59.8031   |   00:00:00   |   --:--:--   |
100000      |       -12.9858   |              0   |       -12.9858   |   00:00:07   |   --:--:--   |
200000      |       -23.8584   |              0   |       -23.8584   |   00:00:14   |   00:58:06   |
300000      |       -15.0436   |              0   |       -15.0436   |   00:00:21   |   00:57:59   |
400000      |       -27.0913   |              0   |       -27.0913   |   00:00:29   |   00:59:56   |
500000      |       -20.3933   |              0   |       -20.3933   |   00:00:36   |   00:59:24   |
600000      |       -16.5102   |              0   |       -16.5102   |   00:00:43   |   00:59:00   |
700000      |       -21.4828   |              0   |       -21.4828   |   00:00:51   |   00:59:51   |
800000      |       -15.7282   |              0   |       -15.7282   |   00:00:58   |   00:59:27   |
900000      |       -15.0935   |              0   |       -15.0935   |   00:01:05   |   00:59:06   |
1000000     |       -19.8748   |              0   |       -19.8748   |   00:01:12   |   00:58:48   |
1100000     |       -17.0704   |              0   |       -17.0704   |   00:01:20   |   00:59:16   |
1200000     |       -17.5218   |              0   |       -17.5218   |   00:01:27   |   00:58:58   |
1300000     |       -14.0806   |              0   |       -14.0806   |   00:01:35   |   00:59:18   |
1400000     |       -15.3485   |              0   |       -15.3485   |   00:01:42   |   00:59:00   |
1500000     |       -16.0514   |              0   |       -16.0514   |   00:01:49   |   00:58:44   |
1600000     |       -20.7869   |              0   |       -20.7869   |   00:01:57   |   00:58:59   |
1700000     |       -21.5584   |              0   |       -21.5584   |   00:02:04   |   00:58:43   |
1800000     |       -22.4396   |              0   |       -22.4396   |   00:02:11   |   00:58:27   |
1900000     |       -14.9412   |              0   |       -14.9412   |   00:02:19   |   00:58:38   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
2000000     |       -19.2919   |              0   |       -19.2919   |   00:02:26   |   00:58:24   |
2100000     |       -12.5203   |              0   |       -12.5203   |   00:02:33   |   00:58:09   |
2200000     |       -9.97717   |              0   |       -9.97717   |   00:02:41   |   00:58:18   |
2300000     |       -13.0412   |              0   |       -13.0412   |   00:02:48   |   00:58:04   |
2400000     |       -20.3181   |              0   |       -20.3181   |   00:02:55   |   00:57:50   |
2500000     |       -20.5435   |              0   |       -20.5435   |   00:03:03   |   00:57:57   |
2600000     |       -15.1673   |              0   |       -15.1673   |   00:03:10   |   00:57:43   |
2700000     |       -16.2645   |              0   |       -16.2645   |   00:03:17   |   00:57:31   |
2800000     |       -19.8326   |              0   |       -19.8326   |   00:03:25   |   00:57:35   |
2900000     |       -33.4878   |              0   |       -33.4878   |   00:03:32   |   00:57:23   |
3000000     |       -20.1052   |              0   |       -20.1052   |   00:03:39   |   00:57:11   |
3100000     |        -24.524   |              0   |        -24.524   |   00:03:47   |   00:57:14   |
3200000     |       -13.5262   |              0   |       -13.5262   |   00:03:54   |   00:57:02   |
3300000     |       -17.9906   |              0   |       -17.9906   |   00:04:01   |   00:56:50   |
3400000     |        -19.345   |              0   |        -19.345   |   00:04:09   |   00:56:52   |
3500000     |       -16.3584   |              0   |       -16.3584   |   00:04:16   |   00:56:41   |
3600000     |       -22.2886   |              0   |       -22.2886   |   00:04:23   |   00:56:29   |
3700000     |       -16.6632   |              0   |       -16.6632   |   00:04:31   |   00:56:31   |
3800000     |       -19.1112   |              0   |       -19.1112   |   00:04:38   |   00:56:19   |
3900000     |       -18.2237   |              0   |       -18.2237   |   00:04:45   |   00:56:08   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
4000000     |       -17.6365   |              0   |       -17.6365   |   00:04:53   |   00:56:09   |
4100000     |        -15.418   |              0   |        -15.418   |   00:05:00   |   00:55:58   |
4200000     |        -15.945   |              0   |        -15.945   |   00:05:07   |   00:55:47   |
4300000     |       -20.6303   |              0   |       -20.6303   |   00:05:15   |   00:55:47   |
4400000     |        -18.222   |              0   |        -18.222   |   00:05:22   |   00:55:37   |
4500000     |       -23.1288   |              0   |       -23.1288   |   00:05:30   |   00:55:36   |
4600000     |       -22.5215   |              0   |       -22.5215   |   00:05:37   |   00:55:26   |
4700000     |       -20.4422   |              0   |       -20.4422   |   00:05:44   |   00:55:15   |
4800000     |       -15.5284   |              0   |       -15.5284   |   00:05:52   |   00:55:14   |
4900000     |       -14.0811   |              0   |       -14.0811   |   00:05:59   |   00:55:04   |
5000000     |        -13.799   |              0   |        -13.799   |   00:06:07   |   00:55:03   |
5100000     |       -17.4445   |              0   |       -17.4445   |   00:06:14   |   00:54:52   |
5200000     |       -17.7058   |              0   |       -17.7058   |   00:06:21   |   00:54:42   |
5300000     |       -19.2298   |              0   |       -19.2298   |   00:06:29   |   00:54:40   |
5400000     |       -17.9123   |              0   |       -17.9123   |   00:06:36   |   00:54:30   |
5500000     |       -19.5229   |              0   |       -19.5229   |   00:06:44   |   00:54:28   |
