   
   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 15 different moves in a random move schedule with 12.6 moves per iteration
   

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
0           |       -64.2202   |              0   |       -64.2202   |   00:00:00   |   --:--:--   |
100000      |       -23.1244   |              0   |       -23.1244   |   00:00:09   |   --:--:--   |
200000      |        -22.772   |              0   |        -22.772   |   00:00:17   |   01:10:33   |
300000      |          -26.4   |              0   |          -26.4   |   00:00:26   |   01:11:47   |
400000      |       -24.6249   |              0   |       -24.6249   |   00:00:35   |   01:12:20   |
500000      |       -25.3896   |              0   |       -25.3896   |   00:00:44   |   01:12:36   |
600000      |       -28.3773   |              0   |       -28.3773   |   00:00:53   |   01:12:43   |
700000      |       -20.3982   |              0   |       -20.3982   |   00:01:02   |   01:12:46   |
800000      |       -24.2356   |              0   |       -24.2356   |   00:01:11   |   01:12:46   |
900000      |       -25.3264   |              0   |       -25.3264   |   00:01:20   |   01:12:44   |
1000000     |       -23.6729   |              0   |       -23.6729   |   00:01:28   |   01:11:52   |
1100000     |       -20.8858   |              0   |       -20.8858   |   00:01:37   |   01:11:52   |
1200000     |       -21.8029   |              0   |       -21.8029   |   00:01:46   |   01:11:50   |
1300000     |       -25.4609   |              0   |       -25.4609   |   00:01:55   |   01:11:48   |
1400000     |       -18.8421   |              0   |       -18.8421   |   00:02:04   |   01:11:44   |
1500000     |       -16.8809   |              0   |       -16.8809   |   00:02:13   |   01:11:40   |
1600000     |       -24.6242   |              0   |       -24.6242   |   00:02:22   |   01:11:35   |
1700000     |       -26.7234   |              0   |       -26.7234   |   00:02:30   |   01:11:01   |
1800000     |       -19.6341   |              0   |       -19.6341   |   00:02:39   |   01:10:57   |
1900000     |       -26.6919   |              0   |       -26.6919   |   00:02:48   |   01:10:53   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
2000000     |       -20.4957   |              0   |       -20.4957   |   00:02:56   |   01:10:24   |
2100000     |       -24.4908   |              0   |       -24.4908   |   00:03:05   |   01:10:19   |
2200000     |        -26.553   |              0   |        -26.553   |   00:03:14   |   01:10:15   |
2300000     |       -21.3803   |              0   |       -21.3803   |   00:03:22   |   01:09:49   |
