   
   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 15 different moves in a random move schedule with 12 moves per iteration
   

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
0           |       -52.8276   |              0   |       -52.8276   |   00:00:00   |   --:--:--   |
100000      |       -10.0528   |              0   |       -10.0528   |   00:00:06   |   --:--:--   |
200000      |       -15.4973   |              0   |       -15.4973   |   00:00:12   |   00:49:48   |
300000      |       -17.2716   |              0   |       -17.2716   |   00:00:18   |   00:49:42   |
400000      |       -16.7636   |              0   |       -16.7636   |   00:00:24   |   00:49:36   |
500000      |       -12.8196   |              0   |       -12.8196   |   00:00:30   |   00:49:30   |
600000      |       -15.0704   |              0   |       -15.0704   |   00:00:36   |   00:49:24   |
700000      |       -18.3771   |              0   |       -18.3771   |   00:00:42   |   00:49:18   |
800000      |        -12.358   |              0   |        -12.358   |   00:00:48   |   00:49:12   |
900000      |       -21.5074   |              0   |       -21.5074   |   00:00:54   |   00:49:06   |
1000000     |       -14.0316   |              0   |       -14.0316   |   00:01:00   |   00:49:00   |
1100000     |       -20.7814   |              0   |       -20.7814   |   00:01:06   |   00:48:54   |
1200000     |       -17.5283   |              0   |       -17.5283   |   00:01:12   |   00:48:48   |
1300000     |       -11.7827   |              0   |       -11.7827   |   00:01:18   |   00:48:42   |
1400000     |       -21.3604   |              0   |       -21.3604   |   00:01:24   |   00:48:36   |
1500000     |       -13.5137   |              0   |       -13.5137   |   00:01:30   |   00:48:30   |
1600000     |        -23.694   |              0   |        -23.694   |   00:01:36   |   00:48:24   |
1700000     |       -21.1295   |              0   |       -21.1295   |   00:01:42   |   00:48:18   |
1800000     |       -21.0225   |              0   |       -21.0225   |   00:01:48   |   00:48:12   |
1900000     |       -15.1151   |              0   |       -15.1151   |   00:01:54   |   00:48:06   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
2000000     |       -18.9764   |              0   |       -18.9764   |   00:02:00   |   00:48:00   |
2100000     |       -20.6995   |              0   |       -20.6995   |   00:02:05   |   00:47:31   |
2200000     |       -28.6022   |              0   |       -28.6022   |   00:02:11   |   00:47:26   |
2300000     |       -12.0364   |              0   |       -12.0364   |   00:02:17   |   00:47:21   |
2400000     |       -25.0002   |              0   |       -25.0002   |   00:02:23   |   00:47:16   |
2500000     |         -23.58   |              0   |         -23.58   |   00:02:29   |   00:47:11   |
2600000     |       -12.2182   |              0   |       -12.2182   |   00:02:35   |   00:47:05   |
2700000     |       -12.6773   |              0   |       -12.6773   |   00:02:41   |   00:47:00   |
2800000     |       -16.3837   |              0   |       -16.3837   |   00:02:47   |   00:46:55   |
2900000     |        -24.675   |              0   |        -24.675   |   00:02:53   |   00:46:49   |
3000000     |       -16.6067   |              0   |       -16.6067   |   00:02:59   |   00:46:44   |
3100000     |       -15.1707   |              0   |       -15.1707   |   00:03:05   |   00:46:38   |
3200000     |       -20.1315   |              0   |       -20.1315   |   00:03:11   |   00:46:33   |
3300000     |       -13.4673   |              0   |       -13.4673   |   00:03:17   |   00:46:27   |
3400000     |       -19.4889   |              0   |       -19.4889   |   00:03:23   |   00:46:22   |
3500000     |       -17.7663   |              0   |       -17.7663   |   00:03:29   |   00:46:16   |
3600000     |       -20.6412   |              0   |       -20.6412   |   00:03:35   |   00:46:11   |
3700000     |       -16.1279   |              0   |       -16.1279   |   00:03:41   |   00:46:05   |
3800000     |       -12.8271   |              0   |       -12.8271   |   00:03:47   |   00:45:59   |
3900000     |       -12.1022   |              0   |       -12.1022   |   00:03:53   |   00:45:54   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
4000000     |       -18.5142   |              0   |       -18.5142   |   00:03:59   |   00:45:48   |
4100000     |       -10.8074   |              0   |       -10.8074   |   00:04:05   |   00:45:42   |
4200000     |       -21.2332   |              0   |       -21.2332   |   00:04:11   |   00:45:37   |
4300000     |       -16.0293   |              0   |       -16.0293   |   00:04:17   |   00:45:31   |
4400000     |       -18.5705   |              0   |       -18.5705   |   00:04:23   |   00:45:25   |
4500000     |       -17.0228   |              0   |       -17.0228   |   00:04:29   |   00:45:19   |
4600000     |       -18.8875   |              0   |       -18.8875   |   00:04:35   |   00:45:14   |
4700000     |       -16.2651   |              0   |       -16.2651   |   00:04:41   |   00:45:08   |
4800000     |       -20.5155   |              0   |       -20.5155   |   00:04:47   |   00:45:02   |
4900000     |       -12.6146   |              0   |       -12.6146   |   00:04:53   |   00:44:56   |
5000000     |       -15.6267   |              0   |       -15.6267   |   00:04:59   |   00:44:51   |
5100000     |       -17.5531   |              0   |       -17.5531   |   00:05:05   |   00:44:45   |
5200000     |       -18.7096   |              0   |       -18.7096   |   00:05:11   |   00:44:39   |
5300000     |       -21.4679   |              0   |       -21.4679   |   00:05:17   |   00:44:33   |
5400000     |       -21.9456   |              0   |       -21.9456   |   00:05:23   |   00:44:27   |
5500000     |       -21.9308   |              0   |       -21.9308   |   00:05:28   |   00:44:13   |
5600000     |        -17.478   |              0   |        -17.478   |   00:05:34   |   00:44:08   |
5700000     |       -21.3285   |              0   |       -21.3285   |   00:05:40   |   00:44:02   |
5800000     |       -21.4789   |              0   |       -21.4789   |   00:05:46   |   00:43:56   |
5900000     |       -17.3518   |              0   |       -17.3518   |   00:05:52   |   00:43:51   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
6000000     |       -20.4134   |              0   |       -20.4134   |   00:05:58   |   00:43:45   |
6100000     |       -22.8249   |              0   |       -22.8249   |   00:06:04   |   00:43:39   |
6200000     |       -15.3491   |              0   |       -15.3491   |   00:06:10   |   00:43:33   |
6300000     |       -12.8978   |              0   |       -12.8978   |   00:06:16   |   00:43:28   |
6400000     |       -13.4029   |              0   |       -13.4029   |   00:06:22   |   00:43:22   |
6500000     |       -17.8202   |              0   |       -17.8202   |   00:06:28   |   00:43:16   |
6600000     |        -15.765   |              0   |        -15.765   |   00:06:34   |   00:43:10   |
6700000     |       -13.6514   |              0   |       -13.6514   |   00:06:40   |   00:43:05   |
6800000     |        -16.556   |              0   |        -16.556   |   00:06:46   |   00:42:59   |
6900000     |       -16.4092   |              0   |       -16.4092   |   00:06:52   |   00:42:53   |
7000000     |       -23.8045   |              0   |       -23.8045   |   00:06:58   |   00:42:47   |
7100000     |       -19.4027   |              0   |       -19.4027   |   00:07:04   |   00:42:41   |
7200000     |       -16.7263   |              0   |       -16.7263   |   00:07:10   |   00:42:36   |
7300000     |       -19.2221   |              0   |       -19.2221   |   00:07:16   |   00:42:30   |
7400000     |       -16.8886   |              0   |       -16.8886   |   00:07:22   |   00:42:24   |
7500000     |       -17.8861   |              0   |       -17.8861   |   00:07:28   |   00:42:18   |
7600000     |       -12.1949   |              0   |       -12.1949   |   00:07:34   |   00:42:12   |
7700000     |       -14.2404   |              0   |       -14.2404   |   00:07:40   |   00:42:07   |
7800000     |        -12.071   |              0   |        -12.071   |   00:07:46   |   00:42:01   |
7900000     |       -15.8473   |              0   |       -15.8473   |   00:07:52   |   00:41:55   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
8000000     |       -15.0163   |              0   |       -15.0163   |   00:07:58   |   00:41:49   |
8100000     |       -18.6942   |              0   |       -18.6942   |   00:08:04   |   00:41:43   |
8200000     |       -18.2966   |              0   |       -18.2966   |   00:08:10   |   00:41:37   |
8300000     |       -13.5638   |              0   |       -13.5638   |   00:08:16   |   00:41:31   |
8400000     |       -15.0317   |              0   |       -15.0317   |   00:08:22   |   00:41:26   |
8500000     |       -18.7074   |              0   |       -18.7074   |   00:08:28   |   00:41:20   |
8600000     |       -14.3679   |              0   |       -14.3679   |   00:08:34   |   00:41:14   |
8700000     |       -13.0157   |              0   |       -13.0157   |   00:08:40   |   00:41:08   |
8800000     |       -25.7199   |              0   |       -25.7199   |   00:08:46   |   00:41:02   |
8900000     |       -24.2715   |              0   |       -24.2715   |   00:08:52   |   00:40:56   |
9000000     |       -12.6851   |              0   |       -12.6851   |   00:08:58   |   00:40:50   |
9100000     |       -19.4113   |              0   |       -19.4113   |   00:09:04   |   00:40:45   |
9200000     |       -12.7209   |              0   |       -12.7209   |   00:09:10   |   00:40:39   |
9300000     |       -14.6862   |              0   |       -14.6862   |   00:09:16   |   00:40:33   |
9400000     |       -14.4536   |              0   |       -14.4536   |   00:09:22   |   00:40:27   |
9500000     |       -20.0236   |              0   |       -20.0236   |   00:09:28   |   00:40:21   |
9600000     |       -13.3035   |              0   |       -13.3035   |   00:09:34   |   00:40:15   |
9700000     |       -17.6862   |              0   |       -17.6862   |   00:09:40   |   00:40:09   |
9800000     |       -14.9509   |              0   |       -14.9509   |   00:09:46   |   00:40:03   |
9900000     |       -17.1908   |              0   |       -17.1908   |   00:09:52   |   00:39:57   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
10000000    |       -13.3457   |              0   |       -13.3457   |   00:09:58   |   00:39:52   |
10100000    |       -14.6657   |              0   |       -14.6657   |   00:10:04   |   00:39:46   |
10200000    |       -17.3967   |              0   |       -17.3967   |   00:10:10   |   00:39:40   |
10300000    |       -16.3607   |              0   |       -16.3607   |   00:10:16   |   00:39:34   |
10400000    |       -21.6727   |              0   |       -21.6727   |   00:10:22   |   00:39:28   |
