   
   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 15 different moves in a random move schedule with 13.8 moves per iteration
   

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
0           |       -192.862   |              0   |       -192.862   |   00:00:00   |   --:--:--   |
100000      |       -34.7518   |              0   |       -34.7518   |   00:00:10   |   --:--:--   |
200000      |       -43.9309   |              0   |       -43.9309   |   00:00:21   |   01:27:09   |
300000      |       -34.0987   |              0   |       -34.0987   |   00:00:32   |   01:28:21   |
400000      |       -35.7842   |              0   |       -35.7842   |   00:00:42   |   01:26:48   |
500000      |       -38.6503   |              0   |       -38.6503   |   00:00:53   |   01:27:27   |
600000      |       -36.3949   |              0   |       -36.3949   |   00:01:04   |   01:27:49   |
700000      |       -36.1475   |              0   |       -36.1475   |   00:01:14   |   01:26:51   |
800000      |       -34.4106   |              0   |       -34.4106   |   00:01:25   |   01:27:07   |
900000      |       -57.2242   |              0   |       -57.2242   |   00:01:36   |   01:27:17   |
1000000     |       -49.4585   |              0   |       -49.4585   |   00:01:46   |   01:26:34   |
1100000     |       -35.1047   |              0   |       -35.1047   |   00:01:57   |   01:26:41   |
1200000     |       -45.3668   |              0   |       -45.3668   |   00:02:08   |   01:26:45   |
1300000     |       -30.7723   |              0   |       -30.7723   |   00:02:19   |   01:26:47   |
1400000     |       -38.9183   |              0   |       -38.9183   |   00:02:29   |   01:26:12   |
1500000     |       -46.1265   |              0   |       -46.1265   |   00:02:40   |   01:26:13   |
1600000     |       -55.7046   |              0   |       -55.7046   |   00:02:51   |   01:26:12   |
1700000     |       -41.3401   |              0   |       -41.3401   |   00:03:02   |   01:26:10   |
1800000     |       -33.0861   |              0   |       -33.0861   |   00:03:13   |   01:26:08   |
1900000     |        -32.447   |              0   |        -32.447   |   00:03:24   |   01:26:04   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
2000000     |       -41.0063   |              0   |       -41.0063   |   00:03:34   |   01:25:36   |
2100000     |       -34.7944   |              0   |       -34.7944   |   00:03:46   |   01:25:54   |
2200000     |       -32.5357   |              0   |       -32.5357   |   00:03:57   |   01:25:49   |
2300000     |       -32.5334   |              0   |       -32.5334   |   00:04:08   |   01:25:43   |
2400000     |       -39.0085   |              0   |       -39.0085   |   00:04:19   |   01:25:36   |
2500000     |       -36.7946   |              0   |       -36.7946   |   00:04:29   |   01:25:11   |
2600000     |        -29.312   |              0   |        -29.312   |   00:04:40   |   01:25:04   |
2700000     |       -29.8051   |              0   |       -29.8051   |   00:04:51   |   01:24:57   |
2800000     |       -43.9734   |              0   |       -43.9734   |   00:05:03   |   01:25:07   |
2900000     |       -37.4944   |              0   |       -37.4944   |   00:05:13   |   01:24:43   |
3000000     |       -41.7889   |              0   |       -41.7889   |   00:05:24   |   01:24:36   |
3100000     |       -32.0717   |              0   |       -32.0717   |   00:05:35   |   01:24:28   |
3200000     |       -54.3311   |              0   |       -54.3311   |   00:05:45   |   01:24:05   |
3300000     |       -35.6376   |              0   |       -35.6376   |   00:05:57   |   01:24:12   |
3400000     |       -33.6974   |              0   |       -33.6974   |   00:06:07   |   01:23:50   |
3500000     |       -45.7565   |              0   |       -45.7565   |   00:06:18   |   01:23:41   |
3600000     |       -31.0509   |              0   |       -31.0509   |   00:06:29   |   01:23:33   |
3700000     |       -42.0427   |              0   |       -42.0427   |   00:06:39   |   01:23:12   |
3800000     |       -37.4482   |              0   |       -37.4482   |   00:06:50   |   01:23:04   |
3900000     |       -32.0297   |              0   |       -32.0297   |   00:07:01   |   01:22:56   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
4000000     |        -31.892   |              0   |        -31.892   |   00:07:12   |   01:22:48   |
4100000     |       -42.8996   |              0   |       -42.8996   |   00:07:23   |   01:22:39   |
4200000     |       -36.8834   |              0   |       -36.8834   |   00:07:35   |   01:22:41   |
4300000     |       -43.2817   |              0   |       -43.2817   |   00:07:46   |   01:22:32   |
4400000     |        -40.153   |              0   |        -40.153   |   00:07:57   |   01:22:23   |
4500000     |       -36.3569   |              0   |       -36.3569   |   00:08:08   |   01:22:14   |
4600000     |       -36.8293   |              0   |       -36.8293   |   00:08:19   |   01:22:04   |
4700000     |       -41.8563   |              0   |       -41.8563   |   00:08:30   |   01:21:55   |
4800000     |       -40.0303   |              0   |       -40.0303   |   00:08:40   |   01:21:36   |
4900000     |       -47.8339   |              0   |       -47.8339   |   00:08:51   |   01:21:27   |
5000000     |       -40.0569   |              0   |       -40.0569   |   00:09:02   |   01:21:18   |
5100000     |       -38.6117   |              0   |       -38.6117   |   00:09:12   |   01:20:59   |
5200000     |       -39.0751   |              0   |       -39.0751   |   00:09:23   |   01:20:50   |
5300000     |       -44.7527   |              0   |       -44.7527   |   00:09:34   |   01:20:41   |
