   
   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 15 different moves in a random move schedule with 13.8 moves per iteration
   

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
0           |        -117.78   |              0   |        -117.78   |   00:00:00   |   --:--:--   |
100000      |       -40.0861   |              0   |       -40.0861   |   00:00:10   |   --:--:--   |
200000      |       -33.9643   |              0   |       -33.9643   |   00:00:20   |   01:23:00   |
300000      |       -29.5348   |              0   |       -29.5348   |   00:00:30   |   01:22:50   |
400000      |       -29.6763   |              0   |       -29.6763   |   00:00:39   |   01:20:36   |
500000      |       -39.8852   |              0   |       -39.8852   |   00:00:49   |   01:20:51   |
600000      |       -40.1058   |              0   |       -40.1058   |   00:00:59   |   01:20:57   |
700000      |        -39.647   |              0   |        -39.647   |   00:01:09   |   01:20:59   |
800000      |       -33.2006   |              0   |       -33.2006   |   00:01:19   |   01:20:58   |
900000      |       -35.9183   |              0   |       -35.9183   |   00:01:29   |   01:20:55   |
1000000     |       -42.6171   |              0   |       -42.6171   |   00:01:38   |   01:20:02   |
1100000     |       -36.1356   |              0   |       -36.1356   |   00:01:48   |   01:20:01   |
1200000     |       -35.4525   |              0   |       -35.4525   |   00:01:58   |   01:19:58   |
1300000     |       -25.6256   |              0   |       -25.6256   |   00:02:08   |   01:19:55   |
1400000     |       -38.0301   |              0   |       -38.0301   |   00:02:17   |   01:19:15   |
1500000     |       -32.0693   |              0   |       -32.0693   |   00:02:27   |   01:19:13   |
1600000     |       -35.0067   |              0   |       -35.0067   |   00:02:37   |   01:19:09   |
1700000     |        -43.301   |              0   |        -43.301   |   00:02:47   |   01:19:04   |
1800000     |       -42.5671   |              0   |       -42.5671   |   00:02:56   |   01:18:32   |
1900000     |       -42.8495   |              0   |       -42.8495   |   00:03:06   |   01:18:28   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
2000000     |       -38.4678   |              0   |       -38.4678   |   00:03:16   |   01:18:24   |
2100000     |       -36.5972   |              0   |       -36.5972   |   00:03:26   |   01:18:18   |
