   
   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 15 different moves in a random move schedule with 13.8 moves per iteration
   

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
0           |       -224.145   |              0   |       -224.145   |   00:00:00   |   --:--:--   |
100000      |       -36.9953   |              0   |       -36.9953   |   00:00:09   |   --:--:--   |
200000      |       -34.6629   |              0   |       -34.6629   |   00:00:18   |   01:14:42   |
300000      |       -36.2478   |              0   |       -36.2478   |   00:00:27   |   01:14:33   |
400000      |       -36.9866   |              0   |       -36.9866   |   00:00:36   |   01:14:24   |
500000      |       -32.8455   |              0   |       -32.8455   |   00:00:44   |   01:12:36   |
600000      |       -37.9079   |              0   |       -37.9079   |   00:00:53   |   01:12:43   |
700000      |        -33.264   |              0   |        -33.264   |   00:01:02   |   01:12:46   |
800000      |       -40.4749   |              0   |       -40.4749   |   00:01:11   |   01:12:46   |
900000      |       -32.8408   |              0   |       -32.8408   |   00:01:20   |   01:12:44   |
1000000     |       -29.2405   |              0   |       -29.2405   |   00:01:28   |   01:11:52   |
1100000     |       -33.8415   |              0   |       -33.8415   |   00:01:37   |   01:11:52   |
1200000     |       -35.6612   |              0   |       -35.6612   |   00:01:46   |   01:11:50   |
1300000     |       -34.9485   |              0   |       -34.9485   |   00:01:55   |   01:11:48   |
1400000     |       -27.1098   |              0   |       -27.1098   |   00:02:04   |   01:11:44   |
1500000     |       -37.2386   |              0   |       -37.2386   |   00:02:12   |   01:11:08   |
1600000     |       -30.1493   |              0   |       -30.1493   |   00:02:21   |   01:11:05   |
1700000     |       -39.1011   |              0   |       -39.1011   |   00:02:31   |   01:11:30   |
1800000     |       -36.1032   |              0   |       -36.1032   |   00:02:41   |   01:11:51   |
1900000     |       -29.7636   |              0   |       -29.7636   |   00:02:51   |   01:12:09   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
2000000     |       -29.4149   |              0   |       -29.4149   |   00:02:59   |   01:11:36   |
2100000     |       -37.1683   |              0   |       -37.1683   |   00:03:08   |   01:11:28   |
