   
   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 15 different moves in a random move schedule with 12 moves per iteration
   

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
0           |       -105.228   |              0   |       -105.228   |   00:00:00   |   --:--:--   |
100000      |       -27.7246   |              0   |       -27.7246   |   00:00:08   |   --:--:--   |
200000      |       -22.4576   |              0   |       -22.4576   |   00:00:17   |   01:10:33   |
300000      |       -21.1307   |              0   |       -21.1307   |   00:00:25   |   01:09:01   |
400000      |       -20.9406   |              0   |       -20.9406   |   00:00:33   |   01:08:12   |
500000      |       -23.3591   |              0   |       -23.3591   |   00:00:42   |   01:09:18   |
600000      |       -21.2964   |              0   |       -21.2964   |   00:00:50   |   01:08:36   |
700000      |       -30.5409   |              0   |       -30.5409   |   00:00:58   |   01:08:04   |
800000      |       -23.2653   |              0   |       -23.2653   |   00:01:07   |   01:08:40   |
900000      |       -21.1874   |              0   |       -21.1874   |   00:01:15   |   01:08:11   |
1000000     |       -26.5093   |              0   |       -26.5093   |   00:01:24   |   01:08:36   |
1100000     |       -21.3928   |              0   |       -21.3928   |   00:01:32   |   01:08:09   |
1200000     |       -24.4295   |              0   |       -24.4295   |   00:01:40   |   01:07:46   |
1300000     |       -20.1799   |              0   |       -20.1799   |   00:01:49   |   01:08:03   |
1400000     |       -23.2472   |              0   |       -23.2472   |   00:01:57   |   01:07:41   |
1500000     |       -22.8899   |              0   |       -22.8899   |   00:02:06   |   01:07:54   |
1600000     |        -25.845   |              0   |        -25.845   |   00:02:14   |   01:07:33   |
1700000     |       -25.8551   |              0   |       -25.8551   |   00:02:22   |   01:07:14   |
1800000     |       -24.0975   |              0   |       -24.0975   |   00:02:31   |   01:07:23   |
1900000     |        -25.554   |              0   |        -25.554   |   00:02:39   |   01:07:05   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
2000000     |       -23.5827   |              0   |       -23.5827   |   00:02:48   |   01:07:12   |
2100000     |       -27.5937   |              0   |       -27.5937   |   00:02:56   |   01:06:54   |
2200000     |       -25.0997   |              0   |       -25.0997   |   00:03:04   |   01:06:37   |
2300000     |        -22.019   |              0   |        -22.019   |   00:03:13   |   01:06:42   |
2400000     |       -27.8268   |              0   |       -27.8268   |   00:03:21   |   01:06:26   |
2500000     |       -22.9976   |              0   |       -22.9976   |   00:03:30   |   01:06:30   |
2600000     |       -17.3393   |              0   |       -17.3393   |   00:03:38   |   01:06:14   |
2700000     |       -33.6767   |              0   |       -33.6767   |   00:03:46   |   01:05:59   |
2800000     |       -23.6754   |              0   |       -23.6754   |   00:03:55   |   01:06:01   |
2900000     |       -24.7048   |              0   |       -24.7048   |   00:04:03   |   01:05:46   |
3000000     |       -22.9471   |              0   |       -22.9471   |   00:04:12   |   01:05:48   |
3100000     |       -30.7121   |              0   |       -30.7121   |   00:04:20   |   01:05:33   |
3200000     |        -17.738   |              0   |        -17.738   |   00:04:28   |   01:05:19   |
3300000     |       -30.8202   |              0   |       -30.8202   |   00:04:37   |   01:05:19   |
3400000     |       -21.9474   |              0   |       -21.9474   |   00:04:45   |   01:05:06   |
3500000     |       -25.7161   |              0   |       -25.7161   |   00:04:54   |   01:05:06   |
3600000     |       -19.7211   |              0   |       -19.7211   |   00:05:02   |   01:04:52   |
3700000     |       -27.1914   |              0   |       -27.1914   |   00:05:10   |   01:04:39   |
3800000     |       -24.7127   |              0   |       -24.7127   |   00:05:19   |   01:04:38   |
3900000     |       -22.6822   |              0   |       -22.6822   |   00:05:27   |   01:04:25   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
4000000     |       -20.7093   |              0   |       -20.7093   |   00:05:36   |   01:04:24   |
4100000     |        -23.604   |              0   |        -23.604   |   00:05:44   |   01:04:11   |
4200000     |       -26.9792   |              0   |       -26.9792   |   00:05:53   |   01:04:09   |
4300000     |       -25.3397   |              0   |       -25.3397   |   00:06:01   |   01:03:56   |
4400000     |       -25.0942   |              0   |       -25.0942   |   00:06:09   |   01:03:44   |
4500000     |       -32.2043   |              0   |       -32.2043   |   00:06:18   |   01:03:42   |
4600000     |       -24.2743   |              0   |       -24.2743   |   00:06:26   |   01:03:29   |
4700000     |       -25.2016   |              0   |       -25.2016   |   00:06:35   |   01:03:27   |
4800000     |       -25.0643   |              0   |       -25.0643   |   00:06:43   |   01:03:14   |
4900000     |       -24.7515   |              0   |       -24.7515   |   00:06:52   |   01:03:12   |
5000000     |       -26.1224   |              0   |       -26.1224   |   00:07:00   |   01:03:00   |
5100000     |       -24.6087   |              0   |       -24.6087   |   00:07:08   |   01:02:48   |
5200000     |       -23.0908   |              0   |       -23.0908   |   00:07:17   |   01:02:44   |
5300000     |       -17.2053   |              0   |       -17.2053   |   00:07:25   |   01:02:33   |
5400000     |       -24.4259   |              0   |       -24.4259   |   00:07:34   |   01:02:29   |
5500000     |       -21.9417   |              0   |       -21.9417   |   00:07:42   |   01:02:18   |
5600000     |       -27.6752   |              0   |       -27.6752   |   00:07:51   |   01:02:14   |
5700000     |       -26.0639   |              0   |       -26.0639   |   00:07:59   |   01:02:02   |
5800000     |        -28.819   |              0   |        -28.819   |   00:08:07   |   01:01:51   |
5900000     |       -23.4651   |              0   |       -23.4651   |   00:08:16   |   01:01:47   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
6000000     |        -24.095   |              0   |        -24.095   |   00:08:24   |   01:01:36   |
6100000     |       -23.7366   |              0   |       -23.7366   |   00:08:33   |   01:01:31   |
6200000     |       -30.2303   |              0   |       -30.2303   |   00:08:41   |   01:01:20   |
6300000     |       -29.5131   |              0   |       -29.5131   |   00:08:49   |   01:01:09   |
6400000     |        -24.302   |              0   |        -24.302   |   00:08:58   |   01:01:05   |
6500000     |       -27.7881   |              0   |       -27.7881   |   00:09:06   |   01:00:54   |
6600000     |       -25.6756   |              0   |       -25.6756   |   00:09:15   |   01:00:49   |
6700000     |       -21.0923   |              0   |       -21.0923   |   00:09:23   |   01:00:38   |
6800000     |       -30.6213   |              0   |       -30.6213   |   00:09:31   |   01:00:27   |
6900000     |       -20.6655   |              0   |       -20.6655   |   00:09:40   |   01:00:22   |
