   
   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 15 different moves in a random move schedule with 12 moves per iteration
   

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
0           |       -208.322   |              0   |       -208.322   |   00:00:00   |   --:--:--   |
100000      |       -26.5803   |              0   |       -26.5803   |   00:00:08   |   --:--:--   |
200000      |       -20.2645   |              0   |       -20.2645   |   00:00:16   |   01:06:24   |
300000      |       -25.7211   |              0   |       -25.7211   |   00:00:24   |   01:06:16   |
400000      |       -26.0672   |              0   |       -26.0672   |   00:00:32   |   01:06:08   |
500000      |       -21.5041   |              0   |       -21.5041   |   00:00:40   |   01:06:00   |
600000      |        -22.586   |              0   |        -22.586   |   00:00:48   |   01:05:52   |
700000      |        -18.647   |              0   |        -18.647   |   00:00:56   |   01:05:44   |
800000      |       -28.2845   |              0   |       -28.2845   |   00:01:05   |   01:06:37   |
900000      |       -26.1917   |              0   |       -26.1917   |   00:01:13   |   01:06:22   |
1000000     |       -17.7204   |              0   |       -17.7204   |   00:01:21   |   01:06:09   |
1100000     |        -22.845   |              0   |        -22.845   |   00:01:29   |   01:05:56   |
1200000     |       -20.8683   |              0   |       -20.8683   |   00:01:36   |   01:05:04   |
1300000     |       -24.5697   |              0   |       -24.5697   |   00:01:44   |   01:04:56   |
1400000     |       -21.6381   |              0   |       -21.6381   |   00:01:52   |   01:04:48   |
1500000     |       -31.8035   |              0   |       -31.8035   |   00:02:00   |   01:04:40   |
1600000     |       -26.2684   |              0   |       -26.2684   |   00:02:08   |   01:04:32   |
1700000     |        -19.274   |              0   |        -19.274   |   00:02:16   |   01:04:23   |
1800000     |       -31.1501   |              0   |       -31.1501   |   00:02:24   |   01:04:16   |
1900000     |       -21.0532   |              0   |       -21.0532   |   00:02:32   |   01:04:08   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
2000000     |       -20.5326   |              0   |       -20.5326   |   00:02:40   |   01:04:00   |
2100000     |       -17.8851   |              0   |       -17.8851   |   00:02:48   |   01:03:51   |
