   
   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 15 different moves in a random move schedule with 16.8 moves per iteration
   

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
0           |       -323.383   |              0   |       -323.383   |   00:00:00   |   --:--:--   |
100000      |       -40.8124   |              0   |       -40.8124   |   00:00:13   |   --:--:--   |
200000      |        -32.945   |              0   |        -32.945   |   00:00:26   |   01:47:54   |
300000      |       -38.6015   |              0   |       -38.6015   |   00:00:40   |   01:50:26   |
400000      |        -29.251   |              0   |        -29.251   |   00:00:53   |   01:49:32   |
500000      |        -31.712   |              0   |        -31.712   |   00:01:06   |   01:48:54   |
600000      |       -39.7482   |              0   |       -39.7482   |   00:01:19   |   01:48:24   |
700000      |       -48.5401   |              0   |       -48.5401   |   00:01:32   |   01:47:59   |
800000      |       -31.5005   |              0   |       -31.5005   |   00:01:46   |   01:48:39   |
900000      |       -33.2942   |              0   |       -33.2942   |   00:01:59   |   01:48:12   |
1000000     |       -35.5957   |              0   |       -35.5957   |   00:02:12   |   01:47:48   |
1100000     |       -35.7569   |              0   |       -35.7569   |   00:02:25   |   01:47:25   |
1200000     |       -42.7279   |              0   |       -42.7279   |   00:02:39   |   01:47:46   |
1300000     |       -36.3786   |              0   |       -36.3786   |   00:02:52   |   01:47:23   |
1400000     |       -32.9499   |              0   |       -32.9499   |   00:03:05   |   01:47:02   |
1500000     |       -40.7559   |              0   |       -40.7559   |   00:03:18   |   01:46:42   |
1600000     |       -37.9611   |              0   |       -37.9611   |   00:03:31   |   01:46:22   |
1700000     |       -39.2073   |              0   |       -39.2073   |   00:03:45   |   01:46:32   |
1800000     |       -43.6512   |              0   |       -43.6512   |   00:03:58   |   01:46:13   |
1900000     |       -42.3704   |              0   |       -42.3704   |   00:04:11   |   01:45:54   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
2000000     |       -34.8703   |              0   |       -34.8703   |   00:04:24   |   01:45:36   |
2100000     |        -23.944   |              0   |        -23.944   |   00:04:38   |   01:45:41   |
2200000     |       -38.3602   |              0   |       -38.3602   |   00:04:51   |   01:45:22   |
2300000     |       -44.1293   |              0   |       -44.1293   |   00:05:04   |   01:45:04   |
2400000     |       -35.8324   |              0   |       -35.8324   |   00:05:17   |   01:44:47   |
2500000     |       -37.2874   |              0   |       -37.2874   |   00:05:31   |   01:44:49   |
2600000     |       -35.0111   |              0   |       -35.0111   |   00:05:44   |   01:44:31   |
2700000     |       -27.2508   |              0   |       -27.2508   |   00:05:57   |   01:44:14   |
2800000     |       -41.6077   |              0   |       -41.6077   |   00:06:10   |   01:43:57   |
2900000     |       -26.8948   |              0   |       -26.8948   |   00:06:23   |   01:43:40   |
3000000     |       -41.5024   |              0   |       -41.5024   |   00:06:37   |   01:43:39   |
3100000     |       -35.5359   |              0   |       -35.5359   |   00:06:50   |   01:43:22   |
3200000     |       -37.6133   |              0   |       -37.6133   |   00:07:03   |   01:43:06   |
3300000     |       -29.5241   |              0   |       -29.5241   |   00:07:16   |   01:42:50   |
3400000     |       -31.4651   |              0   |       -31.4651   |   00:07:29   |   01:42:33   |
3500000     |       -39.2686   |              0   |       -39.2686   |   00:07:43   |   01:42:31   |
3600000     |       -31.5995   |              0   |       -31.5995   |   00:07:56   |   01:42:15   |
3700000     |       -39.3849   |              0   |       -39.3849   |   00:08:09   |   01:41:59   |
3800000     |       -30.0495   |              0   |       -30.0495   |   00:08:22   |   01:41:43   |
3900000     |       -37.1811   |              0   |       -37.1811   |   00:08:36   |   01:41:39   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
4000000     |       -47.2501   |              0   |       -47.2501   |   00:08:49   |   01:41:23   |
4100000     |       -43.2584   |              0   |       -43.2584   |   00:09:02   |   01:41:07   |
4200000     |       -31.2592   |              0   |       -31.2592   |   00:09:15   |   01:40:52   |
4300000     |       -42.0413   |              0   |       -42.0413   |   00:09:28   |   01:40:36   |
4400000     |        -33.364   |              0   |        -33.364   |   00:09:42   |   01:40:31   |
4500000     |       -49.9335   |              0   |       -49.9335   |   00:09:55   |   01:40:16   |
4600000     |       -39.9004   |              0   |       -39.9004   |   00:10:08   |   01:40:00   |
4700000     |       -35.2891   |              0   |       -35.2891   |   00:10:21   |   01:39:45   |
4800000     |       -41.5241   |              0   |       -41.5241   |   00:10:34   |   01:39:30   |
4900000     |       -35.2353   |              0   |       -35.2353   |   00:10:48   |   01:39:24   |
5000000     |        -49.807   |              0   |        -49.807   |   00:11:01   |   01:39:09   |
5100000     |        -45.442   |              0   |        -45.442   |   00:11:14   |   01:38:53   |
5200000     |       -30.7921   |              0   |       -30.7921   |   00:11:27   |   01:38:38   |
5300000     |       -37.1198   |              0   |       -37.1198   |   00:11:41   |   01:38:32   |
5400000     |       -28.0835   |              0   |       -28.0835   |   00:11:54   |   01:38:17   |
5500000     |       -46.6956   |              0   |       -46.6956   |   00:12:07   |   01:38:02   |
5600000     |       -39.9353   |              0   |       -39.9353   |   00:12:20   |   01:37:47   |
5700000     |       -46.0897   |              0   |       -46.0897   |   00:12:33   |   01:37:32   |
5800000     |       -33.2171   |              0   |       -33.2171   |   00:12:47   |   01:37:25   |
5900000     |       -32.1241   |              0   |       -32.1241   |   00:13:00   |   01:37:10   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
6000000     |       -36.6504   |              0   |       -36.6504   |   00:13:13   |   01:36:55   |
6100000     |       -48.6412   |              0   |       -48.6412   |   00:13:26   |   01:36:40   |
6200000     |       -35.7014   |              0   |       -35.7014   |   00:13:39   |   01:36:25   |
6300000     |       -27.8509   |              0   |       -27.8509   |   00:13:53   |   01:36:18   |
6400000     |       -36.9591   |              0   |       -36.9591   |   00:14:06   |   01:36:03   |
6500000     |       -29.9815   |              0   |       -29.9815   |   00:14:19   |   01:35:48   |
6600000     |       -42.4022   |              0   |       -42.4022   |   00:14:32   |   01:35:34   |
6700000     |       -54.8791   |              0   |       -54.8791   |   00:14:46   |   01:35:25   |
6800000     |       -27.6001   |              0   |       -27.6001   |   00:14:59   |   01:35:11   |
6900000     |       -28.6106   |              0   |       -28.6106   |   00:15:12   |   01:34:56   |
7000000     |       -42.7634   |              0   |       -42.7634   |   00:15:25   |   01:34:42   |
7100000     |       -42.6042   |              0   |       -42.6042   |   00:15:39   |   01:34:33   |
7200000     |       -32.3685   |              0   |       -32.3685   |   00:15:52   |   01:34:19   |
7300000     |       -41.8584   |              0   |       -41.8584   |   00:16:05   |   01:34:04   |
7400000     |       -38.1501   |              0   |       -38.1501   |   00:16:18   |   01:33:50   |
7500000     |       -35.6329   |              0   |       -35.6329   |   00:16:31   |   01:33:35   |
7600000     |       -39.8089   |              0   |       -39.8089   |   00:16:45   |   01:33:26   |
7700000     |       -41.1312   |              0   |       -41.1312   |   00:16:58   |   01:33:12   |
7800000     |       -49.0475   |              0   |       -49.0475   |   00:17:11   |   01:32:57   |
7900000     |       -27.9166   |              0   |       -27.9166   |   00:17:24   |   01:32:43   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
8000000     |       -30.9443   |              0   |       -30.9443   |   00:17:38   |   01:32:34   |
8100000     |       -42.4006   |              0   |       -42.4006   |   00:17:51   |   01:32:20   |
8200000     |       -36.5466   |              0   |       -36.5466   |   00:18:04   |   01:32:05   |
8300000     |       -38.4994   |              0   |       -38.4994   |   00:18:17   |   01:31:51   |
8400000     |       -30.2073   |              0   |       -30.2073   |   00:18:31   |   01:31:42   |
8500000     |        -35.901   |              0   |        -35.901   |   00:18:44   |   01:31:27   |
8600000     |       -34.0975   |              0   |       -34.0975   |   00:18:57   |   01:31:13   |
8700000     |       -44.0133   |              0   |       -44.0133   |   00:19:10   |   01:30:59   |
8800000     |       -35.7478   |              0   |       -35.7478   |   00:19:24   |   01:30:49   |
8900000     |       -43.0876   |              0   |       -43.0876   |   00:19:37   |   01:30:35   |
9000000     |       -43.1842   |              0   |       -43.1842   |   00:19:50   |   01:30:21   |
9100000     |       -38.9498   |              0   |       -38.9498   |   00:20:03   |   01:30:06   |
9200000     |       -41.3735   |              0   |       -41.3735   |   00:20:16   |   01:29:52   |
9300000     |       -47.7734   |              0   |       -47.7734   |   00:20:30   |   01:29:42   |
9400000     |       -31.0593   |              0   |       -31.0593   |   00:20:43   |   01:29:28   |
9500000     |        -46.762   |              0   |        -46.762   |   00:20:56   |   01:29:14   |
9600000     |       -41.2961   |              0   |       -41.2961   |   00:21:09   |   01:29:00   |
9700000     |       -31.7244   |              0   |       -31.7244   |   00:21:23   |   01:28:50   |
9800000     |       -26.4564   |              0   |       -26.4564   |   00:21:36   |   01:28:36   |
9900000     |       -58.5917   |              0   |       -58.5917   |   00:21:49   |   01:28:22   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
10000000    |       -34.3637   |              0   |       -34.3637   |   00:22:02   |   01:28:08   |
10100000    |       -40.1686   |              0   |       -40.1686   |   00:22:15   |   01:27:53   |
10200000    |       -41.5164   |              0   |       -41.5164   |   00:22:29   |   01:27:43   |
10300000    |        -38.561   |              0   |        -38.561   |   00:22:42   |   01:27:29   |
10400000    |       -40.3949   |              0   |       -40.3949   |   00:22:55   |   01:27:15   |
10500000    |       -41.0531   |              0   |       -41.0531   |   00:23:08   |   01:27:01   |
10600000    |       -40.8996   |              0   |       -40.8996   |   00:23:22   |   01:26:51   |
10700000    |       -38.4368   |              0   |       -38.4368   |   00:23:35   |   01:26:37   |
10800000    |       -41.0399   |              0   |       -41.0399   |   00:23:48   |   01:26:23   |
10900000    |       -37.1415   |              0   |       -37.1415   |   00:24:01   |   01:26:09   |
11000000    |       -33.7877   |              0   |       -33.7877   |   00:24:14   |   01:25:55   |
11100000    |       -41.9775   |              0   |       -41.9775   |   00:24:28   |   01:25:44   |
11200000    |       -31.9286   |              0   |       -31.9286   |   00:24:41   |   01:25:30   |
11300000    |       -25.6247   |              0   |       -25.6247   |   00:24:54   |   01:25:16   |
11400000    |       -53.9263   |              0   |       -53.9263   |   00:25:08   |   01:25:06   |
11500000    |       -49.3226   |              0   |       -49.3226   |   00:25:21   |   01:24:52   |
11600000    |       -35.6959   |              0   |       -35.6959   |   00:25:34   |   01:24:38   |
11700000    |       -28.0488   |              0   |       -28.0488   |   00:25:47   |   01:24:24   |
11800000    |       -42.3052   |              0   |       -42.3052   |   00:26:00   |   01:24:10   |
11900000    |       -40.1225   |              0   |       -40.1225   |   00:26:13   |   01:23:56   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
12000000    |       -42.7481   |              0   |       -42.7481   |   00:26:27   |   01:23:45   |
12100000    |       -40.7321   |              0   |       -40.7321   |   00:26:40   |   01:23:31   |
12200000    |       -40.9857   |              0   |       -40.9857   |   00:26:53   |   01:23:17   |
12300000    |       -32.0115   |              0   |       -32.0115   |   00:27:06   |   01:23:03   |
12400000    |       -32.0949   |              0   |       -32.0949   |   00:27:20   |   01:22:52   |
12500000    |       -51.1245   |              0   |       -51.1245   |   00:27:33   |   01:22:39   |
12600000    |       -28.3701   |              0   |       -28.3701   |   00:27:46   |   01:22:25   |
12700000    |       -49.2854   |              0   |       -49.2854   |   00:27:59   |   01:22:11   |
12800000    |       -42.2732   |              0   |       -42.2732   |   00:28:12   |   01:21:57   |
12900000    |       -29.4561   |              0   |       -29.4561   |   00:28:26   |   01:21:46   |
13000000    |        -46.855   |              0   |        -46.855   |   00:28:39   |   01:21:32   |
13100000    |       -30.0105   |              0   |       -30.0105   |   00:28:52   |   01:21:18   |
13200000    |       -40.7605   |              0   |       -40.7605   |   00:29:05   |   01:21:04   |
13300000    |       -34.9964   |              0   |       -34.9964   |   00:29:19   |   01:20:53   |
13400000    |       -40.3459   |              0   |       -40.3459   |   00:29:32   |   01:20:39   |
13500000    |       -37.6364   |              0   |       -37.6364   |   00:29:45   |   01:20:26   |
13600000    |       -40.6871   |              0   |       -40.6871   |   00:29:58   |   01:20:12   |
13700000    |       -27.0675   |              0   |       -27.0675   |   00:30:12   |   01:20:01   |
13800000    |       -50.9053   |              0   |       -50.9053   |   00:30:25   |   01:19:47   |
13900000    |       -41.6216   |              0   |       -41.6216   |   00:30:38   |   01:19:33   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
14000000    |       -41.8043   |              0   |       -41.8043   |   00:30:51   |   01:19:19   |
14100000    |       -26.4204   |              0   |       -26.4204   |   00:31:05   |   01:19:08   |
14200000    |       -32.8045   |              0   |       -32.8045   |   00:31:18   |   01:18:54   |
14300000    |        -33.208   |              0   |        -33.208   |   00:31:31   |   01:18:40   |
14400000    |       -40.1684   |              0   |       -40.1684   |   00:31:44   |   01:18:27   |
14500000    |        -37.347   |              0   |        -37.347   |   00:31:57   |   01:18:13   |
14600000    |       -45.0938   |              0   |       -45.0938   |   00:32:11   |   01:18:02   |
14700000    |       -46.4208   |              0   |       -46.4208   |   00:32:24   |   01:17:48   |
14800000    |       -35.0284   |              0   |       -35.0284   |   00:32:37   |   01:17:34   |
14900000    |       -36.5577   |              0   |       -36.5577   |   00:32:50   |   01:17:20   |
15000000    |       -47.4784   |              0   |       -47.4784   |   00:33:04   |   01:17:09   |
15100000    |       -40.5158   |              0   |       -40.5158   |   00:33:17   |   01:16:55   |
15200000    |       -37.9995   |              0   |       -37.9995   |   00:33:30   |   01:16:41   |
15300000    |       -55.4464   |              0   |       -55.4464   |   00:33:43   |   01:16:28   |
15400000    |       -54.0608   |              0   |       -54.0608   |   00:33:57   |   01:16:16   |
15500000    |        -29.991   |              0   |        -29.991   |   00:34:10   |   01:16:02   |
15600000    |       -34.6655   |              0   |       -34.6655   |   00:34:23   |   01:15:49   |
15700000    |       -39.9442   |              0   |       -39.9442   |   00:34:36   |   01:15:35   |
15800000    |       -38.8198   |              0   |       -38.8198   |   00:34:50   |   01:15:23   |
15900000    |        -34.051   |              0   |        -34.051   |   00:35:03   |   01:15:10   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
16000000    |       -35.1557   |              0   |       -35.1557   |   00:35:16   |   01:14:56   |
16100000    |       -27.2032   |              0   |       -27.2032   |   00:35:29   |   01:14:42   |
16200000    |       -28.7201   |              0   |       -28.7201   |   00:35:42   |   01:14:29   |
16300000    |       -49.6299   |              0   |       -49.6299   |   00:35:56   |   01:14:17   |
16400000    |       -45.8833   |              0   |       -45.8833   |   00:36:09   |   01:14:03   |
16500000    |       -37.9126   |              0   |       -37.9126   |   00:36:22   |   01:13:50   |
16600000    |       -33.5234   |              0   |       -33.5234   |   00:36:35   |   01:13:36   |
16700000    |       -37.3285   |              0   |       -37.3285   |   00:36:49   |   01:13:24   |
16800000    |       -37.9623   |              0   |       -37.9623   |   00:37:02   |   01:13:11   |
16900000    |       -44.6739   |              0   |       -44.6739   |   00:37:15   |   01:12:57   |
17000000    |       -32.7159   |              0   |       -32.7159   |   00:37:28   |   01:12:43   |
17100000    |       -34.1964   |              0   |       -34.1964   |   00:37:41   |   01:12:30   |
17200000    |       -42.4306   |              0   |       -42.4306   |   00:37:55   |   01:12:18   |
17300000    |       -46.4274   |              0   |       -46.4274   |   00:38:08   |   01:12:04   |
17400000    |       -32.7498   |              0   |       -32.7498   |   00:38:21   |   01:11:51   |
17500000    |       -32.6937   |              0   |       -32.6937   |   00:38:34   |   01:11:37   |
17600000    |       -27.4252   |              0   |       -27.4252   |   00:38:48   |   01:11:25   |
17700000    |       -34.0327   |              0   |       -34.0327   |   00:39:01   |   01:11:11   |
17800000    |       -28.1083   |              0   |       -28.1083   |   00:39:14   |   01:10:58   |
17900000    |       -52.4699   |              0   |       -52.4699   |   00:39:27   |   01:10:44   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
18000000    |       -29.9931   |              0   |       -29.9931   |   00:39:40   |   01:10:31   |
18100000    |       -28.5277   |              0   |       -28.5277   |   00:39:54   |   01:10:19   |
18200000    |       -38.7658   |              0   |       -38.7658   |   00:40:07   |   01:10:05   |
18300000    |       -34.3513   |              0   |       -34.3513   |   00:40:20   |   01:09:52   |
18400000    |        -33.736   |              0   |        -33.736   |   00:40:33   |   01:09:38   |
18500000    |       -47.1146   |              0   |       -47.1146   |   00:40:47   |   01:09:26   |
18600000    |       -42.4821   |              0   |       -42.4821   |   00:41:00   |   01:09:12   |
18700000    |       -37.9358   |              0   |       -37.9358   |   00:41:13   |   01:08:59   |
18800000    |       -42.3755   |              0   |       -42.3755   |   00:41:26   |   01:08:45   |
18900000    |        -42.864   |              0   |        -42.864   |   00:41:39   |   01:08:32   |
19000000    |       -38.0788   |              0   |       -38.0788   |   00:41:53   |   01:08:20   |
19100000    |       -34.7658   |              0   |       -34.7658   |   00:42:06   |   01:08:06   |
19200000    |       -41.9085   |              0   |       -41.9085   |   00:42:19   |   01:07:52   |
19300000    |       -48.1813   |              0   |       -48.1813   |   00:42:32   |   01:07:39   |
19400000    |        -35.033   |              0   |        -35.033   |   00:42:45   |   01:07:25   |
19500000    |       -39.8684   |              0   |       -39.8684   |   00:42:59   |   01:07:13   |
19600000    |        -45.007   |              0   |        -45.007   |   00:43:12   |   01:07:00   |
19700000    |       -35.3497   |              0   |       -35.3497   |   00:43:25   |   01:06:46   |
19800000    |       -40.6464   |              0   |       -40.6464   |   00:43:38   |   01:06:33   |
19900000    |       -33.6728   |              0   |       -33.6728   |   00:43:51   |   01:06:19   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
20000000    |       -32.5928   |              0   |       -32.5928   |   00:44:05   |   01:06:07   |
20100000    |       -36.6231   |              0   |       -36.6231   |   00:44:18   |   01:05:53   |
20200000    |       -36.4891   |              0   |       -36.4891   |   00:44:31   |   01:05:40   |
20300000    |       -32.4828   |              0   |       -32.4828   |   00:44:44   |   01:05:26   |
20400000    |       -28.9307   |              0   |       -28.9307   |   00:44:58   |   01:05:14   |
20500000    |       -37.0904   |              0   |       -37.0904   |   00:45:11   |   01:05:01   |
20600000    |       -44.4346   |              0   |       -44.4346   |   00:45:24   |   01:04:47   |
20700000    |       -59.3932   |              0   |       -59.3932   |   00:45:37   |   01:04:34   |
20800000    |       -54.1749   |              0   |       -54.1749   |   00:45:50   |   01:04:20   |
20900000    |       -40.2707   |              0   |       -40.2707   |   00:46:04   |   01:04:08   |
21000000    |       -40.6231   |              0   |       -40.6231   |   00:46:17   |   01:03:54   |
21100000    |       -41.5748   |              0   |       -41.5748   |   00:46:30   |   01:03:41   |
21200000    |       -38.0468   |              0   |       -38.0468   |   00:46:43   |   01:03:27   |
21300000    |        -37.389   |              0   |        -37.389   |   00:46:56   |   01:03:14   |
21400000    |       -38.2107   |              0   |       -38.2107   |   00:47:10   |   01:03:02   |
21500000    |       -42.2126   |              0   |       -42.2126   |   00:47:23   |   01:02:48   |
21600000    |       -32.0967   |              0   |       -32.0967   |   00:47:36   |   01:02:35   |
21700000    |       -37.6688   |              0   |       -37.6688   |   00:47:49   |   01:02:21   |
21800000    |       -27.9466   |              0   |       -27.9466   |   00:48:02   |   01:02:08   |
21900000    |       -59.2912   |              0   |       -59.2912   |   00:48:15   |   01:01:54   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
22000000    |       -37.2488   |              0   |       -37.2488   |   00:48:28   |   01:01:41   |
22100000    |       -55.7644   |              0   |       -55.7644   |   00:48:42   |   01:01:28   |
22200000    |       -31.9186   |              0   |       -31.9186   |   00:48:55   |   01:01:15   |
22300000    |       -24.7445   |              0   |       -24.7445   |   00:49:08   |   01:01:01   |
22400000    |       -31.1965   |              0   |       -31.1965   |   00:49:21   |   01:00:48   |
22500000    |        -51.004   |              0   |        -51.004   |   00:49:34   |   01:00:34   |
22600000    |       -38.1397   |              0   |       -38.1397   |   00:49:47   |   01:00:21   |
22700000    |       -39.9717   |              0   |       -39.9717   |   00:50:01   |   01:00:09   |
22800000    |       -49.1122   |              0   |       -49.1122   |   00:50:14   |   00:59:55   |
22900000    |       -38.5725   |              0   |       -38.5725   |   00:50:27   |   00:59:42   |
23000000    |       -32.1043   |              0   |       -32.1043   |   00:50:40   |   00:59:28   |
23100000    |       -46.6697   |              0   |       -46.6697   |   00:50:53   |   00:59:15   |
