   
   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 15 different moves in a random move schedule with 14.4 moves per iteration
   

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
0           |       -135.787   |              0   |       -135.787   |   00:00:00   |   --:--:--   |
100000      |       -40.3707   |              0   |       -40.3707   |   00:00:12   |   --:--:--   |
200000      |       -42.3468   |              0   |       -42.3468   |   00:00:24   |   01:39:36   |
300000      |       -40.7904   |              0   |       -40.7904   |   00:00:36   |   01:39:24   |
400000      |       -46.6988   |              0   |       -46.6988   |   00:00:48   |   01:39:12   |
500000      |       -38.4364   |              0   |       -38.4364   |   00:01:00   |   01:39:00   |
600000      |        -37.766   |              0   |        -37.766   |   00:01:12   |   01:38:48   |
700000      |       -35.1952   |              0   |       -35.1952   |   00:01:24   |   01:38:36   |
800000      |       -37.9355   |              0   |       -37.9355   |   00:01:36   |   01:38:24   |
900000      |       -45.5171   |              0   |       -45.5171   |   00:01:48   |   01:38:12   |
1000000     |       -42.8713   |              0   |       -42.8713   |   00:02:00   |   01:38:00   |
1100000     |       -35.3419   |              0   |       -35.3419   |   00:02:12   |   01:37:48   |
1200000     |       -34.5907   |              0   |       -34.5907   |   00:02:23   |   01:36:55   |
1300000     |       -39.4236   |              0   |       -39.4236   |   00:02:35   |   01:36:46   |
1400000     |       -42.0333   |              0   |       -42.0333   |   00:02:47   |   01:36:37   |
1500000     |        -48.099   |              0   |        -48.099   |   00:02:59   |   01:36:27   |
1600000     |       -36.1979   |              0   |       -36.1979   |   00:03:11   |   01:36:17   |
1700000     |       -38.1007   |              0   |       -38.1007   |   00:03:22   |   01:35:39   |
1800000     |       -46.3473   |              0   |       -46.3473   |   00:03:34   |   01:35:30   |
1900000     |       -37.6725   |              0   |       -37.6725   |   00:03:46   |   01:35:21   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
2000000     |       -40.0744   |              0   |       -40.0744   |   00:03:57   |   01:34:48   |
2100000     |       -44.9287   |              0   |       -44.9287   |   00:04:09   |   01:34:39   |
