   
   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 15 different moves in a random move schedule with 12 moves per iteration
   

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
0           |       -92.2791   |              0   |       -92.2791   |   00:00:00   |   --:--:--   |
100000      |       -22.1074   |              0   |       -22.1074   |   00:00:07   |   --:--:--   |
200000      |       -27.5617   |              0   |       -27.5617   |   00:00:14   |   00:58:06   |
300000      |       -28.9566   |              0   |       -28.9566   |   00:00:21   |   00:57:59   |
400000      |       -17.9277   |              0   |       -17.9277   |   00:00:28   |   00:57:52   |
500000      |        -28.351   |              0   |        -28.351   |   00:00:36   |   00:59:24   |
600000      |       -20.4584   |              0   |       -20.4584   |   00:00:43   |   00:59:00   |
700000      |       -20.7424   |              0   |       -20.7424   |   00:00:50   |   00:58:41   |
800000      |       -28.5764   |              0   |       -28.5764   |   00:00:57   |   00:58:25   |
900000      |       -22.5142   |              0   |       -22.5142   |   00:01:04   |   00:58:11   |
1000000     |       -24.4531   |              0   |       -24.4531   |   00:01:11   |   00:57:59   |
1100000     |       -28.9935   |              0   |       -28.9935   |   00:01:18   |   00:57:47   |
1200000     |       -18.4799   |              0   |       -18.4799   |   00:01:25   |   00:57:36   |
1300000     |        -24.348   |              0   |        -24.348   |   00:01:32   |   00:57:26   |
1400000     |       -20.3386   |              0   |       -20.3386   |   00:01:39   |   00:57:16   |
1500000     |        -20.753   |              0   |        -20.753   |   00:01:47   |   00:57:39   |
1600000     |       -25.6879   |              0   |       -25.6879   |   00:01:54   |   00:57:28   |
1700000     |       -24.2856   |              0   |       -24.2856   |   00:02:01   |   00:57:17   |
1800000     |       -25.5275   |              0   |       -25.5275   |   00:02:09   |   00:57:34   |
1900000     |       -18.4471   |              0   |       -18.4471   |   00:02:16   |   00:57:22   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
2000000     |       -25.3464   |              0   |       -25.3464   |   00:02:23   |   00:57:12   |
2100000     |       -24.6906   |              0   |       -24.6906   |   00:02:30   |   00:57:01   |
2200000     |       -25.1982   |              0   |       -25.1982   |   00:02:38   |   00:57:12   |
2300000     |       -27.2683   |              0   |       -27.2683   |   00:02:45   |   00:57:01   |
2400000     |        -20.493   |              0   |        -20.493   |   00:02:52   |   00:56:51   |
2500000     |       -19.6671   |              0   |       -19.6671   |   00:02:59   |   00:56:41   |
2600000     |       -20.9701   |              0   |       -20.9701   |   00:03:06   |   00:56:30   |
2700000     |        -23.517   |              0   |        -23.517   |   00:03:13   |   00:56:21   |
2800000     |       -26.1454   |              0   |       -26.1454   |   00:03:20   |   00:56:11   |
2900000     |       -29.3526   |              0   |       -29.3526   |   00:03:28   |   00:56:18   |
3000000     |       -24.5218   |              0   |       -24.5218   |   00:03:35   |   00:56:08   |
3100000     |       -16.6423   |              0   |       -16.6423   |   00:03:42   |   00:55:58   |
3200000     |       -15.6286   |              0   |       -15.6286   |   00:03:49   |   00:55:49   |
3300000     |       -30.5244   |              0   |       -30.5244   |   00:03:56   |   00:55:39   |
3400000     |       -22.5563   |              0   |       -22.5563   |   00:04:04   |   00:55:44   |
3500000     |       -21.1173   |              0   |       -21.1173   |   00:04:11   |   00:55:34   |
3600000     |       -26.5848   |              0   |       -26.5848   |   00:04:18   |   00:55:25   |
3700000     |       -20.8098   |              0   |       -20.8098   |   00:04:25   |   00:55:16   |
3800000     |       -24.7604   |              0   |       -24.7604   |   00:04:32   |   00:55:06   |
3900000     |       -22.7279   |              0   |       -22.7279   |   00:04:39   |   00:54:57   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
4000000     |        -21.379   |              0   |        -21.379   |   00:04:47   |   00:55:00   |
4100000     |       -22.6372   |              0   |       -22.6372   |   00:04:54   |   00:54:51   |
4200000     |        -21.583   |              0   |        -21.583   |   00:05:01   |   00:54:42   |
4300000     |       -23.3167   |              0   |       -23.3167   |   00:05:09   |   00:54:44   |
4400000     |       -22.7025   |              0   |       -22.7025   |   00:05:16   |   00:54:34   |
4500000     |       -27.2716   |              0   |       -27.2716   |   00:05:23   |   00:54:25   |
4600000     |       -19.8265   |              0   |       -19.8265   |   00:05:30   |   00:54:16   |
4700000     |       -20.3333   |              0   |       -20.3333   |   00:05:37   |   00:54:08   |
4800000     |       -21.0522   |              0   |       -21.0522   |   00:05:44   |   00:53:59   |
4900000     |       -22.2602   |              0   |       -22.2602   |   00:05:52   |   00:53:59   |
5000000     |       -19.7175   |              0   |       -19.7175   |   00:05:59   |   00:53:51   |
5100000     |        -23.464   |              0   |        -23.464   |   00:06:06   |   00:53:42   |
5200000     |       -21.1386   |              0   |       -21.1386   |   00:06:14   |   00:53:42   |
5300000     |       -23.1479   |              0   |       -23.1479   |   00:06:21   |   00:53:33   |
5400000     |       -23.7079   |              0   |       -23.7079   |   00:06:28   |   00:53:24   |
5500000     |       -25.1518   |              0   |       -25.1518   |   00:06:36   |   00:53:24   |
5600000     |       -19.6419   |              0   |       -19.6419   |   00:06:43   |   00:53:15   |
5700000     |       -21.4093   |              0   |       -21.4093   |   00:06:50   |   00:53:06   |
5800000     |       -20.2913   |              0   |       -20.2913   |   00:06:58   |   00:53:05   |
5900000     |       -25.4629   |              0   |       -25.4629   |   00:07:05   |   00:52:56   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
6000000     |       -21.4435   |              0   |       -21.4435   |   00:07:12   |   00:52:48   |
6100000     |       -23.7217   |              0   |       -23.7217   |   00:07:19   |   00:52:39   |
6200000     |        -21.873   |              0   |        -21.873   |   00:07:27   |   00:52:37   |
6300000     |       -22.2583   |              0   |       -22.2583   |   00:07:34   |   00:52:29   |
6400000     |        -24.294   |              0   |        -24.294   |   00:07:41   |   00:52:20   |
6500000     |       -19.5157   |              0   |       -19.5157   |   00:07:48   |   00:52:12   |
6600000     |       -23.0966   |              0   |       -23.0966   |   00:07:55   |   00:52:03   |
6700000     |       -24.7434   |              0   |       -24.7434   |   00:08:02   |   00:51:55   |
6800000     |       -26.1075   |              0   |       -26.1075   |   00:08:09   |   00:51:46   |
6900000     |       -23.4622   |              0   |       -23.4622   |   00:08:17   |   00:51:44   |
7000000     |       -21.8538   |              0   |       -21.8538   |   00:08:24   |   00:51:35   |
7100000     |       -19.8235   |              0   |       -19.8235   |   00:08:31   |   00:51:27   |
7200000     |       -23.1251   |              0   |       -23.1251   |   00:08:39   |   00:51:25   |
7300000     |       -24.0189   |              0   |       -24.0189   |   00:08:46   |   00:51:16   |
7400000     |        -18.348   |              0   |        -18.348   |   00:08:53   |   00:51:08   |
7500000     |       -24.0609   |              0   |       -24.0609   |   00:09:00   |   00:51:00   |
7600000     |       -24.6491   |              0   |       -24.6491   |   00:09:08   |   00:50:57   |
7700000     |       -18.7782   |              0   |       -18.7782   |   00:09:15   |   00:50:48   |
7800000     |        -20.722   |              0   |        -20.722   |   00:09:22   |   00:50:40   |
7900000     |       -19.1591   |              0   |       -19.1591   |   00:09:29   |   00:50:32   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
8000000     |       -21.7049   |              0   |       -21.7049   |   00:09:36   |   00:50:24   |
8100000     |       -25.5819   |              0   |       -25.5819   |   00:09:43   |   00:50:15   |
8200000     |       -26.0212   |              0   |       -26.0212   |   00:09:50   |   00:50:07   |
8300000     |       -36.4197   |              0   |       -36.4197   |   00:09:57   |   00:49:59   |
8400000     |       -22.0268   |              0   |       -22.0268   |   00:10:05   |   00:49:56   |
8500000     |       -23.3374   |              0   |       -23.3374   |   00:10:12   |   00:49:47   |
8600000     |       -25.8807   |              0   |       -25.8807   |   00:10:19   |   00:49:39   |
8700000     |       -23.4576   |              0   |       -23.4576   |   00:10:27   |   00:49:36   |
8800000     |       -23.0612   |              0   |       -23.0612   |   00:10:34   |   00:49:28   |
8900000     |        -20.189   |              0   |        -20.189   |   00:10:41   |   00:49:20   |
9000000     |       -25.9951   |              0   |       -25.9951   |   00:10:48   |   00:49:12   |
9100000     |       -24.5173   |              0   |       -24.5173   |   00:10:55   |   00:49:03   |
9200000     |       -23.4341   |              0   |       -23.4341   |   00:11:02   |   00:48:55   |
9300000     |       -27.9146   |              0   |       -27.9146   |   00:11:10   |   00:48:52   |
9400000     |       -25.2305   |              0   |       -25.2305   |   00:11:17   |   00:48:44   |
9500000     |       -25.4386   |              0   |       -25.4386   |   00:11:24   |   00:48:36   |
9600000     |       -22.1816   |              0   |       -22.1816   |   00:11:31   |   00:48:27   |
9700000     |       -21.2741   |              0   |       -21.2741   |   00:11:38   |   00:48:19   |
9800000     |       -20.6487   |              0   |       -20.6487   |   00:11:45   |   00:48:11   |
9900000     |       -21.6138   |              0   |       -21.6138   |   00:11:52   |   00:48:03   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
10000000    |       -20.6931   |              0   |       -20.6931   |   00:11:59   |   00:47:56   |
10100000    |       -24.5017   |              0   |       -24.5017   |   00:12:06   |   00:47:48   |
10200000    |       -21.0913   |              0   |       -21.0913   |   00:12:13   |   00:47:40   |
10300000    |       -21.4923   |              0   |       -21.4923   |   00:12:20   |   00:47:32   |
10400000    |       -14.3945   |              0   |       -14.3945   |   00:12:28   |   00:47:28   |
10500000    |       -17.9082   |              0   |       -17.9082   |   00:12:35   |   00:47:20   |
10600000    |        -26.254   |              0   |        -26.254   |   00:12:42   |   00:47:12   |
10700000    |       -19.7049   |              0   |       -19.7049   |   00:12:49   |   00:47:04   |
10800000    |       -20.8917   |              0   |       -20.8917   |   00:12:56   |   00:46:56   |
10900000    |       -22.3552   |              0   |       -22.3552   |   00:13:03   |   00:46:48   |
11000000    |       -16.9693   |              0   |       -16.9693   |   00:13:10   |   00:46:40   |
11100000    |       -29.4041   |              0   |       -29.4041   |   00:13:18   |   00:46:36   |
11200000    |       -26.0958   |              0   |       -26.0958   |   00:13:25   |   00:46:28   |
11300000    |       -23.0717   |              0   |       -23.0717   |   00:13:32   |   00:46:20   |
11400000    |       -22.6824   |              0   |       -22.6824   |   00:13:39   |   00:46:13   |
11500000    |       -17.1132   |              0   |       -17.1132   |   00:13:46   |   00:46:05   |
11600000    |       -28.1934   |              0   |       -28.1934   |   00:13:54   |   00:46:00   |
