   
   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 15 different moves in a random move schedule with 12 moves per iteration
   

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
0           |       -150.925   |              0   |       -150.925   |   00:00:00   |   --:--:--   |
100000      |       -28.6138   |              0   |       -28.6138   |   00:00:07   |   --:--:--   |
200000      |        -26.558   |              0   |        -26.558   |   00:00:14   |   00:58:06   |
300000      |       -21.9325   |              0   |       -21.9325   |   00:00:21   |   00:57:59   |
400000      |       -23.7672   |              0   |       -23.7672   |   00:00:28   |   00:57:52   |
500000      |       -28.6941   |              0   |       -28.6941   |   00:00:34   |   00:56:06   |
600000      |       -26.0241   |              0   |       -26.0241   |   00:00:41   |   00:56:15   |
700000      |       -27.5573   |              0   |       -27.5573   |   00:00:48   |   00:56:20   |
800000      |       -33.2386   |              0   |       -33.2386   |   00:00:55   |   00:56:22   |
900000      |        -22.564   |              0   |        -22.564   |   00:01:01   |   00:55:27   |
1000000     |       -35.9801   |              0   |       -35.9801   |   00:01:08   |   00:55:32   |
1100000     |       -27.1426   |              0   |       -27.1426   |   00:01:15   |   00:55:34   |
1200000     |       -27.6259   |              0   |       -27.6259   |   00:01:22   |   00:55:34   |
1300000     |       -20.2545   |              0   |       -20.2545   |   00:01:29   |   00:55:34   |
1400000     |        -26.673   |              0   |        -26.673   |   00:01:35   |   00:54:57   |
1500000     |       -23.4525   |              0   |       -23.4525   |   00:01:42   |   00:54:58   |
1600000     |       -22.7584   |              0   |       -22.7584   |   00:01:49   |   00:54:57   |
1700000     |       -21.3427   |              0   |       -21.3427   |   00:01:56   |   00:54:55   |
1800000     |       -21.7871   |              0   |       -21.7871   |   00:02:02   |   00:54:26   |
1900000     |       -28.2297   |              0   |       -28.2297   |   00:02:09   |   00:54:25   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
