   
   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 15 different moves in a random move schedule with 14.4 moves per iteration
   

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
0           |       -358.412   |              0   |       -358.412   |   00:00:00   |   --:--:--   |
100000      |       -47.6809   |              0   |       -47.6809   |   00:00:14   |   --:--:--   |
200000      |       -40.4913   |              0   |       -40.4913   |   00:00:28   |   01:56:12   |
300000      |         -42.09   |              0   |         -42.09   |   00:00:42   |   01:55:58   |
400000      |       -47.9661   |              0   |       -47.9661   |   00:00:56   |   01:55:44   |
500000      |       -39.2495   |              0   |       -39.2495   |   00:01:09   |   01:53:51   |
600000      |       -45.1734   |              0   |       -45.1734   |   00:01:23   |   01:53:53   |
700000      |       -47.0686   |              0   |       -47.0686   |   00:01:37   |   01:53:51   |
800000      |       -39.0596   |              0   |       -39.0596   |   00:01:51   |   01:53:46   |
900000      |       -44.7001   |              0   |       -44.7001   |   00:02:04   |   01:52:44   |
1000000     |       -44.8627   |              0   |       -44.8627   |   00:02:18   |   01:52:42   |
1100000     |       -36.7237   |              0   |       -36.7237   |   00:02:32   |   01:52:37   |
1200000     |       -44.4829   |              0   |       -44.4829   |   00:02:46   |   01:52:30   |
1300000     |       -36.9799   |              0   |       -36.9799   |   00:03:00   |   01:52:23   |
1400000     |       -42.3409   |              0   |       -42.3409   |   00:03:14   |   01:52:14   |
1500000     |       -38.2962   |              0   |       -38.2962   |   00:03:27   |   01:51:33   |
1600000     |       -48.6057   |              0   |       -48.6057   |   00:03:41   |   01:51:25   |
1700000     |       -42.8225   |              0   |       -42.8225   |   00:03:55   |   01:51:16   |
1800000     |       -43.7545   |              0   |       -43.7545   |   00:04:09   |   01:51:07   |
1900000     |        -37.973   |              0   |        -37.973   |   00:04:23   |   01:50:58   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
2000000     |       -36.2075   |              0   |       -36.2075   |   00:04:36   |   01:50:24   |
2100000     |       -48.8621   |              0   |       -48.8621   |   00:04:50   |   01:50:14   |
2200000     |       -43.6493   |              0   |       -43.6493   |   00:05:04   |   01:50:05   |
2300000     |       -50.3357   |              0   |       -50.3357   |   00:05:18   |   01:49:55   |
2400000     |       -38.0144   |              0   |       -38.0144   |   00:05:32   |   01:49:44   |
2500000     |       -37.4126   |              0   |       -37.4126   |   00:05:46   |   01:49:34   |
2600000     |       -38.4901   |              0   |       -38.4901   |   00:05:59   |   01:49:04   |
2700000     |       -39.3084   |              0   |       -39.3084   |   00:06:13   |   01:48:54   |
2800000     |       -40.1814   |              0   |       -40.1814   |   00:06:27   |   01:48:43   |
2900000     |        -52.659   |              0   |        -52.659   |   00:06:41   |   01:48:32   |
3000000     |       -34.5919   |              0   |       -34.5919   |   00:06:55   |   01:48:21   |
3100000     |       -45.1589   |              0   |       -45.1589   |   00:07:09   |   01:48:10   |
3200000     |       -41.6167   |              0   |       -41.6167   |   00:07:22   |   01:47:44   |
3300000     |       -35.9859   |              0   |       -35.9859   |   00:07:36   |   01:47:33   |
3400000     |       -44.1886   |              0   |       -44.1886   |   00:07:50   |   01:47:21   |
3500000     |       -48.7447   |              0   |       -48.7447   |   00:08:04   |   01:47:10   |
3600000     |       -39.5658   |              0   |       -39.5658   |   00:08:18   |   01:46:58   |
3700000     |       -43.7447   |              0   |       -43.7447   |   00:08:31   |   01:46:34   |
3800000     |        -44.249   |              0   |        -44.249   |   00:08:45   |   01:46:22   |
3900000     |       -37.9661   |              0   |       -37.9661   |   00:08:59   |   01:46:11   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
4000000     |        -37.517   |              0   |        -37.517   |   00:09:13   |   01:45:59   |
4100000     |       -48.6358   |              0   |       -48.6358   |   00:09:27   |   01:45:47   |
4200000     |       -38.9572   |              0   |       -38.9572   |   00:09:41   |   01:45:35   |
4300000     |        -48.067   |              0   |        -48.067   |   00:09:55   |   01:45:23   |
4400000     |       -41.6294   |              0   |       -41.6294   |   00:10:09   |   01:45:11   |
4500000     |       -51.5414   |              0   |       -51.5414   |   00:10:23   |   01:44:59   |
4600000     |        -46.021   |              0   |        -46.021   |   00:10:37   |   01:44:46   |
4700000     |       -38.5825   |              0   |       -38.5825   |   00:10:51   |   01:44:34   |
4800000     |       -52.7903   |              0   |       -52.7903   |   00:11:05   |   01:44:22   |
4900000     |       -40.1568   |              0   |       -40.1568   |   00:11:19   |   01:44:09   |
5000000     |       -43.0531   |              0   |       -43.0531   |   00:11:33   |   01:43:57   |
5100000     |       -54.4607   |              0   |       -54.4607   |   00:11:47   |   01:43:44   |
5200000     |       -43.1579   |              0   |       -43.1579   |   00:12:01   |   01:43:31   |
5300000     |       -46.5109   |              0   |       -46.5109   |   00:12:15   |   01:43:18   |
5400000     |       -40.6191   |              0   |       -40.6191   |   00:12:29   |   01:43:06   |
5500000     |       -36.9463   |              0   |       -36.9463   |   00:12:43   |   01:42:53   |
5600000     |       -43.8773   |              0   |       -43.8773   |   00:12:57   |   01:42:40   |
5700000     |       -49.3891   |              0   |       -49.3891   |   00:13:11   |   01:42:27   |
5800000     |       -42.1468   |              0   |       -42.1468   |   00:13:25   |   01:42:14   |
5900000     |       -49.2604   |              0   |       -49.2604   |   00:13:39   |   01:42:01   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
6000000     |       -40.9625   |              0   |       -40.9625   |   00:13:53   |   01:41:48   |
6100000     |       -36.6265   |              0   |       -36.6265   |   00:14:07   |   01:41:35   |
6200000     |       -36.4109   |              0   |       -36.4109   |   00:14:21   |   01:41:22   |
6300000     |        -38.667   |              0   |        -38.667   |   00:14:34   |   01:41:02   |
6400000     |        -42.742   |              0   |        -42.742   |   00:14:49   |   01:40:56   |
6500000     |       -44.4375   |              0   |       -44.4375   |   00:15:02   |   01:40:36   |
6600000     |       -46.4546   |              0   |       -46.4546   |   00:15:16   |   01:40:23   |
6700000     |       -45.9204   |              0   |       -45.9204   |   00:15:30   |   01:40:10   |
6800000     |       -36.1071   |              0   |       -36.1071   |   00:15:44   |   01:39:57   |
6900000     |       -47.1343   |              0   |       -47.1343   |   00:15:58   |   01:39:44   |
7000000     |       -43.3419   |              0   |       -43.3419   |   00:16:12   |   01:39:30   |
7100000     |       -41.0571   |              0   |       -41.0571   |   00:16:26   |   01:39:17   |
7200000     |       -45.1534   |              0   |       -45.1534   |   00:16:40   |   01:39:04   |
7300000     |        -39.641   |              0   |        -39.641   |   00:16:54   |   01:38:51   |
7400000     |       -37.4375   |              0   |       -37.4375   |   00:17:08   |   01:38:37   |
