   
   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 15 different moves in a random move schedule with 12 moves per iteration
   

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
0           |       -32.4848   |              0   |       -32.4848   |   00:00:00   |   --:--:--   |
100000      |       -12.3775   |              0   |       -12.3775   |   00:00:06   |   --:--:--   |
200000      |       -14.3042   |              0   |       -14.3042   |   00:00:12   |   00:49:48   |
300000      |       -12.5313   |              0   |       -12.5313   |   00:00:17   |   00:46:56   |
400000      |       -12.1791   |              0   |       -12.1791   |   00:00:23   |   00:47:32   |
500000      |       -11.6011   |              0   |       -11.6011   |   00:00:29   |   00:47:51   |
600000      |       -11.4236   |              0   |       -11.4236   |   00:00:35   |   00:48:01   |
700000      |        -15.019   |              0   |        -15.019   |   00:00:41   |   00:48:07   |
800000      |       -12.2645   |              0   |       -12.2645   |   00:00:46   |   00:47:09   |
900000      |       -8.20525   |              0   |       -8.20525   |   00:00:52   |   00:47:16   |
1000000     |       -20.1058   |              0   |       -20.1058   |   00:00:58   |   00:47:22   |
1100000     |       -14.7669   |              0   |       -14.7669   |   00:01:04   |   00:47:25   |
1200000     |       -8.37531   |              0   |       -8.37531   |   00:01:10   |   00:47:26   |
1300000     |       -12.8126   |              0   |       -12.8126   |   00:01:15   |   00:46:49   |
1400000     |       -12.3267   |              0   |       -12.3267   |   00:01:21   |   00:46:51   |
1500000     |       -11.4414   |              0   |       -11.4414   |   00:01:27   |   00:46:53   |
1600000     |       -13.6947   |              0   |       -13.6947   |   00:01:33   |   00:46:53   |
1700000     |       -11.7944   |              0   |       -11.7944   |   00:01:39   |   00:46:52   |
1800000     |       -15.0096   |              0   |       -15.0096   |   00:01:44   |   00:46:24   |
1900000     |       -14.9898   |              0   |       -14.9898   |   00:01:50   |   00:46:24   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
2000000     |       -10.4786   |              0   |       -10.4786   |   00:01:56   |   00:46:24   |
2100000     |       -12.8047   |              0   |       -12.8047   |   00:02:02   |   00:46:22   |
2200000     |       -10.0302   |              0   |       -10.0302   |   00:02:07   |   00:45:59   |
2300000     |        -11.313   |              0   |        -11.313   |   00:02:13   |   00:45:58   |
2400000     |       -16.6585   |              0   |       -16.6585   |   00:02:19   |   00:45:56   |
2500000     |       -11.9906   |              0   |       -11.9906   |   00:02:25   |   00:45:55   |
2600000     |       -14.7836   |              0   |       -14.7836   |   00:02:31   |   00:45:52   |
2700000     |       -13.1665   |              0   |       -13.1665   |   00:02:36   |   00:45:32   |
2800000     |       -17.0886   |              0   |       -17.0886   |   00:02:43   |   00:45:47   |
2900000     |       -17.4479   |              0   |       -17.4479   |   00:02:49   |   00:45:44   |
3000000     |       -12.1681   |              0   |       -12.1681   |   00:02:55   |   00:45:41   |
3100000     |       -9.95445   |              0   |       -9.95445   |   00:03:01   |   00:45:38   |
3200000     |        -10.957   |              0   |        -10.957   |   00:03:08   |   00:45:49   |
3300000     |       -14.9994   |              0   |       -14.9994   |   00:03:14   |   00:45:45   |
3400000     |       -8.12143   |              0   |       -8.12143   |   00:03:20   |   00:45:41   |
3500000     |       -13.3681   |              0   |       -13.3681   |   00:03:26   |   00:45:36   |
3600000     |       -10.6331   |              0   |       -10.6331   |   00:03:33   |   00:45:45   |
3700000     |       -17.2565   |              0   |       -17.2565   |   00:03:39   |   00:45:40   |
3800000     |       -12.6812   |              0   |       -12.6812   |   00:03:45   |   00:45:35   |
3900000     |       -9.12473   |              0   |       -9.12473   |   00:03:52   |   00:45:42   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
4000000     |       -13.2073   |              0   |       -13.2073   |   00:03:58   |   00:45:37   |
4100000     |       -18.8302   |              0   |       -18.8302   |   00:04:04   |   00:45:31   |
4200000     |       -13.0572   |              0   |       -13.0572   |   00:04:11   |   00:45:37   |
4300000     |       -16.4015   |              0   |       -16.4015   |   00:04:17   |   00:45:31   |
4400000     |       -12.6954   |              0   |       -12.6954   |   00:04:24   |   00:45:36   |
4500000     |       -10.9137   |              0   |       -10.9137   |   00:04:30   |   00:45:30   |
4600000     |       -12.1835   |              0   |       -12.1835   |   00:04:36   |   00:45:24   |
4700000     |       -13.0226   |              0   |       -13.0226   |   00:04:43   |   00:45:27   |
4800000     |       -16.4497   |              0   |       -16.4497   |   00:04:49   |   00:45:21   |
4900000     |       -13.6671   |              0   |       -13.6671   |   00:04:56   |   00:45:24   |
5000000     |        -10.844   |              0   |        -10.844   |   00:05:02   |   00:45:18   |
5100000     |       -10.6889   |              0   |       -10.6889   |   00:05:09   |   00:45:20   |
5200000     |       -15.7011   |              0   |       -15.7011   |   00:05:15   |   00:45:13   |
5300000     |       -11.9355   |              0   |       -11.9355   |   00:05:22   |   00:45:15   |
5400000     |       -8.85739   |              0   |       -8.85739   |   00:05:28   |   00:45:09   |
5500000     |       -12.1768   |              0   |       -12.1768   |   00:05:35   |   00:45:10   |
5600000     |        -9.9383   |              0   |        -9.9383   |   00:05:42   |   00:45:11   |
5700000     |       -10.1911   |              0   |       -10.1911   |   00:05:48   |   00:45:04   |
5800000     |       -9.51368   |              0   |       -9.51368   |   00:05:55   |   00:45:05   |
5900000     |       -12.0682   |              0   |       -12.0682   |   00:06:01   |   00:44:58   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
6000000     |       -11.1552   |              0   |       -11.1552   |   00:06:08   |   00:44:58   |
6100000     |       -10.9911   |              0   |       -10.9911   |   00:06:15   |   00:44:58   |
6200000     |       -16.0694   |              0   |       -16.0694   |   00:06:21   |   00:44:51   |
6300000     |       -8.87451   |              0   |       -8.87451   |   00:06:28   |   00:44:51   |
6400000     |       -15.9779   |              0   |       -15.9779   |   00:06:35   |   00:44:50   |
6500000     |       -10.8808   |              0   |       -10.8808   |   00:06:41   |   00:44:43   |
6600000     |       -10.8111   |              0   |       -10.8111   |   00:06:48   |   00:44:42   |
6700000     |       -14.7981   |              0   |       -14.7981   |   00:06:55   |   00:44:42   |
6800000     |       -18.2804   |              0   |       -18.2804   |   00:07:02   |   00:44:40   |
6900000     |       -12.6456   |              0   |       -12.6456   |   00:07:08   |   00:44:33   |
7000000     |       -8.98062   |              0   |       -8.98062   |   00:07:15   |   00:44:32   |
7100000     |       -15.3696   |              0   |       -15.3696   |   00:07:22   |   00:44:30   |
7200000     |       -10.8965   |              0   |       -10.8965   |   00:07:28   |   00:44:23   |
7300000     |       -13.0749   |              0   |       -13.0749   |   00:07:35   |   00:44:21   |
7400000     |       -7.04055   |              0   |       -7.04055   |   00:07:42   |   00:44:19   |
7500000     |       -14.3668   |              0   |       -14.3668   |   00:07:49   |   00:44:17   |
7600000     |       -24.7282   |              0   |       -24.7282   |   00:07:56   |   00:44:15   |
7700000     |       -13.3364   |              0   |       -13.3364   |   00:08:03   |   00:44:13   |
7800000     |       -12.1227   |              0   |       -12.1227   |   00:08:10   |   00:44:11   |
7900000     |       -7.62668   |              0   |       -7.62668   |   00:08:17   |   00:44:08   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
8000000     |       -8.30887   |              0   |       -8.30887   |   00:08:24   |   00:44:06   |
8100000     |       -11.4549   |              0   |       -11.4549   |   00:08:31   |   00:44:03   |
8200000     |       -8.85254   |              0   |       -8.85254   |   00:08:38   |   00:44:00   |
8300000     |       -11.3356   |              0   |       -11.3356   |   00:08:45   |   00:43:57   |
8400000     |       -8.38896   |              0   |       -8.38896   |   00:08:52   |   00:43:54   |
8500000     |       -20.2401   |              0   |       -20.2401   |   00:09:00   |   00:43:56   |
8600000     |       -16.1192   |              0   |       -16.1192   |   00:09:07   |   00:43:53   |
8700000     |       -12.2456   |              0   |       -12.2456   |   00:09:14   |   00:43:49   |
8800000     |       -7.90877   |              0   |       -7.90877   |   00:09:21   |   00:43:46   |
8900000     |       -11.9407   |              0   |       -11.9407   |   00:09:28   |   00:43:43   |
9000000     |       -12.0545   |              0   |       -12.0545   |   00:09:35   |   00:43:39   |
9100000     |       -13.6737   |              0   |       -13.6737   |   00:09:43   |   00:43:40   |
9200000     |       -7.15347   |              0   |       -7.15347   |   00:09:50   |   00:43:36   |
9300000     |       -17.1953   |              0   |       -17.1953   |   00:09:57   |   00:43:32   |
9400000     |       -10.1072   |              0   |       -10.1072   |   00:10:04   |   00:43:28   |
9500000     |       -9.89722   |              0   |       -9.89722   |   00:10:11   |   00:43:24   |
9600000     |       -4.96453   |              0   |       -4.96453   |   00:10:18   |   00:43:20   |
9700000     |       -11.2452   |              0   |       -11.2452   |   00:10:25   |   00:43:16   |
