   
   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 15 different moves in a random move schedule with 12 moves per iteration
   

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
0           |       -72.1615   |              0   |       -72.1615   |   00:00:00   |   --:--:--   |
100000      |       -22.3541   |              0   |       -22.3541   |   00:00:06   |   --:--:--   |
200000      |       -20.1784   |              0   |       -20.1784   |   00:00:11   |   00:45:39   |
300000      |         -18.12   |              0   |         -18.12   |   00:00:16   |   00:44:10   |
400000      |       -17.5588   |              0   |       -17.5588   |   00:00:21   |   00:43:24   |
500000      |       -27.2563   |              0   |       -27.2563   |   00:00:26   |   00:42:54   |
600000      |       -17.7218   |              0   |       -17.7218   |   00:00:31   |   00:42:32   |
700000      |       -24.0483   |              0   |       -24.0483   |   00:00:36   |   00:42:15   |
800000      |        -22.292   |              0   |        -22.292   |   00:00:41   |   00:42:01   |
900000      |       -20.7904   |              0   |       -20.7904   |   00:00:46   |   00:41:49   |
1000000     |       -26.7497   |              0   |       -26.7497   |   00:00:51   |   00:41:39   |
1100000     |        -21.503   |              0   |        -21.503   |   00:00:56   |   00:41:29   |
1200000     |       -20.6667   |              0   |       -20.6667   |   00:01:02   |   00:42:01   |
1300000     |       -26.4082   |              0   |       -26.4082   |   00:01:07   |   00:41:49   |
1400000     |       -19.6161   |              0   |       -19.6161   |   00:01:12   |   00:41:39   |
1500000     |       -24.4836   |              0   |       -24.4836   |   00:01:17   |   00:41:29   |
1600000     |       -20.7911   |              0   |       -20.7911   |   00:01:22   |   00:41:20   |
1700000     |       -17.2506   |              0   |       -17.2506   |   00:01:27   |   00:41:11   |
1800000     |       -21.2725   |              0   |       -21.2725   |   00:01:32   |   00:41:03   |
1900000     |       -25.4886   |              0   |       -25.4886   |   00:01:37   |   00:40:55   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
