   
   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 15 different moves in a random move schedule with 13.8 moves per iteration
   

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
0           |       -75.6571   |              0   |       -75.6571   |   00:00:00   |   --:--:--   |
100000      |       -39.8075   |              0   |       -39.8075   |   00:00:13   |   --:--:--   |
200000      |       -38.6269   |              0   |       -38.6269   |   00:00:26   |   01:47:54   |
300000      |       -26.3098   |              0   |       -26.3098   |   00:00:39   |   01:47:41   |
400000      |       -34.2665   |              0   |       -34.2665   |   00:00:52   |   01:47:28   |
500000      |       -35.2063   |              0   |       -35.2063   |   00:01:05   |   01:47:15   |
600000      |        -31.087   |              0   |        -31.087   |   00:01:18   |   01:47:02   |
700000      |       -33.3501   |              0   |       -33.3501   |   00:01:31   |   01:46:49   |
800000      |       -33.8398   |              0   |       -33.8398   |   00:01:44   |   01:46:36   |
900000      |       -36.0756   |              0   |       -36.0756   |   00:01:56   |   01:45:28   |
1000000     |       -35.9083   |              0   |       -35.9083   |   00:02:09   |   01:45:21   |
1100000     |       -34.4457   |              0   |       -34.4457   |   00:02:22   |   01:45:12   |
1200000     |       -32.2279   |              0   |       -32.2279   |   00:02:35   |   01:45:03   |
1300000     |       -38.1936   |              0   |       -38.1936   |   00:02:48   |   01:44:53   |
1400000     |       -33.1828   |              0   |       -33.1828   |   00:03:01   |   01:44:43   |
1500000     |       -31.2432   |              0   |       -31.2432   |   00:03:14   |   01:44:32   |
1600000     |       -35.7957   |              0   |       -35.7957   |   00:03:27   |   01:44:21   |
1700000     |       -32.0299   |              0   |       -32.0299   |   00:03:40   |   01:44:10   |
1800000     |        -32.935   |              0   |        -32.935   |   00:03:53   |   01:43:59   |
1900000     |       -31.0556   |              0   |       -31.0556   |   00:04:05   |   01:43:22   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
