taxon	first_age	last_age
t2	28.4831699102729	28.4831699102729
t3	23.2222863632905	11.5453594760221
t5	20.2852101553854	20.2852101553854
t6	15.0058727656062	5.60289018896566
t7	21.3462243545644	18.2060960548
t8	18.8921118487137	15.0786184727368
t9	11.2905988725943	0
t10	10.7458782498834	10.7458782498834
t11	5.7189719077778	3.63347303525429
t12	21.7431188970681	7.55189942000428
t13	13.6809320144302	9.18282179098406
t14	9.94513064654976	6.91189573442879
t15	10.2796869354269	5.29232834546842
t17	2.81334611730225	0
t18	3.60485954663601	0
t20	13.3407586430237	13.0864498505717
t22	10.5187643895199	10.5187643895199
t23	7.63904091373902	5.76916457246563
t24	6.47732872298182	0
t26	15.1991204098691	15.1991204098691
t27	10.1373261215329	0
t28	12.3219523039495	0
t29	4.00521743877855	0
t31	8.40528626901851	0
t33	8.62374838881046	8.62374838881046
t34	5.48310223109209	5.26260693034745
t38	5.85327887820563	5.85327887820563
t39	9.2260953551655	8.79616217382252
t40	6.30990043055676	6.30990043055676
t41	3.87409727527922	3.87409727527922
t42	2.70506132167242	0
t43	3.11821686342768	0
t44	3.48148637611418	0
t45	4.28172373824719	0
t46	0.0440895356113629	0
t48	18.1906928236023	11.9186017389615
t49	7.22431376793676	4.21777134617623
t50	2.26519990707899	2.26519990707899
t52	4.26182951954366	3.44493807780108
t53	4.9883386960828	0
t55	3.7216057345619	0
t60	0.407409656602297	0
t63	7.36517421156605	7.36517421156605
t65	3.86518073288962	3.86518073288962
t66	3.98857890609728	2.03561330195593
t69	1.48031904344234	0
t70	0.118470843305271	0
t73	1.45047805327465	1.45047805327465
t77	0.861657980337849	0
t80	12.9423931680415	12.9423931680415
t81	12.7572892237091	11.0480490262009
t82	8.92420793169027	7.81245826002478
t83	9.45482313835809	8.21713932061384
t84	3.25182185168118	1.43043623431326
t85	11.0053893871132	11.0053893871132
t90	2.40108494031938	0
t92	0.302688094226305	0
t93	3.99760375735856	3.99760375735856
t96	2.81668090443867	2.81668090443867
t97	3.06166131070122	0
t98	2.21873205331082	0
t101	1.90228122756529	1.90228122756529
t103	1.04344667301367	0
t104	16.5024530584203	13.3741439142323
t106	12.8736097896729	7.24428023724943
t108	8.60902433008449	2.04877734074188
t111	7.87837431362058	7.87837431362058
t114	6.171738611942	0
t115	2.55238273884678	0
t116	2.00753561022088	2.00753561022088
t119	4.89861129074614	2.2082989880987
t120	4.33923131338654	0
t121	2.90059903349998	0
t122	3.95905138304506	3.01445156484344
t123	0.893704473411329	0
t132	11.6720057236659	11.6720057236659
t133	11.4751057673041	9.30877358545055
t136	5.73853551720204	4.06757527268805
t140	5.81155316297338	5.81155316297338
