taxon	int_1	int_2	int_3
t1	0	0	1
t2	0	0	1
t4	0	1	1
t5	0	0	1
t6	0	1	1
t9	1	1	0
t10	1	1	0
t12	1	1	0
t13	1	0	0
t14	1	0	0
t15	0	1	1
t16	0	1	0
t17	0	1	0
t18	0	0	1
t20	0	1	0
t21	0	1	0
t22	1	0	0
t23	1	1	1
t24	0	0	1
t25	0	1	0
t26	0	0	1
t27	0	1	1
t29	1	1	0
t31	1	1	0
t33	1	0	0
t35	1	1	1
t36	1	1	0
t37	1	1	0
t38	0	1	0
t39	0	1	0
t40	0	1	1
t42	0	1	0
t43	0	1	1
t44	0	1	0
t46	1	0	0
t47	0	1	0
t48	1	0	0
t49	0	1	0
t50	1	0	0
t52	0	1	1
t53	0	1	0
t55	0	1	1
t56	0	1	0
t57	1	1	0
t58	1	0	0
t59	0	1	0
t60	1	1	0
t61	0	1	0
t62	1	0	0
t63	1	0	0
t65	0	1	0
t66	0	1	0
t68	1	0	0
t70	0	1	0
t71	1	1	0
t72	1	1	0
t73	1	0	0
t74	1	0	0
t76	1	1	0
t77	1	0	0
t79	0	1	0
t81	1	0	0
t83	0	1	0
t85	1	1	0
t88	0	1	0
t89	1	0	0
t90	1	1	0
t91	1	0	0
t92	1	1	1
t94	1	1	0
t95	0	1	0
t96	1	0	0
t98	1	0	0
t100	1	0	0
t102	1	0	0
t103	1	0	0
t104	1	0	0
t107	1	1	0
t109	1	1	0
t110	0	1	0
t112	1	0	0
t113	1	0	0
t118	0	1	0
t122	0	1	0
t123	1	1	0
t124	1	1	0
t125	1	1	1
t126	0	1	0
t127	1	1	0
t128	1	0	0
t129	1	1	0
t131	1	1	0
t134	1	0	0
t135	1	0	0
t138	1	0	0
t140	1	0	0
t141	1	0	0
t143	1	0	0
t144	1	1	0
t149	0	1	0
t150	0	1	0
t151	1	0	0
t152	1	1	0
t153	1	0	0
t154	1	0	0
t156	1	1	0
t157	1	1	0
t158	1	0	0
t159	1	0	0
t160	0	1	0
t161	1	0	0
t162	0	1	0
t163	1	0	0
t164	1	0	0
t167	1	0	0
t170	1	0	0
t173	1	0	0
t174	0	1	0
t175	1	0	0
t177	1	1	0
