taxon	int_1	int_2	int_3
t1	0	0	1
t2	0	0	1
t3	0	0	1
t4	0	1	1
t5	0	1	1
t6	0	1	1
t7	0	0	1
t10	0	0	1
t11	0	0	1
t12	1	1	0
t13	1	1	1
t15	0	1	0
t17	1	1	0
t18	1	0	0
t20	1	1	1
t21	1	1	0
t22	1	1	0
t23	1	0	0
t24	0	1	1
t25	1	1	0
t26	0	0	1
t27	0	1	0
t28	1	1	0
t33	0	1	0
t34	0	1	0
t35	1	1	0
t36	1	0	0
t38	0	1	0
t39	1	0	0
t40	0	1	0
t41	0	0	1
t42	1	1	0
t44	0	1	0
t45	0	1	0
t46	1	0	0
t47	1	0	0
t50	1	1	0
t51	1	0	0
t52	1	0	0
t53	0	1	0
t54	1	0	0
t56	1	0	0
t58	1	0	0
t59	1	1	0
t60	1	0	0
t62	1	0	0
t63	0	1	0
t65	1	1	0
t66	1	0	0
t67	0	1	0
t69	0	1	0
t70	1	0	0
t71	1	1	0
t72	1	0	0
t73	1	0	0
t74	1	0	0
t75	1	0	0
t76	0	1	1
t78	1	1	0
t83	1	0	1
t85	1	1	0
t86	1	1	0
t87	1	0	0
t90	1	0	0
t91	1	0	0
t92	1	0	0
t95	1	0	0
t96	1	1	0
t97	1	0	0
t98	1	1	0
t99	0	1	0
t100	1	1	0
t101	1	0	0
t102	1	0	0
t103	1	0	0
t104	0	1	0
t105	0	1	0
t106	1	1	0
t108	1	1	0
t109	1	0	0
t110	1	0	0
t111	1	0	0
t112	1	0	0
t114	1	0	0
t116	0	1	1
t117	0	1	0
t118	0	1	0
t119	1	0	0
t120	1	0	0
t121	0	1	0
t122	1	0	0
t123	1	0	0
t124	1	0	0
t125	1	0	0
t126	1	0	0
t128	1	0	0
t129	1	0	0
t130	1	0	0
t131	1	0	0
t133	1	0	0
t134	1	0	0
t135	1	1	0
t136	1	0	0
t137	1	0	0
t138	1	0	0
t139	1	0	0
t140	1	0	0
t143	1	1	0
t145	0	1	0
t146	1	1	0
t148	1	1	0
t149	1	1	0
t157	1	0	0
t159	1	0	0
t160	1	0	0
t162	1	0	0
t163	1	0	0
t164	1	0	0
t166	1	0	0
t169	1	0	0
t170	0	1	0
t171	1	0	0
t172	1	0	0
t174	1	0	0
t175	0	1	0
t177	1	1	0
t178	1	1	0
t179	1	1	0
t180	1	0	0
t181	1	0	0
t183	1	0	0
t184	1	0	0
t186	1	0	0
t187	1	0	0
t189	1	1	0
t190	1	0	0
t192	1	0	0
t198	1	0	0
