taxon	int_1	int_2	int_3
t1	0	0	1
t2	0	1	1
t3	0	0	1
t4	0	1	1
t5	1	1	1
t6	0	0	1
t7	0	1	0
t8	0	1	1
t9	0	1	0
t10	0	1	1
t11	0	1	0
t12	0	1	0
t13	0	1	0
t15	0	0	1
t16	1	1	1
t17	0	1	1
t18	0	1	1
t19	0	1	1
t20	1	1	0
t21	0	0	1
t23	0	1	0
t26	1	0	0
t30	1	1	1
t32	1	1	0
t33	1	1	0
t34	0	1	1
t35	1	1	0
t36	1	1	1
t37	0	1	1
t38	0	0	1
t39	1	1	0
t40	0	1	0
t41	1	1	0
t42	1	1	0
t44	1	1	0
t45	0	1	0
t46	1	0	0
t47	0	1	1
t48	0	1	0
t49	1	1	0
t50	0	0	1
t52	0	1	0
t53	0	1	0
t54	1	0	0
t56	1	0	0
t57	0	0	1
t58	0	1	1
t59	0	1	0
t60	1	1	0
t61	1	1	0
t64	0	1	1
t65	1	1	0
t66	1	1	0
t69	0	0	1
t70	0	1	1
t71	0	1	0
t72	1	0	0
t73	1	0	0
t74	0	1	0
t75	0	0	1
t76	1	1	0
t78	0	1	1
t79	1	0	0
t81	1	1	0
t83	1	1	0
t84	0	1	0
t85	1	1	0
t87	1	0	0
t88	1	0	0
t89	1	1	0
t90	0	1	0
t91	1	1	0
t92	1	0	0
t93	0	1	0
t94	1	0	0
t96	0	1	0
t97	1	1	0
t99	1	0	0
t100	0	1	0
t102	1	0	0
t103	0	1	0
t104	0	1	0
t105	0	1	0
t106	0	1	0
t107	1	0	0
t108	1	1	0
t109	1	1	0
t110	1	0	0
t111	1	0	0
t112	1	0	0
t113	1	0	0
t115	1	1	0
t116	1	1	0
t117	1	1	0
t118	1	1	0
t120	1	0	0
t121	0	1	0
t122	1	0	0
t123	0	1	1
t124	1	1	0
t126	1	1	0
t130	0	1	1
t131	1	1	0
t132	0	1	0
t134	0	1	0
t135	1	0	0
t136	1	1	0
t139	0	0	1
t140	1	1	1
t142	0	1	0
t144	1	1	0
t145	0	1	0
t146	1	1	0
t147	0	1	0
t148	1	1	0
t150	0	1	0
t151	0	1	0
t152	1	1	0
t153	0	1	0
t154	0	0	1
t156	1	1	0
t157	1	0	0
t158	1	0	0
t159	1	0	0
t161	1	0	0
t162	1	1	1
t163	0	1	0
t164	0	1	0
t165	0	1	0
t167	1	1	1
t168	0	1	1
t169	0	1	1
t170	1	1	0
t171	0	1	0
t172	1	1	0
t174	0	1	0
t175	1	1	0
t176	1	1	0
t180	1	1	0
t181	1	1	0
t183	1	1	0
t184	0	1	0
t185	1	0	0
t186	1	0	0
t190	0	1	0
t191	1	0	0
t192	0	1	0
t193	1	0	0
t196	1	0	0
t198	0	1	0
t199	1	1	0
t200	1	1	0
t201	1	1	0
t203	1	0	0
t204	1	0	0
t205	1	0	0
t206	1	1	0
t207	1	1	0
t208	0	1	0
t209	1	1	0
t211	1	0	0
t212	1	0	0
t213	0	1	0
t214	1	0	0
t216	1	0	0
t217	1	0	0
t219	1	0	0
t220	1	1	0
t221	1	0	0
t222	1	0	0
t224	1	0	0
t225	1	0	0
t226	1	0	0
t230	1	0	0
t231	0	1	1
t232	0	1	1
t233	0	1	0
t234	0	1	0
t235	1	1	0
t236	1	0	0
t237	1	0	0
t238	1	0	0
t239	1	0	0
t240	1	0	0
t241	0	1	0
t242	1	1	0
t243	1	1	0
t244	1	1	0
t245	0	1	0
t246	1	0	0
t247	1	0	0
t248	1	0	0
t253	1	0	0
t254	1	0	0
t255	1	0	0
t256	1	1	0
t257	1	0	0
t258	0	1	0
t259	1	0	0
t260	1	1	0
t261	0	1	0
t263	1	1	0
t264	0	1	0
t265	1	1	0
t266	1	0	0
t267	0	1	0
t268	0	1	0
t269	1	1	0
t270	1	1	0
t271	0	1	0
t272	0	1	0
t274	1	0	0
t275	1	0	0
t277	0	1	0
t278	1	1	0
t279	0	1	0
t280	0	1	0
t281	1	0	0
t282	1	0	0
t283	1	0	0
t284	0	1	0
t285	0	1	0
t286	0	1	0
t287	1	1	0
