taxon	int_1	int_2
t1	1	1
t2	0	1
t3	0	1
t4	0	1
t5	0	1
t6	0	1
t7	1	0
t13	0	1
t14	1	1
t15	0	1
t16	1	0
t17	1	0
t18	0	1
t21	1	1
t22	0	1
t24	1	0
t25	0	1
t26	1	0
t27	1	0
t29	1	0
t30	1	0
t31	1	1
t35	1	0
t36	1	0
t40	0	1
t41	0	1
t43	1	0
t44	1	0
t46	1	0
t52	1	0
t54	1	0
t55	1	1
t56	1	0
t59	1	0
t60	1	0
t63	1	0
t64	1	0
t65	1	0
t70	1	0
t75	1	0
t78	1	0
t81	1	0
t83	1	0
t86	1	0
t89	1	0
t91	1	0
t92	1	0
t96	1	0
t97	1	0
t98	1	0
t101	1	0
t103	1	0
t104	1	0
t105	1	0
t106	1	0
t108	1	0
t115	1	0
t122	1	0
t123	1	0
t126	1	0
t129	1	0
t135	1	0
