taxon	int_1	int_2
t1	0	1
t2	0	1
t3	0	1
t4	0	1
t5	0	1
t7	0	1
t8	0	1
t9	1	1
t10	0	1
t11	1	0
t12	1	1
t13	0	1
t14	1	0
t15	1	1
t16	0	1
t18	0	1
t20	0	1
t21	1	1
t22	0	1
t23	0	1
t26	1	1
t27	1	0
t29	1	1
t30	1	1
t31	1	0
t32	1	1
t33	0	1
t35	0	1
t36	0	1
t38	0	1
t40	0	1
t42	1	0
t47	1	0
t50	1	0
t51	1	1
t52	1	1
t53	1	1
t55	1	1
t56	1	1
t57	1	1
t59	0	1
t60	1	0
t61	1	0
t63	1	1
t64	1	1
t66	0	1
t68	0	1
t70	1	0
t71	1	0
t77	1	0
t78	1	0
t79	1	0
t80	1	0
t82	1	0
t83	1	0
t84	0	1
t85	0	1
t86	1	0
t88	1	0
t89	1	0
t90	1	0
t91	1	1
t92	1	0
t93	0	1
t94	1	0
t95	1	0
t96	0	1
t98	1	0
t99	1	0
t100	1	0
t101	1	0
t102	1	0
t105	1	0
t110	1	1
t111	1	1
t112	0	1
t116	1	0
t119	0	1
t121	1	0
t123	1	0
t124	0	1
t125	0	1
t126	1	0
t128	1	0
t131	1	0
t132	0	1
t133	1	1
t134	1	0
t135	1	0
t137	0	1
t138	1	0
t141	1	0
t143	1	0
t144	1	1
t145	1	0
t146	1	0
t147	1	0
t148	0	1
t149	1	1
t152	1	0
t154	1	0
t156	1	0
t157	1	0
t159	1	0
t161	1	0
t162	1	0
t165	0	1
t167	0	1
t168	0	1
t170	1	0
t172	1	0
t174	1	0
t176	1	0
t178	1	0
t179	1	0
t180	1	0
t181	1	0
t184	1	0
t185	1	0
t186	1	0
t188	1	0
t193	1	0
t198	1	0
t201	1	0
t202	1	0
t205	1	0
t206	1	0
t207	1	0
t208	1	0
t209	0	1
t210	1	0
t211	1	0
t213	1	0
t215	1	0
t216	1	0
t218	1	0
t219	1	0
t220	1	0
t221	1	0
t222	1	0
t223	1	0
t224	1	1
t225	0	1
t229	1	0
t230	1	0
t231	1	0
t232	1	0
t234	1	0
t235	1	0
t237	0	1
t240	1	0
t241	1	0
t242	1	0
t248	1	0
t249	1	0
t250	1	0
t251	1	0
t253	1	1
t255	1	0
t260	1	0
t261	1	0
t262	1	0
t264	1	0
t273	1	0
t274	0	1
t275	0	1
t276	1	1
t278	1	0
t279	0	1
t280	1	0
t281	1	0
t285	1	0
t292	1	0
t297	1	0
t299	1	0
t301	1	0
t302	1	0
t310	1	0
t314	1	0
t316	1	0
t317	1	0
t318	1	0
t321	1	0
t326	1	0
t327	1	0
t328	1	0
t329	1	0
t331	1	0
t334	1	0
t335	0	1
t337	1	0
t339	1	0
t341	1	0
t344	1	0
t346	1	0
t347	1	0
t348	1	0
t351	1	0
t352	1	0
t355	1	0
t356	1	0
t359	1	0
t360	1	0
t361	1	0
t364	1	0
t366	1	0
t368	1	0
t370	1	0
t371	1	0
t372	0	1
t374	1	0
t375	1	0
t376	1	0
t377	1	0
t382	1	0
t383	1	0
t384	1	0
t386	1	0
t387	1	0
t390	1	0
t392	1	0
t393	1	0
t395	1	0
t396	1	0
t397	1	0
t398	1	0
t400	1	0
t402	1	0
t403	1	0
t405	1	0
t406	1	0
t407	1	0
t408	1	0
t409	1	0
t412	1	0
t418	1	0
t422	1	0
t423	1	0
t424	1	0
t425	1	0
t426	1	0
t427	1	0
t429	1	0
t430	1	0
t432	1	0
t433	1	0
t437	1	0
t438	1	0
t439	1	0
t440	1	0
t441	1	0
t442	1	0
t446	1	0
t448	1	0
t450	1	0
t454	1	0
t457	1	0
t458	1	0
t459	1	0
t472	1	0
t473	1	0
t475	1	0
t476	1	0
t477	1	0
t478	1	0
t479	1	0
t481	1	0
t483	1	0
t484	1	0
t488	1	0
t489	1	0
t490	1	0
t491	1	0
t495	1	0
t497	1	0
t498	1	0
t503	1	0
t504	1	0
t506	1	0
t507	1	0
t511	1	0
t512	1	0
t513	1	0
t515	1	0
t518	1	0
t519	1	0
t520	1	0
t523	1	0
t525	1	0
t528	1	0
t530	1	0
t531	1	0
t532	1	0
t534	1	0
t536	1	0
t537	1	0
t538	1	0
t540	1	0
t542	1	0
t544	1	0
t550	1	0
t551	1	0
t552	1	0
t554	1	0
t555	1	0
t556	1	0
t559	1	0
t560	1	0
t561	1	0
t562	1	0
t570	1	0
t572	1	0
t573	1	0
t574	1	0
t578	1	0
t579	1	0
t580	1	0
t583	1	0
t584	1	0
t587	1	0
t588	1	0
t589	1	0
t590	1	0
t591	1	0
t592	1	0
t593	1	0
t595	1	0
t598	1	0
t601	1	0
t604	1	0
t605	1	0
t606	1	0
t610	1	0
t612	1	0
t614	1	0
t615	1	0
t618	1	0
t619	1	0
t620	1	0
t621	1	0
t622	1	0
t626	1	0
t627	1	0
t630	1	0
t632	1	0
t633	1	0
t636	1	0
t641	1	0
t642	1	0
t643	1	0
t647	1	0
t648	1	0
t650	1	0
t651	1	0
t652	1	0
t658	1	0
t661	1	0
t664	1	0
t665	1	0
t667	1	0
t668	1	0
t669	1	0
t671	1	0
t674	1	0
t675	1	0
t677	1	0
t678	1	0
t683	1	0
t685	1	0
t689	1	0
t691	1	0
t692	1	0
t693	1	0
t695	1	0
t697	1	0
t699	1	0
t702	1	0
t703	1	0
t717	1	0
t718	1	0
t719	1	0
t720	1	0
t722	1	0
t723	1	0
t724	1	0
t725	1	0
t726	1	0
t728	1	0
t733	1	0
t736	1	0
t737	1	0
t740	1	0
t742	1	0
t743	1	0
t751	1	0
t752	1	0
t760	1	0
t763	1	0
t770	1	0
t771	1	0
t775	1	0
t776	1	0
t777	1	0
t784	1	0
t787	1	0
t788	1	0
t792	1	0
t795	1	0
t799	1	0
t800	1	0
t804	1	0
t805	1	0
t806	1	0
t809	1	0
t814	1	0
t815	1	0
t819	1	0
t821	1	0
t822	1	0
t823	1	0
t824	1	0
t827	1	0
t828	1	0
t830	1	0
t831	1	0
t833	1	0
t838	1	0
t840	1	0
t844	1	0
t848	1	0
t852	1	0
t855	1	0
t858	1	0
t862	1	0
t864	1	0
t870	1	0
t872	1	0
t876	1	0
t880	1	0
t883	1	0
t888	1	0
t889	1	0
t890	1	0
t891	1	0
t892	1	0
t893	1	0
t896	1	0
t897	1	0
t898	1	0
t899	1	0
t902	1	0
t903	1	0
t904	1	0
t906	1	0
t908	1	0
t911	1	0
t914	1	0
t917	1	0
t919	1	0
t922	1	0
t930	1	0
t938	1	0
t942	1	0
t943	1	0
t945	1	0
t946	1	0
t948	1	0
t957	1	0
t959	1	0
t960	1	0
t961	1	0
t963	1	0
