taxon	int_1	int_2
t2	0	1
t3	0	1
t4	0	1
t5	0	1
t6	0	1
t7	1	0
t8	1	1
t9	1	1
t10	1	1
t11	0	1
t12	1	1
t14	0	1
t15	1	0
t16	1	0
t17	1	0
t18	1	0
t19	1	0
t20	0	1
t21	1	0
t22	1	1
t23	1	0
t24	0	1
t25	0	1
t28	1	0
t29	1	1
t31	1	0
t37	1	0
t39	1	0
t42	1	0
t43	1	0
t44	1	0
t46	1	0
t47	1	0
t48	1	0
t50	1	0
t51	1	1
t52	1	0
t53	1	0
t54	1	0
t55	1	0
t56	1	0
t57	1	0
t58	0	1
t59	1	0
t62	1	0
t63	1	0
t65	1	0
t67	1	0
t69	1	0
t71	1	0
t74	1	0
t75	1	0
t79	1	0
t80	1	0
t82	1	0
t86	1	0
t87	1	0
t88	1	0
t89	1	1
t92	1	0
t93	1	0
t94	1	0
t96	1	0
t99	1	0
t100	1	0
t101	1	0
t103	1	0
t107	1	0
t108	1	0
t110	1	0
t111	1	0
t112	1	0
t113	1	0
t116	1	0
t120	1	0
t121	0	1
t122	1	0
t123	1	0
t124	1	0
t125	1	0
t126	1	0
t127	1	0
t128	1	0
t130	1	0
t132	1	0
t140	1	0
t141	1	0
t143	1	0
t146	1	0
t147	1	0
t148	1	0
t151	1	0
t153	1	0
t155	1	0
t157	1	0
t158	1	0
t160	1	0
t162	1	0
t164	1	0
t165	1	0
t166	1	0
t167	1	0
t168	1	0
t170	1	0
t178	1	0
t179	1	0
t185	1	0
t186	1	0
t187	1	0
t189	1	0
t191	1	0
t192	1	0
t193	1	0
t194	1	0
t196	1	0
t201	1	0
t202	1	0
t203	1	0
t205	1	0
t216	1	0
t217	1	0
t218	1	0
t220	1	0
t222	1	0
t228	1	0
t230	1	0
t232	1	0
t233	1	0
t237	1	0
t238	1	0
t239	1	0
t240	1	0
t241	1	0
t242	1	0
t244	1	0
t245	1	0
t246	1	0
t252	1	0
t254	1	0
t256	1	0
t258	1	0
t259	1	0
t261	1	0
t262	1	0
t263	1	0
t264	1	0
t265	1	0
t266	1	0
t268	1	0
t273	1	0
t274	1	0
t276	1	0
t277	1	0
t279	1	0
t280	1	0
t286	1	0
t289	1	0
t290	1	0
t291	1	0
t292	1	0
t298	1	0
t300	1	0
t301	1	0
t302	1	0
t304	1	0
t306	1	0
t310	1	0
t311	1	0
t312	1	0
t315	1	0
t316	1	0
t321	1	0
t325	1	0
t326	1	0
t327	1	0
t330	1	0
t331	1	0
t332	1	0
t334	1	0
t336	1	0
t338	1	0
t339	1	0
t341	1	0
t342	1	0
t343	1	0
t345	1	0
t353	1	0
t354	1	0
t355	1	0
