taxon	int_1	int_2
t1	0	1
t2	1	1
t3	0	1
t4	1	1
t5	0	1
t6	0	1
t7	0	1
t9	1	0
t10	1	0
t11	1	1
t12	1	1
t13	0	1
t14	1	0
t15	1	0
t17	1	0
t18	0	1
t22	1	1
t26	1	0
t27	1	0
t28	1	0
t29	0	1
t30	1	1
t31	1	1
t32	1	0
t34	1	0
t36	1	0
t37	1	0
t39	1	0
t42	1	0
t43	1	0
t46	1	0
t47	1	1
t48	1	0
t50	1	0
t52	1	1
t53	0	1
t54	1	0
t55	1	1
t56	1	0
t60	1	0
t62	1	0
t64	1	0
t66	1	0
t67	1	0
t68	1	0
t69	1	0
t71	1	0
t73	1	0
t74	1	0
t75	0	1
t76	1	1
t78	1	1
t80	0	1
t82	1	0
t83	1	0
t85	1	0
t87	1	0
t90	1	0
t91	1	0
t95	1	0
t96	1	0
t97	1	0
t98	1	0
t99	1	1
t100	1	1
t101	1	0
t103	1	0
t106	0	1
t107	1	0
t108	1	0
t109	1	0
t112	1	0
t113	1	0
t115	1	0
t117	1	0
t119	1	0
t121	1	0
t122	1	0
t126	1	0
t130	1	0
t135	1	0
t136	1	0
t137	1	0
t138	1	0
t139	1	0
t140	1	0
t141	1	0
t143	1	0
t144	1	0
t145	1	0
t148	1	0
t152	1	1
t153	0	1
t154	1	1
t155	0	1
t157	1	1
t160	1	0
t161	1	0
t164	1	0
t165	1	0
t166	1	0
t168	1	0
t172	1	0
t174	1	0
t176	1	0
t177	1	0
t179	0	1
t180	1	1
t183	1	0
t186	1	0
t187	1	0
t188	1	0
t190	1	0
t191	1	0
t192	1	0
t195	1	0
t196	1	0
t197	1	0
t198	1	0
t199	1	0
t201	1	0
t202	1	0
t205	1	0
t206	1	0
t209	1	0
t212	1	0
t213	1	0
t214	1	0
t218	1	0
t220	1	0
t221	1	0
t223	1	0
t224	1	0
t226	1	0
t230	1	0
t233	1	0
t236	1	0
t237	1	0
t238	1	0
t239	0	1
t242	0	1
t243	1	1
t244	1	0
t246	1	0
t247	1	0
t248	1	0
t249	1	0
t250	1	0
t251	1	0
t254	1	0
t256	1	0
t257	1	0
t258	1	0
t259	1	0
t261	1	0
t262	1	0
t264	1	0
t265	1	0
t267	1	0
t270	1	0
t271	1	0
t275	1	0
t276	1	0
t278	1	0
t280	1	0
t281	1	0
t282	1	0
t285	1	0
t286	1	0
t287	1	0
t288	1	0
t290	1	0
t291	1	0
t296	1	0
t299	1	0
t300	1	0
t301	1	0
t302	1	0
t303	1	0
t307	1	1
t309	1	0
t310	1	0
t312	1	0
t313	1	0
t314	1	0
t315	1	0
t318	1	0
t320	1	0
t322	1	0
t323	1	0
t325	1	0
t328	1	0
t329	1	0
t337	1	0
t342	1	0
t343	1	0
t345	1	0
t347	1	0
t348	1	0
t349	1	0
t350	1	0
t354	1	0
t355	1	0
t356	1	0
t357	1	0
t361	1	0
t362	1	0
t363	1	0
t365	1	0
t366	1	1
t367	1	0
t369	1	0
t371	1	0
t372	1	0
t373	1	0
t375	1	0
t379	1	0
t382	1	0
t384	1	0
t387	1	0
t389	1	0
t390	1	0
t392	1	0
t393	1	0
t395	1	0
t397	1	0
t398	1	0
t399	1	0
t400	1	0
t404	1	0
t409	1	0
t411	1	0
t414	1	0
t421	1	0
t424	1	0
t425	1	0
t426	1	0
t430	1	0
t431	1	0
t434	1	0
t435	1	0
t436	1	0
t437	1	0
t438	1	0
t440	1	0
t441	1	0
t448	1	0
t450	1	0
t451	1	0
t453	1	0
t459	1	0
t461	1	0
t462	1	0
t464	1	0
t467	1	0
t468	1	0
t469	1	0
t471	1	0
t473	1	0
t475	1	0
t476	1	0
t478	1	0
t482	1	0
t485	1	0
t486	1	0
t488	1	0
t491	1	0
t492	1	0
t496	1	0
t501	1	0
t502	1	0
t504	1	0
t505	1	0
t507	1	0
t508	1	0
t509	1	0
t510	1	0
t511	1	0
t512	1	0
t513	1	0
t514	1	0
t515	1	0
t516	1	0
t517	1	0
t518	1	0
t521	1	0
t522	1	0
t523	1	0
t524	1	0
t527	1	0
t529	1	0
t530	1	0
t531	1	0
t534	1	0
t537	1	0
t539	1	0
t544	1	0
t545	1	0
t547	1	0
t554	1	0
t555	1	0
t558	1	0
t560	1	0
t562	1	0
t569	1	0
t570	1	0
t573	1	0
t574	1	0
t575	1	0
t577	1	0
t578	1	0
t579	1	0
t580	1	0
t582	1	0
t583	1	0
t584	1	0
t587	1	0
t589	1	0
t590	1	0
t591	1	0
t593	1	0
t595	1	0
t596	1	0
t598	1	0
t599	1	0
t602	1	0
t607	1	0
t610	1	0
t615	1	0
t616	1	0
t617	1	0
t621	1	0
t625	1	0
t626	1	0
t627	1	0
t629	1	0
t630	1	0
t632	1	0
t635	1	0
t636	1	0
t637	1	0
t641	1	0
t645	1	0
t649	1	0
t650	1	0
t652	1	0
t656	1	0
t658	1	0
t662	1	0
t667	1	0
t669	1	0
t671	1	0
t673	1	0
t674	1	0
t678	1	0
t681	1	0
t684	1	0
t685	1	0
t686	1	0
t687	1	0
t688	1	0
t692	1	0
t694	1	0
t695	1	0
t696	1	0
t700	1	0
t701	1	0
t703	1	0
t706	1	0
t710	1	0
t711	1	0
t712	1	0
t713	1	0
