taxon	fad	lad
t2	12.8880674798359	4.83316269830815
t3	16.7676697857678	15.156036427555
t4	15.727201042153	15.727201042153
t5	10.0155342759681	4.09605243129644
t6	15.3428647745504	15.3428647745504
t9	13.0321175128549	8.94863585509862
t11	7.18414691791288	0.702083103860172
t12	5.6747201867267	1.07186490434151
t13	11.1336238890015	9.77048573919858
t14	10.2527763628687	9.93575326563021
t15	13.384394451066	0.0156325174118521
t16	9.66338976502314	4.37740845900543
t17	10.807928569151	2.63102096627908
t18	8.30703914878046	1.0031672408354
t19	8.74049469299391	7.29871324226848
t20	6.35351582132692	6.35351582132692
t21	4.71574629731716	3.50882107311478
t22	3.44425327481945	3.39749266109983
t24	8.0752757792983	0.646019579772769
t25	4.86769128240035	3.33249777888311
t26	4.4644845505867	4.4644845505867
t27	5.2886148507087	0.546188301593837
t28	0.210306131407528	0.210306131407528
t29	13.1951482092158	11.8694056078155
t30	7.32574323620403	6.9844580593184
t31	8.4733834654195	5.09042518529113
t34	3.32681029839173	1.22803746837234
t35	7.69667302095457	7.69667302095457
t36	6.82373420303425	3.07970008938993
t38	6.15888507903381	0.400068113488764
t39	5.65347861435953	5.65347861435953
t40	4.69263396433613	4.69263396433613
t41	1.91844730913514	0.680911127749823
t43	2.05114327322223	2.05114327322223
t44	9.01076032685632	9.01076032685632
t45	8.15783355537048	3.66048485037427
t48	9.80627306679587	4.04434534381223
t49	6.86109816799714	6.86109816799714
t50	10.3202796366509	10.0195511643908
t51	9.27491260032567	5.59730920419305
t52	0.342164682660211	0.342164682660211
t53	3.49462951497949	3.49462951497949
t54	7.96021093959244	7.96021093959244
t55	5.08382204390839	1.18487052854308
t56	7.46484375739653	0.0738770257616714
t58	4.54003972744552	1.26155567727846
t62	0.602909231204158	0.602909231204158
t64	0.388007615136889	0.0808142880164553
t66	2.33941976055742	2.33941976055742
t67	0.997249604329372	0.997249604329372
t68	0.026336431008982	0.026336431008982
t69	0.163662695227451	0.163662695227451
t70	4.70768269576764	4.70768269576764
t74	0.14658662816101	0.14658662816101
t75	4.00071775511276	4.00071775511276
t76	1.95825384145737	1.95825384145737
t77	0.468058425959924	0.468058425959924
t78	2.51957191114014	2.51957191114014
t79	2.0858523716003	0.679837477454367
t83	8.695679605599	2.24590013652962
t84	2.02070937053139	0.467801775741332
t85	5.57942420136632	3.08208763026149
t86	5.31721801908462	3.93104419368404
t89	3.59701292550396	0.372183372327953
t90	5.54176383393372	1.02676486352047
t92	6.0760001400105	0.268002427875352
t93	1.55624873990996	1.55624873990996
t94	5.2496818816487	5.2496818816487
t95	0.473758015226043	0.473758015226043
t97	2.92377145285832	0.0613159882692216
t101	5.20321406745252	0.664236995879701
t102	1.73509817750437	1.73509817750437
t103	10.5932087598076	9.29545839017356
t104	2.70349553406268	2.70349553406268
t105	1.7409427783045	1.7409427783045
t109	0.791404379251102	0.214584628175626
t112	3.1697480280172	2.19555407379778
t113	7.36995131383317	3.87664998556154
t114	4.11353170307424	1.76313021432058
t115	3.11397525714764	1.02545851919233
t118	5.19050290585153	2.8075270022014
t119	4.18785144829896	0.623384932548277
t120	3.25105594838383	3.25105594838383
t121	3.29515836288498	1.95649253021642
t122	6.29397265410931	6.29397265410931
t123	1.23207300973087	1.23207300973087
t125	0.0560595904093617	0.0560595904093617
t133	4.47654753883069	2.03397414386847
t135	0.74770939762416	0.74770939762416
t136	3.03965866017514	2.17120006442739
t137	2.09985669661945	2.09985669661945
t141	0.0405226629082414	0.0405226629082414
t142	6.05948525189169	6.05948525189169
t144	3.73150164558295	3.73150164558295
