taxon	fad	lad
t1	6.38554921077287	6.38554921077287
t2	5.79146769074708	0.0960557224217595
t4	2.83772311276965	1.7067474727012
t7	2.80000569496358	0.0068111740405552
t9	4.22189923987211	4.22189923987211
t10	4.1662564787508	4.1662564787508
t16	1.94882232844403	1.94882232844403
t17	1.50499829082125	1.50499829082125
t20	0.638467517739979	0.0846210218930725
t21	1.7302858978876	1.7302858978876
t23	0.474627081720932	0.474627081720932
t25	0.0607189357060172	0.0607189357060172
t26	2.98048103758302	2.98048103758302
t30	0.828254434440632	0.629413727521001
t32	1.09007214590192	1.09007214590192
