taxon	max_age	min_age
t1	29.9889950378447	20.165829075973
t2	20.6300577363128	20.6300577363128
t3	22.7462568668902	22.7462568668902
t4	18.8017298600954	0
t5	22.1028503144102	21.648853823003
t6	20.7621713735002	20.7621713735002
t7	16.9616344553449	16.9616344553449
t9	17.5338740873456	14.1876455535379
t11	22.1520090851345	22.1520090851345
t12	17.2232419608223	17.2232419608223
t16	16.9177087769322	11.9706783475517
t18	3.86613508126844	0
t19	12.7165029100997	6.71440702971685
t23	21.5477877195831	14.0850635835922
t26	4.42490950932002	0
t27	3.17692161878537	0
t28	2.02676535173743	2.02676535173743
t33	20.2283463431469	20.2283463431469
t34	17.1339103187572	17.1339103187572
t37	0.0920933804318835	0
t38	0.391876391545662	0
t39	0.0615548533956343	0
t43	2.30754927376617	0
t47	1.19886596506914	0
t48	2.20065503697482	0
t49	0.735317575120437	0
t55	0.0893891291133144	0
t29	0	0
t30	0	0
t31	0	0
t40	0	0
t41	0	0
t42	0	0
t44	0	0
t50	0	0
t51	0	0
t52	0	0
t53	0	0
t54	0	0
t56	0	0
t57	0	0
t58	0	0
