taxon	max_age	min_age
t1	29.8019072518218	29.8019072518218
t3	27.1548583036764	27.1548583036764
t5	16.7181540252579	13.0627637402257
t6	25.7646749603061	24.352396998225
t8	17.7134939077971	6.05380434650702
t9	24.364423185399	22.2287157628538
t10	23.9804415986253	23.9804415986253
t11	17.9421815230324	17.5392574608139
t12	15.2614836099468	8.29657602623101
t13	12.5476988514061	6.48322720274315
t14	23.9652192174436	5.58307219962655
t18	21.3192108971178	21.3192108971178
t20	21.691961273131	17.522913336206
t22	15.8012276567079	11.8357465619247
t23	12.3931517824653	5.61594451286865
t24	10.0660582277917	9.84042613031777
t25	9.52027873491935	6.70786482299071
t26	21.8365401689923	16.0125653007102
t29	9.11233874534478	7.12674985681208
t30	12.6477683926323	3.39783456743879
t32	9.57063729562297	8.16639607704336
t33	5.21385722379381	3.5704685275461
t34	1.3958634328607	1.3958634328607
t35	3.29451207483694	3.29451207483694
t37	11.7030562484764	0.198157193490268
t40	22.4852046619218	13.4409848837753
t41	15.2686728034161	6.277269480238
t43	22.8449965950796	18.3333143117399
t44	19.8994395107201	16.4655335857971
t45	22.9626919494532	14.536274519113
t46	21.56926981062	14.149639520279
t50	9.90508113322313	8.46133715855423
t51	5.38743580201349	5.38743580201349
t52	4.93341002793245	1.9220555312299
t53	4.85847981383136	4.85847981383136
t54	1.55183931867119	0.449062278712677
t56	7.98041080740778	7.98041080740778
t57	4.86014311659464	4.86014311659464
t58	5.32870876237735	4.32267210628563
t60	14.4612814211338	14.4612814211338
t61	24.274236005365	23.0703510242175
t62	22.3605920236638	17.1338145351
t63	18.6865398688305	18.6865398688305
t64	7.81201757055812	1.32600915999554
t65	8.29531318854547	0.781522857778498
t66	1.82526131596267	0.428095201674338
t68	2.19523764023617	2.19523764023617
t69	0.398946694126622	0.398946694126622
t71	10.0434813681024	3.11142704258441
t73	7.42816487068406	3.64526328392938
t74	3.19497910108255	0.871694738872584
t77	2.34837617051605	1.73806796224605
t79	1.9661914580034	1.9661914580034
t80	3.92337534788219	0.552345650446064
t81	3.70583645894077	3.70583645894077
t83	5.72532404068458	1.34702926842612
t84	4.357018068956	4.357018068956
t86	19.7481484363061	0.79948439213495
t87	20.1257903779535	13.0380657129754
t88	19.7847138158306	14.8923748611965
t89	18.0549577716368	7.40640205597145
t90	16.8348935361921	6.56193027067847
t91	5.65343525817897	1.24590912734342
t93	0.527658011871775	0.527658011871775
t94	22.8767629814247	22.8767629814247
t95	15.8166559588406	14.4917652838174
t96	12.0472719109783	12.0472719109783
t97	17.4297696685007	14.7606620640826
t98	9.61433949800224	2.10525996003158
t99	10.7501595012205	9.66870609328988
t101	20.7316933002532	20.7316933002532
t102	2.26340683230178	0.678747018631341
t103	2.7126753845636	0.317400292590449
t104	0.00204916231872332	0.00204916231872332
t105	0.301015116110879	0.301015116110879
t106	4.39857878790841	0.219236251608706
t107	1.43668988517587	0.180490988149394
t108	4.29392710638426	0.237940502255473
t109	3.89803384850218	0.248354050207173
t112	2.43845961196951	2.27056462807253
t118	2.2395367602982	2.2395367602982
t119	3.6895765956781	1.6741405035255
