taxon	first_age	last_age
t1	28.931312112594	9.83525720144072
t2	22.9080462751803	19.4488177804623
t4	21.2745564627589	15.5520372404518
t6	8.23889138526665	0
t8	17.0275091366894	4.6636960534088
t9	16.8345068708114	16.8345068708114
t10	12.8441203994887	5.10578810303678
t11	11.5410414070822	11.5410414070822
t12	11.14144761184	11.14144761184
t13	19.7911190269223	19.7911190269223
t15	9.86869289048376	8.37514503522826
t16	18.2861906560281	12.4846861468674
t19	0.461855444270121	0.461855444270121
t23	6.68381385276123	6.68381385276123
t25	2.3518206437247	0
t27	12.8120648554426	4.47851281200808
t28	7.31113079226571	7.31113079226571
t29	14.0613504933332	10.7204797617873
t30	11.1478457495159	11.1478457495159
t31	9.19191582643734	4.31948426228504
t32	10.8985178300504	10.0734396530951
t33	7.53017516547682	7.53017516547682
t34	5.09402929488632	5.09402929488632
t35	4.22772976608426	0
t36	8.84102178456941	1.72619066777662
t37	6.84289438265715	0
t38	2.71698171856993	2.71698171856993
t41	14.8547999823612	14.8547999823612
t44	1.27032783436955	0
t45	8.56390473486196	0
t46	10.3503913513944	3.47527911906731
t47	9.54036475228872	0
t48	10.0261700222239	0
t49	6.08977819638261	0
t50	12.8139689008447	11.1857909381026
t51	13.1309637297045	13.1309637297045
t52	11.4661833859813	8.25421392917548
t53	9.28196079108441	6.58987558937879
t54	8.17646401785298	0
t55	10.6212614592867	10.4654872797511
t56	9.45756475252891	9.45756475252891
t59	6.65917727534195	6.26927355074336
t60	7.83123480659123	0
t61	7.57638901127499	5.07129949485397
t62	3.71805243477609	0
t65	6.55611967797126	3.48387213087376
t66	4.30968434135479	0
t67	2.17162394180002	0
t69	14.0836291152002	0
t71	1.91271453670364	0
t72	10.107644220972	10.107644220972
t73	9.66128151686276	1.93739226390055
t74	5.72271370277569	0
t75	5.44419592659652	0
t76	6.43908746838777	0
t77	6.5224751042512	4.29280983945349
t78	3.93430131697124	3.93430131697124
t79	5.13180778570872	0
t80	1.57255198705659	0
t81	1.58841754025762	1.58841754025762
t82	2.67531811666134	0
t84	0.159585370395916	0
t86	13.3177405370348	0
t88	10.178824286119	7.3641173959547
t89	8.18999407741993	8.18999407741993
t90	10.0302242158575	8.95366842982407
t91	10.8650999308353	0
t92	9.98390788574407	5.45591558691749
t93	8.54588079255439	8.54588079255439
t94	7.1440729178182	5.62885868105459
t95	7.02386352562785	0
t96	1.02189697999276	0
t97	5.08692160273916	1.64099238852086
t98	3.25692837206336	0
t99	2.02950414138818	0
t100	2.43680412529993	0
t102	1.8426589080347	0
t103	2.2367411156524	0
t104	4.0727516149692	0
t106	8.14933071500793	8.14933071500793
t107	5.85677844865119	0
t110	5.17186642039999	0
t115	0.666400190229762	0
t119	10.2562136123996	10.2562136123996
t120	5.08882340509002	0
t123	2.21175198753232	0
t126	0.2946308109988	0
t128	9.4815462429057	9.4815462429057
t131	2.69309035765287	0
t133	0.432893256787473	0
t134	4.78545978503084	0
t138	1.08788882317413	0.924398522638143
t140	0.385187275357154	0
t142	4.9184365450404	4.9184365450404
t143	1.57819084242602	0
t147	2.20285405432402	0
t148	0.376222995134036	0
t149	6.68666645027464	6.68666645027464
t150	2.54142511893518	0
t152	8.54001961248651	8.54001961248651
t155	11.7719528412397	0
t156	7.76324687818105	7.76324687818105
t164	1.98504949999433	0
t165	7.65828499514762	0
t170	0.668570366880182	0
t175	0.93177597189878	0
t176	0.273873818656149	0
t184	3.33160346497089	3.33160346497089
t185	1.10589986667675	0
t192	7.94289167166845	0
t193	2.64774400410272	2.64774400410272
t194	2.22694972540939	0
t195	1.4505155383258	1.4505155383258
t196	0.561170828855225	0
t198	5.1928989216641	0
t199	5.59728011909246	5.59728011909246
t202	3.50922914251148	0
t208	6.43406470169429	0
t210	1.11942780993284	0
t213	0.176068760835751	0
t215	1.3835244987588	0
