taxon	int_1	int_2	int_3
t1	0	0	1
t4	0	0	1
t5	1	0	0
t7	0	1	1
t8	1	1	0
t10	1	0	0
t11	1	0	0
t13	0	0	1
t14	0	1	0
t16	0	1	0
t17	0	1	0
t19	1	1	0
t20	0	1	0
t21	1	1	0
t23	1	0	0
t25	1	0	0
t26	1	1	1
t28	1	1	0
t29	1	0	0
t30	1	0	0
t31	1	1	0
t33	1	1	0
t34	1	1	0
t37	1	0	0
t38	1	0	0
t39	1	0	0
t40	1	0	0
t41	1	0	0
t42	1	0	0
t46	1	0	0
t47	1	1	0
t51	1	1	0
t54	1	0	0
t56	1	0	0
t57	1	0	0
t61	1	0	0
t62	1	0	0
t64	1	0	0
t65	1	0	0
t66	1	0	0
t73	1	0	0
t74	1	0	0
t75	1	0	0
t77	1	0	0
t79	1	0	0
t80	1	0	0
t83	1	0	0
t85	1	0	0
t86	1	0	0
t91	1	0	0
t92	1	0	0
t93	1	1	0
t96	1	0	0
t98	1	0	0
t101	1	1	0
t102	1	0	0
t103	1	0	0
t104	1	0	0
t106	1	0	0
t108	1	0	0
t111	1	0	0
t112	1	0	0
t113	1	0	0
t114	1	0	0
t115	1	0	0
t116	1	0	0
t119	1	0	0
t120	1	0	0
t122	1	0	0
t123	1	0	0
t125	1	0	0
t126	1	0	0
t129	1	0	0
t130	1	0	0
t131	1	0	0
t132	1	0	0
t134	1	0	0
t136	1	0	0
t137	1	0	0
t140	1	0	0
t143	1	0	0
t146	1	0	0
t148	1	0	0
t150	1	0	0
t152	1	0	0
t154	1	0	0
t156	1	0	0
t160	1	0	0
t162	1	0	0
t164	1	0	0
t166	1	0	0
t169	1	0	0
t171	1	0	0
t175	1	0	0
t178	1	0	0
t180	1	0	0
t181	1	0	0
t183	1	0	0
t189	1	0	0
t190	1	0	0
t192	1	0	0
t195	1	0	0
t196	1	0	0
t197	1	0	0
t202	1	0	0
t204	1	0	0
t205	1	0	0
t207	1	0	0
