taxon	int_1	int_2	int_3
t1	1	0	0
t4	1	1	1
t8	1	0	0
t9	0	1	0
t13	0	1	0
t15	1	1	0
t16	1	0	0
t18	0	1	0
t19	0	0	1
t22	0	1	0
t23	0	0	1
t32	1	0	0
t33	0	1	0
t34	0	1	1
t38	0	1	0
t39	0	1	0
t40	0	1	0
t41	1	0	0
t43	0	1	0
t44	0	1	0
t45	1	1	0
t46	1	0	0
t49	1	1	0
t56	1	0	0
t60	1	0	0
t62	1	0	0
t64	1	0	0
t68	1	0	0
t75	0	1	0
t77	1	1	0
t78	1	0	0
t90	1	0	0
t101	0	1	0
t102	1	0	0
t105	1	0	0
t107	1	0	0
t110	1	0	0
t111	1	0	0
t117	1	0	0
t119	1	0	0
t122	1	0	0
t123	1	0	0
t124	1	1	0
t126	0	1	0
t127	1	0	0
t130	0	1	0
t131	1	0	0
t134	0	1	0
t136	1	0	0
t138	1	0	0
t146	1	0	0
t152	1	0	0
t156	1	0	0
t170	1	0	0
t173	1	0	0
t174	1	0	0
t175	1	0	0
t179	0	1	0
t182	1	0	0
t185	1	0	0
t186	1	0	0
t188	1	0	0
t202	1	0	0
t212	1	0	0
t224	1	0	0
t225	1	0	0
t230	1	0	0
t239	1	0	0
t242	1	0	0
t246	1	0	0
t252	1	0	0
t260	1	0	0
t264	1	0	0
t271	1	0	0
t286	1	0	0
t289	1	0	0
t292	1	0	0
t300	1	0	0
