taxon	min_age	max_age	status
t1	27.5026742289774	30	extinct
t1	0	5.08082183427177	extinct
t2	27.5026742289774	30	extinct
t2	10.5733743913006	16.0911784968339	extinct
t3	21.7330850502476	27.5026742289774	extinct
t3	16.0911784968339	21.7330850502476	extinct
t6	10.5733743913006	16.0911784968339	extant
t6	0	5.08082183427177	extant
t7	16.0911784968339	21.7330850502476	extinct
t9	10.5733743913006	16.0911784968339	extinct
t9	5.08082183427177	10.5733743913006	extinct
t12	16.0911784968339	21.7330850502476	extinct
t13	10.5733743913006	16.0911784968339	extant
t13	0	5.08082183427177	extant
t14	16.0911784968339	21.7330850502476	extinct
t15	16.0911784968339	21.7330850502476	extinct
t16	10.5733743913006	16.0911784968339	extinct
t17	10.5733743913006	16.0911784968339	extant
t18	5.08082183427177	10.5733743913006	extinct
t18	0	5.08082183427177	extinct
t19	5.08082183427177	10.5733743913006	extant
t20	5.08082183427177	10.5733743913006	extinct
t20	0	5.08082183427177	extinct
t21	5.08082183427177	10.5733743913006	extant
t23	5.08082183427177	10.5733743913006	extant
t23	0	5.08082183427177	extant
t24	0	5.08082183427177	extant
t25	0	5.08082183427177	extant
t27	0	5.08082183427177	extant
t28	0	5.08082183427177	extant
t31	16.0911784968339	21.7330850502476	extinct
t33	10.5733743913006	16.0911784968339	extinct
t34	5.08082183427177	10.5733743913006	extant
t34	0	5.08082183427177	extant
t35	5.08082183427177	10.5733743913006	extant
t35	0	5.08082183427177	extant
t36	5.08082183427177	10.5733743913006	extinct
t37	0	5.08082183427177	extant
t38	5.08082183427177	10.5733743913006	extant
t38	0	5.08082183427177	extant
t39	0	5.08082183427177	extinct
t40	5.08082183427177	10.5733743913006	extinct
t41	0	5.08082183427177	extant
t42	0	5.08082183427177	extant
t43	5.08082183427177	10.5733743913006	extinct
t45	0	5.08082183427177	extinct
t46	0	5.08082183427177	extant
t47	5.08082183427177	10.5733743913006	extinct
t51	0	5.08082183427177	extant
t53	0	5.08082183427177	extinct
t54	5.08082183427177	10.5733743913006	extant
t54	0	5.08082183427177	extant
t55	0	5.08082183427177	extant
t59	0	5.08082183427177	extant
t60	0	5.08082183427177	extant
t62	0	5.08082183427177	extant
t63	5.08082183427177	10.5733743913006	extinct
t65	0	5.08082183427177	extinct
t66	0	5.08082183427177	extant
t68	0	5.08082183427177	extant
t69	0	5.08082183427177	extant
t70	5.08082183427177	10.5733743913006	extant
t70	0	5.08082183427177	extant
t73	0	5.08082183427177	extant
t75	5.08082183427177	10.5733743913006	extinct
t75	0	5.08082183427177	extinct
t76	5.08082183427177	10.5733743913006	extinct
t77	0	5.08082183427177	extant
t81	5.08082183427177	10.5733743913006	extant
t81	0	5.08082183427177	extant
t83	0	5.08082183427177	extinct
t84	0	5.08082183427177	extant
t85	0	5.08082183427177	extant
t86	0	5.08082183427177	extinct
t92	0	5.08082183427177	extant
t95	0	5.08082183427177	extant
t96	0	5.08082183427177	extant
t98	0	5.08082183427177	extant
t105	0	5.08082183427177	extant
t111	5.08082183427177	10.5733743913006	extant
t111	0	5.08082183427177	extant
t112	5.08082183427177	10.5733743913006	extinct
t115	5.08082183427177	10.5733743913006	extinct
t116	5.08082183427177	10.5733743913006	extant
t116	0	5.08082183427177	extant
t117	0	5.08082183427177	extant
t118	0	5.08082183427177	extant
t121	0	5.08082183427177	extinct
t122	0	5.08082183427177	extinct
t123	0	5.08082183427177	extant
t125	0	5.08082183427177	extinct
t126	0	5.08082183427177	extant
t127	0	5.08082183427177	extant
t134	0	5.08082183427177	extant
t136	5.08082183427177	10.5733743913006	extant
t137	0	5.08082183427177	extant
t138	0	5.08082183427177	extant
t140	0	5.08082183427177	extinct
t142	0	5.08082183427177	extinct
t143	0	5.08082183427177	extant
t147	0	5.08082183427177	extant
t149	0	5.08082183427177	extant
t150	0	5.08082183427177	extant
t151	0	5.08082183427177	extant
t153	0	5.08082183427177	extant
t158	0	5.08082183427177	extant
t162	0	5.08082183427177	extinct
t163	0	5.08082183427177	extant
t169	0	5.08082183427177	extant
t171	0	5.08082183427177	extant
t177	0	5.08082183427177	extant
t179	0	5.08082183427177	extant
t183	0	5.08082183427177	extant
t185	5.08082183427177	10.5733743913006	extant
t185	0	5.08082183427177	extant
t186	0	5.08082183427177	extant
t188	5.08082183427177	10.5733743913006	extant
t189	5.08082183427177	10.5733743913006	extant
t189	0	5.08082183427177	extant
t191	0	5.08082183427177	extant
t196	0	5.08082183427177	extant
t199	0	5.08082183427177	extant
t201	0	5.08082183427177	extant
t203	0	5.08082183427177	extant
t206	0	5.08082183427177	extant
t209	0	5.08082183427177	extant
t213	0	5.08082183427177	extinct
t214	0	5.08082183427177	extant
t219	5.08082183427177	10.5733743913006	extant
t221	0	5.08082183427177	extant
t222	0	5.08082183427177	extant
t235	0	5.08082183427177	extinct
t237	0	5.08082183427177	extant
t238	0	5.08082183427177	extant
t245	0	5.08082183427177	extant
t247	0	5.08082183427177	extant
t249	0	5.08082183427177	extinct
t251	0	5.08082183427177	extinct
t252	0	5.08082183427177	extant
t254	0	5.08082183427177	extant
t255	0	5.08082183427177	extant
t260	0	5.08082183427177	extant
t263	0	5.08082183427177	extant
t264	0	5.08082183427177	extant
t265	0	5.08082183427177	extinct
t267	0	5.08082183427177	extinct
t268	0	5.08082183427177	extant
t269	0	5.08082183427177	extant
t275	5.08082183427177	10.5733743913006	extinct
t276	0	5.08082183427177	extant
t279	0	5.08082183427177	extant
t280	0	5.08082183427177	extant
t282	0	5.08082183427177	extant
t285	5.08082183427177	10.5733743913006	extant
t285	0	5.08082183427177	extant
t293	0	5.08082183427177	extant
t294	0	5.08082183427177	extant
t299	0	5.08082183427177	extant
t300	0	5.08082183427177	extant
t301	0	5.08082183427177	extant
t303	0	5.08082183427177	extant
t306	0	5.08082183427177	extant
t307	0	5.08082183427177	extinct
t311	0	5.08082183427177	extant
t315	0	5.08082183427177	extant
t317	0	5.08082183427177	extant
t318	0	5.08082183427177	extant
t323	0	5.08082183427177	extant
t326	0	5.08082183427177	extant
t328	0	5.08082183427177	extant
t329	0	5.08082183427177	extant
t330	0	5.08082183427177	extant
t335	5.08082183427177	10.5733743913006	extinct
t337	0	5.08082183427177	extinct
t338	0	5.08082183427177	extant
t341	0	5.08082183427177	extinct
t342	0	5.08082183427177	extant
t345	0	5.08082183427177	extant
t348	0	5.08082183427177	extinct
t350	0	5.08082183427177	extant
t359	0	5.08082183427177	extinct
t360	0	5.08082183427177	extant
t363	5.08082183427177	10.5733743913006	extant
t363	0	5.08082183427177	extant
t364	0	5.08082183427177	extant
t365	0	5.08082183427177	extant
t366	0	5.08082183427177	extinct
t369	0	5.08082183427177	extant
t370	0	5.08082183427177	extant
t371	0	5.08082183427177	extant
t374	0	5.08082183427177	extant
t380	0	5.08082183427177	extant
t381	0	5.08082183427177	extant
