taxon int_1 int_2 int_3
t1 203 21 36
t2 0 0 0
t3 0 0 0
t6 0 0 0
t7 0 0 0
t8 0 0 0
t9 0 0 0
t12 0 0 0
t14 0 0 0
t15 0 0 0
t17 0 0 0
t18 0 0 0
t21 0 0 0
t22 0 0 0
t23 0 0 0
t24 0 0 0
t27 0 0 0
t28 0 0 0
t29 0 0 0
t32 0 0 0
t33 0 0 0
t36 0 0 0
t39 0 0 0
t40 0 0 0
t43 0 0 0
t47 0 0 0
t48 0 0 0
t51 0 0 0
t52 0 0 0
t53 0 0 0
t55 0 0 0
t56 0 0 0
t57 0 0 0
t58 0 0 0
t60 0 0 0
t61 0 0 0
t62 0 0 0
t63 0 0 0
t65 0 0 0
t66 0 0 0
t67 0 0 0
t68 0 0 0
t69 0 0 0
t70 0 0 0
t71 0 0 0
t72 0 0 0
t73 0 0 0
t74 0 0 0
t75 0 0 0
t76 0 0 0
t78 0 0 0
t79 0 0 0
t80 0 0 0
t86 0 0 0
t91 0 0 0
t92 0 0 0
t94 0 0 0
t95 0 0 0
t96 0 0 0
t100 0 0 0
t101 0 0 0
t102 0 0 0
t103 0 0 0
t104 0 0 0
t105 0 0 0
t106 0 0 0
t107 0 0 0
t108 0 0 0
t109 0 0 0
t110 0 0 0
t112 0 0 0
t113 0 0 0
t117 0 0 0
t118 0 0 0
t121 0 0 0
t123 0 0 0
t124 0 0 0
t125 0 0 0
t131 0 0 0
t132 0 0 0
t135 0 0 0
t139 0 0 0
t140 0 0 0
t142 0 0 0
t143 0 0 0
t145 0 0 0
t146 0 0 0
t147 0 0 0
t148 0 0 0
t150 0 0 0
t151 0 0 0
t155 0 0 0
t157 0 0 0
t158 0 0 0
t162 0 0 0
t164 0 0 0
t166 0 0 0
t167 0 0 0
t168 0 0 0
t170 0 0 0
t173 0 0 0
t175 0 0 0
t176 0 0 0
t177 0 0 0
t179 0 0 0
t180 0 0 0
t181 0 0 0
t183 0 0 0
t184 0 0 0
t185 0 0 0
t187 0 0 0
t192 0 0 0
t195 0 0 0
t198 0 0 0
t203 0 0 0
t204 0 0 0
t207 0 0 0
t208 0 0 0
t209 0 0 0
t210 0 0 0
t211 0 0 0
t221 0 0 0
t222 0 0 0
t223 0 0 0
t227 0 0 0
t228 0 0 0
t231 0 0 0
t236 0 0 0
t243 0 0 0
t245 0 0 0
t248 0 0 0
t257 0 0 0
