taxon int_1 int_2 int_3
t1 125 11 26
t2 0 0 0
t4 0 0 0
t5 0 0 0
t6 0 0 0
t8 0 0 0
t9 0 0 0
t10 0 0 0
t13 0 0 0
t14 0 0 0
t15 0 0 0
t18 0 0 0
t19 0 0 0
t22 0 0 0
t23 0 0 0
t29 0 0 0
t30 0 0 0
t31 0 0 0
t32 0 0 0
t33 0 0 0
t34 0 0 0
t35 0 0 0
t37 0 0 0
t39 0 0 0
t40 0 0 0
t41 0 0 0
t42 0 0 0
t43 0 0 0
t44 0 0 0
t45 0 0 0
t48 0 0 0
t49 0 0 0
t51 0 0 0
t52 0 0 0
t53 0 0 0
t54 0 0 0
t55 0 0 0
t56 0 0 0
t57 0 0 0
t60 0 0 0
t63 0 0 0
t67 0 0 0
t68 0 0 0
t70 0 0 0
t76 0 0 0
t79 0 0 0
t80 0 0 0
t82 0 0 0
t84 0 0 0
t85 0 0 0
t87 0 0 0
t90 0 0 0
t91 0 0 0
t92 0 0 0
t93 0 0 0
t94 0 0 0
t96 0 0 0
t97 0 0 0
t98 0 0 0
t99 0 0 0
t104 0 0 0
t105 0 0 0
t106 0 0 0
t107 0 0 0
t108 0 0 0
t109 0 0 0
t110 0 0 0
t115 0 0 0
t116 0 0 0
t118 0 0 0
t125 0 0 0
t126 0 0 0
t131 0 0 0
t138 0 0 0
t141 0 0 0
t147 0 0 0
