taxon	first_age	last_age
t1	29.8736838931796	22.9583456546741
t2	26.8684881605328	24.5446074645137
t3	27.728360169045	20.9605318798227
t4	22.6760743658577	22.6760743658577
t5	21.6124840874043	20.6177891814703
t6	27.6336693202062	23.8814473169983
t7	26.3313374652772	21.8194929566577
t8	26.2094806071231	20.5971047986007
t9	23.9287979395197	21.370247758453
t10	22.6763903571823	22.2713391810271
t11	20.6941798065471	14.3477359092977
t12	21.0752082384398	20.2648120086522
t14	21.8010888022791	20.2881132525605
t15	22.3214662899193	0
t16	25.3627429638134	17.7212831807293
t18	22.0627085442325	22.0627085442325
t20	24.1898697813909	21.0032086575159
t21	5.15545227508191	0
t23	21.5169447493851	21.5169447493851
t24	21.213605293169	18.0347709567879
t25	20.7754969873564	20.403182442859
t26	25.0478574794083	21.1534382044063
t27	21.9111963941832	21.9111963941832
t30	3.52037709570281	0
t31	5.84995967260082	0
t32	2.20609624670176	0
t34	20.7701993263526	20.0844694532724
t36	21.7268722708811	20.6973061313374
t37	21.9276694664588	21.9276694664588
t41	25.6494835651775	15.4421996994124
t43	21.1636206681192	21.1636206681192
t45	18.4090379850108	18.2696577667867
t46	13.0854289012307	13.0854289012307
t48	3.423175477047	3.423175477047
t51	20.1805033825655	20.1805033825655
t52	22.3458773214436	22.3458773214436
t53	9.47386596220462	0
t54	20.1298850058573	0
t56	0.86082998592089	0
t58	1.94612485598696	0
t59	1.60827483924817	0
t60	5.26150418411956	0
t61	0.853304287566804	0
t64	23.9806606502712	20.4458579846354
t68	14.767498184903	12.7892655269713
t70	20.755226302302	20.755226302302
t72	22.6153856178421	22.6153856178421
t75	20.4738846082437	20.4738846082437
t76	21.1666234244796	19.4784567313505
t77	21.1789166778671	21.1789166778671
t79	16.5258156927724	16.5258156927724
t80	14.0801136000255	14.0801136000255
t83	8.17530752446465	0
t86	21.4433907298212	21.4433907298212
t88	18.941497511042	18.941497511042
t89	9.26909525567861	0
t91	15.5128783007628	15.5128783007628
t93	9.16765504880957	4.78858631973143
t94	7.27379347535446	0.863578260612865
t95	0.568551150192977	0
t96	3.00119838808425	0
t97	3.51766663336262	0
t98	17.4634799583181	15.3644759730519
t99	3.77056640617245	0
t100	0.810151245858258	0
t101	1.16550792413213	0
t102	2.24247216762083	0
t103	1.85822756109308	0
t106	0.425164189547004	0
t107	0.881892185847786	0
t108	0.436065820449706	0
t109	0.408672370348128	0
t112	0.938210035661303	0
t117	19.3058126230153	18.111428587213
t119	18.6603291778733	18.6603291778733
t121	20.7185662519674	20.7185662519674
t122	9.95290161808185	7.76335879263814
t126	1.12258100304438	0
t127	0.476685493444197	0.476685493444197
t128	2.52129439116687	2.34098713805751
t129	22.5985280273073	20.0635259907088
t130	14.9867998866284	14.9867998866284
t133	1.71979338844126	0
t134	7.00062727206632	0
t135	3.07207188352617	0
t137	2.59119427105495	0
t138	2.13266325417992	0
t140	22.1045859826808	22.1045859826808
t141	21.0442808201488	21.0442808201488
t142	20.283624441973	8.04371527489556
t143	12.1784309540212	6.8614461262401
t145	3.83404576333481	0
t146	8.49004699289605	3.49559582601433
t147	6.74752029296115	3.50907640884357
t148	6.12392201765023	0
t149	4.17760090625162	0
t151	2.30862410330582	0
t153	1.98879942135382	0
t154	1.44210871607953	0
t157	0.284129854167315	0
t158	0.125505859999972	0
t160	0.793629517016978	0
t162	0.31395834499212	0
t163	0.615895235573927	0
t165	20.210721012418	20.210721012418
t166	13.371272197532	7.90025580575055
t167	19.0163283471305	19.0163283471305
t168	7.75626983131729	0
t171	21.1673972012916	20.0403609111374
t172	21.1709139085542	19.770815773355
t174	0.173790959811331	0
t176	13.3470972322133	0
t177	2.98815223336736	2.98815223336736
t178	7.15032571989008	0
t179	7.83674323501785	0
t180	3.08678758715826	3.08678758715826
t181	3.13673602305077	0
t183	1.78070240177314	0
t186	1.29467932246425	0
t187	3.09476359530558	0
t194	18.7401753809092	18.7401753809092
t195	6.5629429682602	0
t196	3.07875110962439	0
t197	7.28438537005096	4.39509495144351
t198	6.7795537608727	0
t199	1.44014978061912	0
t200	6.58527339556409	0
t201	6.11390353847844	0
t202	4.50840353512031	0
t204	5.32631866349274	0
t205	4.32454611828785	0
t206	3.63232911839257	0
t207	2.81645877458629	2.37562998095093
t208	2.73112297088177	2.73112297088177
t209	2.08905356151336	0
t210	0.855720547393002	0
t220	6.36605259002812	3.34834245890597
t221	7.47782587523487	0
t222	7.80506660750711	7.80506660750711
t223	8.00084406531348	0
t224	1.51324681114085	0
t229	20.6713333359518	20.6713333359518
t231	2.06010944315806	0
t232	0.928842012995364	0
t234	0.429098547501084	0
t235	0.617271545217793	0
t237	9.51635482922115	0
t238	8.19815880546269	7.49449194400298
t239	6.31664180949639	0
t240	0.642782743553269	0
t241	5.94557072458723	0
t242	0.413750908022841	0
t243	2.8581721690606	0
t244	2.29516373640143	0
