taxon	int_1	int_2	int_3
t1	0	0	1
t2	0	0	1
t3	1	1	1
t4	1	1	0
t5	1	1	0
t7	1	0	0
t8	0	1	1
t9	0	0	1
t10	0	0	1
t11	1	0	0
t13	0	0	1
t15	1	0	0
t16	1	0	0
t17	1	0	0
t18	0	1	0
t20	1	0	0
t22	0	1	0
t26	1	0	0
t27	1	0	0
t29	1	0	0
t32	1	0	0
t34	1	0	0
t35	1	0	0
t38	1	0	0
t39	1	0	0
t42	0	1	0
t43	1	0	0
t46	1	1	0
t51	1	0	0
t52	1	0	0
t53	1	0	0
t54	1	0	0
t58	1	0	0
t59	1	0	0
t63	1	0	0
t66	0	1	0
t68	1	0	0
t71	1	0	0
t72	1	0	0
t73	1	0	0
t75	1	0	0
t78	1	0	0
t79	1	0	0
t80	1	0	0
t82	0	1	0
t84	1	0	0
t85	1	0	0
t89	1	0	0
t94	1	0	0
t95	1	0	0
t96	1	0	0
t98	1	0	0
t102	1	0	0
t103	1	0	0
t105	1	0	0
t106	1	0	0
