Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-81.17941	0	-81.17941	0.096048	0.110119	0.165767	0.146888	0.16694	0.147333	0.14984	1.88097	0.972217
10000	-42.6571	0	-42.6571	0.137409	0.162025	0.190389	0.199931	0.0606537	0.112457	1.78824	0.713221	1.84896
20000	-28.4392	0	-28.4392	0.0947117	0.0804758	0.120426	0.312996	0.0819204	0.246365	3.68111	3.35922	1.31876
30000	-35.09353	0	-35.09353	0.231541	0.232994	0.356643	0.454652	0.123844	0.159582	3.3561	1.82783	1.34237
40000	-38.72281	0	-38.72281	0.124301	0.0919943	0.234164	0.221651	0.13626	0.14165	3.18136	0.961692	2.44148
50000	-42.19722	0	-42.19722	0.0968842	0.130294	0.321977	0.205464	0.0969219	0.197395	1.80827	0.525842	3.02992
60000	-34.05491	0	-34.05491	0.103097	0.104851	0.225312	0.130247	0.0638317	0.351015	3.8594	1.014	2.3751
70000	-27.58609	0	-27.58609	0.0880169	0.151902	0.139551	0.258317	0.0729172	0.0518788	5.71613	1.46033	5.2422
80000	-25.77342	0	-25.77342	0.143911	0.106622	0.19256	0.283069	0.0575349	0.187418	4.56197	3.9584	2.25832
90000	-35.19542	0	-35.19542	0.257615	0.0881257	0.290174	0.427898	0.0949273	0.0401846	1.94345	0.945087	3.75796
100000	-34.79078	0	-34.79078	0.0988217	0.108742	0.191627	0.334795	0.0930969	0.0656808	4.98978	1.03223	1.91371
110000	-29.71348	0	-29.71348	0.141516	0.208128	0.180858	0.467673	0.148577	0.126259	4.88791	1.39498	1.55907
120000	-35.24907	0	-35.24907	0.142363	0.243533	0.140783	0.244106	0.101768	0.201851	5.00952	0.972599	2.34538
130000	-42.39083	0	-42.39083	0.129951	0.121508	0.313391	0.207854	0.0870425	0.159146	3.32761	0.483807	1.80998
140000	-30.44027	0	-30.44027	0.182265	0.0647439	0.217349	0.275162	0.0521509	0.277555	2.78898	3.44499	3.29223
150000	-44.68425	0	-44.68425	0.146487	0.12635	0.375152	0.254919	0.0354862	0.0759244	2.22457	2.0158	0.371505
160000	-34.6672	0	-34.6672	0.120443	0.157478	0.215719	0.266941	0.080928	0.0997529	2.47444	0.699918	0.615823
170000	-29.0302	0	-29.0302	0.0513266	0.160502	0.179679	0.237527	0.103354	0.178891	3.26288	1.76605	1.37778
180000	-37.05697	0	-37.05697	0.243322	0.0920806	0.263196	0.216831	0.108585	0.225455	3.5978	1.55473	1.43329
190000	-34.56792	0	-34.56792	0.160521	0.174129	0.151137	0.167008	0.100779	0.0922987	6.66773	0.708006	0.400982
200000	-30.25966	0	-30.25966	0.151125	0.0911611	0.270336	0.156207	0.156112	0.0582981	4.59461	4.45857	1.23884
