Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-25.98676	0	-25.98676	0.113018	0.0733398	0.0861814	0.102457	0.158381	0.110355	0.610817	2.31506	1.21743
10000	-17.70302	0	-17.70302	0.075505	0.132103	0.182632	0.469379	0.0827108	0.0642055	2.67616	0.464667	0.570869
20000	-15.13065	0	-15.13065	0.0409857	0.097031	0.427854	0.1644	0.127849	0.0415103	1.97408	0.960986	2.11514
30000	-16.14456	0	-16.14456	0.117529	0.0805835	0.242144	0.0837926	0.0790433	0.121175	2.79687	0.970176	1.67553
40000	-16.5348	0	-16.5348	0.0610883	0.0782803	0.158691	0.327432	0.176569	0.082542	4.67785	0.538048	1.07753
50000	-25.88451	0	-25.88451	0.0707535	0.112208	0.149526	0.228178	0.10821	0.0815642	0.827681	0.796429	0.15236
60000	-21.40124	0	-21.40124	0.101876	0.192391	0.229745	0.286845	0.0571699	0.206426	1.29545	2.843	1.49009
70000	-12.62263	0	-12.62263	0.155367	0.163399	0.146119	0.358676	0.0978166	0.138626	4.28257	2.64565	2.58758
80000	-19.28895	0	-19.28895	0.175902	0.157907	0.160995	0.294404	0.0936766	0.146891	4.03108	1.01298	0.654866
90000	-17.32643	0	-17.32643	0.239065	0.0785793	0.216609	0.156165	0.348463	0.0910799	2.25422	2.24984	1.77616
100000	-21.65335	0	-21.65335	0.218161	0.0851451	0.26571	0.409852	0.0618043	0.0832708	3.37135	0.891659	0.587495
110000	-15.84413	0	-15.84413	0.238484	0.0840802	0.345738	0.302945	0.121884	0.107375	3.04971	0.401131	0.373779
120000	-16.60719	0	-16.60719	0.174786	0.145894	0.222948	0.169754	0.197131	0.244115	2.57822	0.703675	6.3646
130000	-16.39889	0	-16.39889	0.0716742	0.211179	0.252918	0.302882	0.0788126	0.145393	2.18938	1.42339	1.31602
140000	-22.61393	0	-22.61393	0.104024	0.1227	0.315069	0.488855	0.0498289	0.095786	2.2483	2.35353	1.00876
150000	-18.18568	0	-18.18568	0.180278	0.059625	0.255144	0.229964	0.0611943	0.164583	3.44601	0.716626	1.098
