Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-36.47337	0	-36.47337	0.345001	0.0827434	0.103711	0.213633	0.134874	0.176314	0.687489	0.625856	1.36792
10000	-16.3103	0	-16.3103	0.214691	0.186619	0.10855	0.392829	0.09359	0.192075	3.92728	0.533138	0.569407
20000	-19.04922	0	-19.04922	0.0892719	0.225078	0.0841617	0.367545	0.0776528	0.0558144	5.03375	4.05137	0.300792
30000	-19.88114	0	-19.88114	0.197042	0.448712	0.276964	0.179469	0.184135	0.0464296	2.15522	1.45729	0.583906
40000	-19.30886	0	-19.30886	0.161535	0.185412	0.0892554	0.221658	0.22561	0.406265	2.29773	0.389618	0.523874
50000	-22.47127	0	-22.47127	0.248585	0.176736	0.154778	0.106316	0.377147	0.099894	2.6242	1.15542	0.151898
60000	-24.28831	0	-24.28831	0.222682	0.0655979	0.0985504	0.17269	0.138006	0.182389	2.21134	0.870873	0.109934
70000	-19.93437	0	-19.93437	0.07066	0.084362	0.148048	0.295305	0.193538	0.0792122	2.90798	0.520189	0.89821
80000	-20.41643	0	-20.41643	0.117156	0.0987838	0.480826	0.198432	0.11028	0.0703903	3.91443	0.561248	0.726493
90000	-15.56328	0	-15.56328	0.181587	0.0761185	0.160161	0.253082	0.1113	0.112706	3.18983	1.15771	0.0194942
100000	-14.73225	0	-14.73225	0.183767	0.162	0.147626	0.228809	0.181709	0.0695808	1.97396	1.72386	0.100149
110000	-23.56406	0	-23.56406	0.328345	0.21411	0.154998	0.09844	0.147789	0.324637	3.35567	7.4386	0.0546106
120000	-26.35326	0	-26.35326	0.0836066	0.116004	0.148124	0.164346	0.112747	0.102004	1.75433	0.332055	0.0486217
130000	-15.40055	0	-15.40055	0.185778	0.231701	0.120168	0.170018	0.0833289	0.164391	7.11946	1.85477	0.524442
140000	-14.66135	0	-14.66135	0.143885	0.151845	0.138122	0.175803	0.211171	0.113171	5.24845	0.84083	0.0323503
150000	-20.6165	0	-20.6165	0.202839	0.231636	0.110511	0.287953	0.0784562	0.0590522	1.45257	1.31726	0.0932572
160000	-21.19375	0	-21.19375	0.142329	0.0709025	0.0859482	0.237036	0.114371	0.178198	2.71337	1.31597	0.0179033
170000	-22.27318	0	-22.27318	0.291904	0.157626	0.175117	0.398418	0.20505	0.245935	2.36092	1.04076	0.171019
180000	-19.25403	0	-19.25403	0.227809	0.181148	0.132392	0.168715	0.14932	0.0730161	1.5473	0.337983	0.649722
190000	-24.88121	0	-24.88121	0.127579	0.175284	0.201778	0.208023	0.141353	0.059076	1.42549	0.276536	0.0130256
200000	-20.36859	0	-20.36859	0.13807	0.154863	0.24858	0.169019	0.126813	0.159712	4.74254	1.07062	0.0668776
210000	-14.28851	0	-14.28851	0.115587	0.107964	0.186202	0.433637	0.112115	0.122372	4.68019	0.426726	0.818534
220000	-16.05285	0	-16.05285	0.136298	0.255678	0.0948114	0.210358	0.152705	0.102795	3.79035	1.68695	0.0510646
230000	-16.84044	0	-16.84044	0.149784	0.305779	0.313963	0.306722	0.0739291	0.0953119	3.28009	1.22031	1.39666
240000	-19.31006	0	-19.31006	0.175797	0.225737	0.145469	0.143337	0.105605	0.106991	7.64071	0.474222	0.0199466
250000	-30.48142	0	-30.48142	0.202332	0.0796556	0.0953181	0.655051	0.107648	0.197814	3.06345	0.495647	1.60084
260000	-25.30508	0	-25.30508	0.180617	0.096054	0.143424	0.18059	0.0527744	0.085309	1.40345	1.97732	0.00799824
270000	-18.53571	0	-18.53571	0.159995	0.271254	0.214252	0.173894	0.104535	0.112523	4.21989	0.884884	0.137269
280000	-18.60938	0	-18.60938	0.167749	0.199444	0.191004	0.245881	0.17368	0.118306	4.694	0.356688	0.659642
290000	-19.98603	0	-19.98603	0.127133	0.168979	0.115279	0.197815	0.205217	0.136369	2.83843	1.6698	0.0745324
300000	-15.29455	0	-15.29455	0.114645	0.129018	0.272051	0.374117	0.100644	0.0670355	3.31585	1.53234	0.085568
310000	-17.81414	0	-17.81414	0.191989	0.211387	0.199464	0.124597	0.134097	0.126209	3.47873	2.01316	0.276519
320000	-19.63923	0	-19.63923	0.126286	0.150541	0.297451	0.184302	0.135057	0.0534483	2.16748	0.377153	0.720168
330000	-21.50366	0	-21.50366	0.252158	0.0793092	0.0698446	0.325291	0.0668907	0.0763214	3.81007	1.06235	0.490466
340000	-18.01617	0	-18.01617	0.0951449	0.158733	0.305183	0.263511	0.237549	0.198929	4.63911	0.486145	0.268674
350000	-21.33949	0	-21.33949	0.168332	0.270729	0.126922	0.224044	0.327254	0.0753831	3.65027	0.818089	0.527473
360000	-13.35632	0	-13.35632	0.111066	0.261626	0.325315	0.244246	0.172052	0.190646	4.17291	1.75484	0.324456
370000	-25.71234	0	-25.71234	0.182873	0.0881907	0.111744	0.373463	0.0617511	0.0567751	2.42187	1.06288	0.00865574
380000	-17.08592	0	-17.08592	0.0979084	0.174464	0.217289	0.283882	0.204314	0.0781859	4.33475	0.690043	0.345311
390000	-24.20078	0	-24.20078	0.0850527	0.405222	0.199147	0.358979	0.136527	0.109526	1.44265	1.85628	0.986135
