Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-74.6385	0	-74.6385	0.175988	0.0622069	0.118645	0.223895	0.1685	0.116076	0.556749	0.609121	2.68869
10000	-35.98613	0	-35.98613	0.0987733	0.0491473	0.376773	0.201474	0.0428916	0.161209	2.43098	0.581875	0.238327
20000	-34.8462	0	-34.8462	0.0716856	0.157801	0.170285	0.337531	0.220783	0.0997857	1.37276	0.848302	0.447478
30000	-27.13324	0	-27.13324	0.0869805	0.125547	0.156689	0.298623	0.184597	0.120664	0.717218	2.55493	0.433931
40000	-25.984	0	-25.984	0.191984	0.135976	0.140212	0.335669	0.0668829	0.1953	1.22698	1.5808	2.84954
50000	-27.09669	0	-27.09669	0.104249	0.184076	0.140063	0.290316	0.0663801	0.108335	1.53505	1.073	0.536484
60000	-26.4451	0	-26.4451	0.134768	0.128334	0.16408	0.32745	0.0941649	0.0980055	3.60487	1.17083	0.456779
70000	-33.09378	0	-33.09378	0.153225	0.318912	0.213106	0.34564	0.102845	0.108972	1.16451	2.29859	0.419057
80000	-27.36735	0	-27.36735	0.0752334	0.209197	0.0912288	0.187211	0.112256	0.112647	0.75133	1.27066	0.674345
90000	-21.58802	0	-21.58802	0.0935664	0.0652446	0.303334	0.165188	0.0814988	0.0793091	2.07068	2.15668	2.57545
100000	-29.18979	0	-29.18979	0.0617869	0.0857807	0.274451	0.251198	0.069925	0.0707354	2.29675	1.31966	0.863901
110000	-35.18351	0	-35.18351	0.0722428	0.126146	0.215514	0.346767	0.045265	0.201442	0.283053	1.33924	1.25504
120000	-26.29391	0	-26.29391	0.0654947	0.118301	0.257331	0.213087	0.0587136	0.0943725	3.2298	1.09301	1.39072
130000	-30.07562	0	-30.07562	0.0974409	0.116	0.173792	0.332955	0.104183	0.240962	1.89241	1.72794	0.578505
140000	-22.89041	0	-22.89041	0.110923	0.0816235	0.124652	0.219493	0.0744502	0.0915001	1.61115	3.16843	1.23201
150000	-34.32164	0	-34.32164	0.0890481	0.15273	0.160756	0.172527	0.10313	0.0550729	3.3168	1.9609	0.413402
160000	-31.71527	0	-31.71527	0.11676	0.114667	0.547049	0.279131	0.0656086	0.110006	1.95415	1.39405	0.858217
170000	-28.22822	0	-28.22822	0.0582107	0.0929978	0.156665	0.364658	0.0562206	0.0847396	3.57471	0.925423	0.735642
180000	-28.54848	0	-28.54848	0.0302781	0.137119	0.211102	0.199516	0.0337806	0.150864	1.54529	3.06722	0.604194
190000	-25.21205	0	-25.21205	0.0675265	0.144092	0.606633	0.185032	0.082816	0.0753492	3.38844	2.68299	0.46061
200000	-24.93997	0	-24.93997	0.0857837	0.262931	0.283356	0.284572	0.0746871	0.149432	3.81567	1.61127	1.98785
210000	-23.0032	0	-23.0032	0.25152	0.15619	0.195763	0.179048	0.083652	0.203567	3.15773	3.81397	1.66685
220000	-28.89515	0	-28.89515	0.0393746	0.123749	0.163708	0.223815	0.140205	0.24356	3.49661	2.76245	0.102155
230000	-26.62434	0	-26.62434	0.127199	0.164001	0.289662	0.183044	0.0886979	0.173805	3.35034	0.864584	0.628452
240000	-27.8605	0	-27.8605	0.072735	0.198925	0.147881	0.323396	0.0881033	0.0535433	1.92573	1.27582	1.34324
250000	-21.54764	0	-21.54764	0.0678047	0.203199	0.119606	0.312637	0.0620105	0.106227	3.61422	2.67522	1.14602
260000	-32.32816	0	-32.32816	0.0606246	0.206578	0.283658	0.113943	0.124813	0.409112	3.19027	2.26071	0.202299
270000	-34.90439	0	-34.90439	0.0725962	0.158559	0.214147	0.226713	0.0799448	0.0968144	1.10064	2.72402	1.98158
280000	-34.67244	0	-34.67244	0.184164	0.149149	0.158012	0.255183	0.0571912	0.203729	1.70062	1.3434	0.791331
290000	-29.9532	0	-29.9532	0.0982256	0.123555	0.142004	0.471273	0.0897988	0.245993	2.33484	2.64184	1.74578
300000	-32.53554	0	-32.53554	0.131484	0.174724	0.108795	0.273325	0.0362383	0.322015	3.12212	0.35585	0.711965
310000	-30.58367	0	-30.58367	0.0357681	0.0912619	0.120182	0.142307	0.0663183	0.0919871	2.42624	0.830317	0.256546
320000	-35.41634	0	-35.41634	0.0840897	0.14723	0.279909	0.383677	0.12645	0.1004	1.63259	1.24068	0.168654
330000	-37.40505	0	-37.40505	0.11897	0.107915	0.266848	0.365367	0.124105	0.059727	1.98141	0.751214	0.322957
340000	-31.45015	0	-31.45015	0.0545088	0.118706	0.276352	0.311161	0.0773536	0.0894534	0.986084	1.92153	0.391888
350000	-31.79515	0	-31.79515	0.112076	0.115192	0.272038	0.265083	0.170734	0.16478	0.973212	0.580442	0.47348
360000	-28.63122	0	-28.63122	0.0768953	0.144108	0.075747	0.285199	0.108973	0.0560582	2.9291	1.43767	0.841608
370000	-33.71791	0	-33.71791	0.0884741	0.0935802	0.264439	0.280512	0.0749631	0.0771683	2.70463	0.849089	0.0370788
380000	-28.77916	0	-28.77916	0.0392726	0.187326	0.168861	0.149542	0.121878	0.105654	1.02751	3.05503	3.1601
390000	-32.09813	0	-32.09813	0.0777992	0.0620515	0.146372	0.21059	0.120773	0.0593821	2.3471	0.708564	0.328096
400000	-40.23939	0	-40.23939	0.126036	0.0499584	0.152181	0.331211	0.105731	0.0895605	0.991308	1.03671	0.231192
410000	-26.41669	0	-26.41669	0.125874	0.14731	0.138419	0.379003	0.086976	0.0634277	1.97974	1.56749	0.625379
420000	-29.47659	0	-29.47659	0.0851403	0.163634	0.186762	0.191125	0.119032	0.283847	1.22009	1.47691	1.08782
430000	-33.77852	0	-33.77852	0.146354	0.14734	0.381075	0.247424	0.129325	0.0793047	1.0687	0.49943	0.415266
440000	-27.49066	0	-27.49066	0.153518	0.0738242	0.205569	0.288034	0.0591165	0.0692294	2.14559	2.38639	0.613965
450000	-27.42565	0	-27.42565	0.139826	0.269374	0.220955	0.173319	0.243257	0.141339	2.02879	1.37644	1.06058
460000	-30.38623	0	-30.38623	0.207741	0.170753	0.191758	0.119055	0.146883	0.0834208	0.454084	1.23292	0.634888
470000	-28.14254	0	-28.14254	0.25863	0.165324	0.313032	0.272334	0.101658	0.23283	1.07913	3.83503	1.69669
480000	-30.1168	0	-30.1168	0.0919964	0.110645	0.294309	0.203121	0.0971505	0.142125	1.01362	4.13702	0.174815
490000	-32.67036	0	-32.67036	0.0958288	0.103536	0.304846	0.187695	0.0746135	0.100913	1.0882	0.447139	0.48256
500000	-28.00331	0	-28.00331	0.192222	0.0730752	0.23654	0.253519	0.139308	0.0917244	4.67069	1.15422	0.535635
510000	-34.29401	0	-34.29401	0.0713805	0.124445	0.281998	0.289012	0.094494	0.139364	1.26766	6.69507	0.625852
520000	-27.12212	0	-27.12212	0.123712	0.127085	0.284993	0.36224	0.0810372	0.156453	1.72157	1.86667	1.66264
530000	-42.49181	0	-42.49181	0.252599	0.259973	0.220839	0.589053	0.172153	0.217993	0.600335	1.2464	1.06666
540000	-27.83588	0	-27.83588	0.171995	0.101253	0.219413	0.198499	0.0590128	0.0953258	2.35753	0.975392	1.90637
550000	-37.18808	0	-37.18808	0.128895	0.104087	0.215098	0.304551	0.073604	0.0570885	0.494644	1.30639	0.234051
