Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-38.17754	0	-38.17754	0.0704642	0.195395	0.114381	0.230884	0.139125	0.225496	1.45805	0.195564	1.0918
10000	-23.13843	0	-23.13843	0.0842106	0.11958	0.322544	0.415138	0.121132	0.243792	1.54499	3.28496	0.899779
20000	-34.59539	0	-34.59539	0.0906737	0.099068	0.117874	0.274044	0.194138	0.154839	1.39183	0.915801	0.0795731
30000	-33.93917	0	-33.93917	0.145673	0.149495	0.300271	0.531673	0.166136	0.15831	2.19968	0.647017	0.129099
40000	-33.31777	0	-33.31777	0.12458	0.074922	0.0831376	0.277527	0.215691	0.189933	1.97276	1.09955	1.11236
50000	-28.81983	0	-28.81983	0.192465	0.136735	0.256801	0.481517	0.163357	0.0808665	4.3934	2.90992	0.29152
60000	-26.70379	0	-26.70379	0.084819	0.151869	0.265021	0.537809	0.184814	0.17498	2.36032	1.97691	0.327322
70000	-26.11162	0	-26.11162	0.250599	0.150983	0.205375	0.386316	0.136709	0.0865827	2.07547	1.27866	0.489091
80000	-36.30784	0	-36.30784	0.142704	0.133273	0.173835	0.304191	0.0803617	0.0629345	1.98174	1.05096	0.177264
90000	-22.51472	0	-22.51472	0.100928	0.122759	0.202247	0.265262	0.205774	0.0610763	2.09097	1.02068	1.50178
100000	-28.85537	0	-28.85537	0.173972	0.170983	0.164859	0.529972	0.0592946	0.120137	1.83487	2.80679	0.314868
110000	-23.25167	0	-23.25167	0.125349	0.146937	0.168473	0.269496	0.0553228	0.130035	1.4885	1.01027	2.47234
120000	-26.91341	0	-26.91341	0.162849	0.168542	0.150604	0.16404	0.0993942	0.0786013	3.3428	0.970928	0.162345
130000	-33.07543	0	-33.07543	0.0972984	0.104086	0.138874	0.203828	0.158705	0.0354746	1.3728	1.39554	0.323491
140000	-25.91066	0	-25.91066	0.302272	0.141893	0.237763	0.555399	0.0599224	0.0867126	2.34362	1.80539	1.29105
150000	-26.85238	0	-26.85238	0.163231	0.20753	0.25114	0.458901	0.114057	0.0698709	2.0018	1.66387	1.79601
160000	-32.28405	0	-32.28405	0.118765	0.163444	0.204262	0.305308	0.0725242	0.150494	1.3821	0.296022	0.278545
170000	-27.54363	0	-27.54363	0.0925289	0.275794	0.120521	0.339315	0.0882133	0.0921165	1.98648	0.991885	1.00428
180000	-32.95762	0	-32.95762	0.210481	0.0713946	0.175207	0.307011	0.136649	0.043297	0.863794	2.13855	0.317051
190000	-24.78102	0	-24.78102	0.195335	0.185027	0.256023	0.182071	0.11012	0.0941667	1.05121	3.84018	1.36682
200000	-31.01551	0	-31.01551	0.197923	0.135594	0.238131	0.723787	0.130225	0.185895	5.90565	1.12358	0.478158
210000	-27.73861	0	-27.73861	0.164946	0.186745	0.244337	0.261496	0.0479053	0.137561	1.94581	0.467054	0.297294
220000	-30.92411	0	-30.92411	0.086681	0.112124	0.380966	0.343828	0.11624	0.138561	1.11261	1.0505	0.65045
230000	-25.51817	0	-25.51817	0.23973	0.137603	0.166617	0.346507	0.123887	0.148206	2.91094	1.05929	0.61242
240000	-21.36771	0	-21.36771	0.148269	0.171788	0.325533	0.608073	0.0938677	0.103934	3.91564	1.17476	1.61413
250000	-30.31363	0	-30.31363	0.138663	0.129831	0.233839	0.343402	0.216768	0.107376	4.7605	2.30703	0.580341
260000	-37.6728	0	-37.6728	0.188881	0.128773	0.226173	0.288067	0.190528	0.0744052	1.33084	1.22343	0.0735934
270000	-32.64944	0	-32.64944	0.1239	0.0782795	0.223544	0.451647	0.0772483	0.0930849	1.61823	1.36171	0.11243
280000	-35.49614	0	-35.49614	0.131087	0.124288	0.254627	0.216441	0.113818	0.20656	3.61515	2.82891	0.178333
290000	-27.65114	0	-27.65114	0.105608	0.163938	0.184352	0.270557	0.166524	0.195696	1.30352	0.415538	0.886599
300000	-28.07685	0	-28.07685	0.156459	0.126241	0.158671	0.204695	0.123616	0.122941	1.11672	1.16176	0.152051
310000	-25.87542	0	-25.87542	0.194822	0.263215	0.10905	0.236966	0.118153	0.0751677	1.07986	1.78171	0.809968
320000	-24.89722	0	-24.89722	0.130305	0.0839356	0.137678	0.270127	0.126227	0.153629	4.7824	1.65684	0.167033
330000	-27.6684	0	-27.6684	0.139056	0.125282	0.204126	0.185419	0.226326	0.161154	2.19012	0.969115	1.24586
340000	-27.02601	0	-27.02601	0.189944	0.160041	0.153086	0.450856	0.22749	0.0612848	1.00461	1.40619	1.36406
350000	-31.2073	0	-31.2073	0.247096	0.121958	0.411461	0.250971	0.0861709	0.119857	2.18881	2.29567	0.560706
360000	-35.93996	0	-35.93996	0.0955944	0.0553237	0.280339	0.294377	0.243755	0.212704	1.71451	0.34754	0.176878
370000	-25.43509	0	-25.43509	0.236406	0.110142	0.130031	0.411022	0.0746595	0.171751	1.08799	2.19486	2.75718
380000	-41.11479	0	-41.11479	0.267637	0.113551	0.356007	0.187689	0.142417	0.24645	3.36055	0.824827	0.698459
390000	-32.73077	0	-32.73077	0.126921	0.0861124	0.224073	0.462681	0.176493	0.214653	0.776812	1.04163	0.212847
400000	-30.8955	0	-30.8955	0.124452	0.11806	0.285403	0.422189	0.0920762	0.044859	2.11178	0.910228	0.428721
410000	-23.12596	0	-23.12596	0.0525343	0.128059	0.10425	0.395646	0.124653	0.113707	1.89956	1.20821	1.06246
420000	-32.67272	0	-32.67272	0.204066	0.144712	0.116798	0.440223	0.075389	0.121812	3.72061	0.527447	0.0608366
430000	-35.09086	0	-35.09086	0.0817706	0.106671	0.313739	0.325063	0.12948	0.182153	0.704325	0.600914	0.304193
440000	-33.08234	0	-33.08234	0.224409	0.121231	0.13351	0.137021	0.0974064	0.0696467	1.48094	0.911106	0.0573844
450000	-26.00631	0	-26.00631	0.157264	0.160818	0.261527	0.336903	0.143601	0.0435585	6.36598	3.44265	1.34044
460000	-30.41434	0	-30.41434	0.293537	0.0994651	0.173272	0.206054	0.12958	0.106874	2.18897	2.05177	0.223082
470000	-33.50727	0	-33.50727	0.123232	0.117238	0.24223	0.539858	0.117123	0.0725844	7.43595	0.650483	2.15921
480000	-20.92248	0	-20.92248	0.0632941	0.202678	0.124698	0.252225	0.0658325	0.0669196	2.55435	2.04285	1.56883
490000	-35.02416	0	-35.02416	0.104046	0.380927	0.246806	0.252581	0.156398	0.0627225	3.06591	1.79559	0.427795
500000	-30.22158	0	-30.22158	0.22719	0.198111	0.382775	0.367323	0.158707	0.271045	1.50526	1.75781	0.875704
510000	-24.80721	0	-24.80721	0.117044	0.149474	0.32775	0.486482	0.134383	0.0793495	2.04325	1.48419	0.311376
520000	-25.2881	0	-25.2881	0.216022	0.130827	0.266385	0.477991	0.118344	0.0995843	1.66572	1.72771	0.354015
530000	-27.00509	0	-27.00509	0.138537	0.130153	0.173043	0.3711	0.0469	0.163036	0.519053	1.98784	1.35073
540000	-25.10069	0	-25.10069	0.0874903	0.0861535	0.384047	0.17154	0.111615	0.0767047	1.7811	0.819304	0.395042
550000	-27.78686	0	-27.78686	0.0903065	0.178401	0.218695	0.544462	0.0833236	0.246111	2.10641	4.00772	2.24762
560000	-40.86432	0	-40.86432	0.115786	0.0640155	0.142286	0.367614	0.0822978	0.0517584	1.52577	0.935153	0.0296175
570000	-31.78748	0	-31.78748	0.134967	0.262623	0.259775	0.244853	0.114182	0.177766	0.838196	0.412157	0.544584
580000	-33.82937	0	-33.82937	0.164584	0.159591	0.48548	0.497186	0.154395	0.0472936	0.826981	0.655665	2.21385
590000	-40.95186	0	-40.95186	0.124667	0.069282	0.120246	0.347064	0.0856176	0.0217631	0.851097	0.807225	0.356997
600000	-26.71755	0	-26.71755	0.100822	0.11079	0.155927	0.16884	0.293399	0.0672644	5.48565	0.437787	1.98766
610000	-41.82011	0	-41.82011	0.126708	0.125578	0.266339	0.211686	0.128536	0.111301	1.85002	0.365572	0.196148
620000	-24.529	0	-24.529	0.0884785	0.154356	0.225815	0.325842	0.0582641	0.102214	4.68028	1.64099	0.337945
630000	-30.05438	0	-30.05438	0.0497108	0.149289	0.199128	0.15385	0.0698082	0.0826966	2.80744	0.332224	0.513173
640000	-25.65084	0	-25.65084	0.234227	0.168496	0.0978751	0.282816	0.18282	0.140595	1.59497	1.45428	1.20645
650000	-31.70124	0	-31.70124	0.0513394	0.0842501	0.239716	0.10737	0.192202	0.0646538	3.10184	1.37577	0.259096
660000	-27.08619	0	-27.08619	0.214612	0.138701	0.45762	0.533222	0.0688533	0.117562	2.47014	3.94597	1.64136
670000	-40.63779	0	-40.63779	0.112814	0.0993888	0.201946	0.199056	0.154929	0.210905	1.17234	0.83339	0.0211864
680000	-24.23861	0	-24.23861	0.102438	0.346241	0.198668	0.506746	0.0930751	0.105588	2.28511	1.91859	0.514489
690000	-32.84238	0	-32.84238	0.1002	0.200951	0.123652	0.227226	0.0977352	0.0462982	1.77163	1.93229	0.209807
700000	-23.68377	0	-23.68377	0.0796296	0.0664766	0.212077	0.337298	0.109563	0.0932696	2.12976	0.986945	0.849732
710000	-20.31777	0	-20.31777	0.247369	0.214839	0.133667	0.158871	0.125135	0.157436	4.24356	2.50292	2.50366
720000	-19.61373	0	-19.61373	0.145528	0.283688	0.276215	0.49191	0.119646	0.072358	3.80202	1.62082	3.66008
730000	-26.41929	0	-26.41929	0.047905	0.152786	0.334673	0.482629	0.116401	0.0823883	2.02584	0.914547	0.453981
740000	-28.74113	0	-28.74113	0.17937	0.0729171	0.192863	0.206766	0.112398	0.0663401	3.52588	0.996429	0.387969
750000	-24.63475	0	-24.63475	0.0476063	0.128882	0.128272	0.28168	0.163919	0.162627	2.68141	5.03708	1.42695
760000	-33.37794	0	-33.37794	0.144648	0.134955	0.170162	0.712859	0.100068	0.100437	1.36782	1.10301	0.350721
770000	-30.72049	0	-30.72049	0.278836	0.0846173	0.20621	0.281237	0.190192	0.208444	2.40093	2.34842	0.433059
780000	-24.61423	0	-24.61423	0.122549	0.150601	0.147134	0.264917	0.101002	0.0650938	2.26004	1.76928	0.549885
790000	-26.21317	0	-26.21317	0.0796801	0.116964	0.32314	0.640181	0.26424	0.147857	2.33035	1.78685	1.58182
800000	-27.3584	0	-27.3584	0.112101	0.218004	0.385661	0.34506	0.113945	0.0862457	1.04032	1.13651	0.621929
810000	-35.08225	0	-35.08225	0.355297	0.278099	0.309805	0.175787	0.151421	0.0726295	2.16082	1.12693	0.249647
820000	-22.27358	0	-22.27358	0.111855	0.135412	0.138126	0.141619	0.0877429	0.0725665	1.90081	1.76002	1.03777
830000	-27.59591	0	-27.59591	0.394457	0.0908338	0.274569	0.566844	0.0897266	0.0630029	3.0731	2.41123	1.03648
840000	-24.53644	0	-24.53644	0.114513	0.218813	0.233143	0.328802	0.100501	0.0643173	2.28555	0.410138	1.05936
850000	-25.01958	0	-25.01958	0.141681	0.193803	0.30538	0.308652	0.0891235	0.150451	1.72317	0.844504	0.730444
860000	-23.78693	0	-23.78693	0.0499924	0.186523	0.294122	0.393007	0.0996727	0.100958	3.72659	2.87407	2.63085
870000	-28.76238	0	-28.76238	0.152409	0.0713486	0.311949	0.32754	0.148789	0.11147	1.56889	1.29938	0.238868
880000	-29.61093	0	-29.61093	0.391211	0.11229	0.392388	0.371564	0.225675	0.0976172	1.298	2.46807	1.0166
890000	-34.01982	0	-34.01982	0.108051	0.0598652	0.197748	0.249517	0.12935	0.126017	1.81322	1.75343	0.109485
900000	-24.635	0	-24.635	0.0733187	0.174484	0.13099	0.176794	0.0794385	0.130061	4.66173	1.19994	0.17432
910000	-38.27254	0	-38.27254	0.0912436	0.0739885	0.18842	0.421595	0.0841406	0.0642071	1.49476	1.94089	0.131309
920000	-29.05566	0	-29.05566	0.0941808	0.421811	0.210397	0.330764	0.0796685	0.0759659	2.03111	2.46241	0.405185
930000	-31.06021	0	-31.06021	0.09959	0.183816	0.0432399	0.271211	0.150843	0.0931255	1.34066	0.541341	0.436292
940000	-29.97468	0	-29.97468	0.126696	0.0897292	0.414715	0.186546	0.279608	0.0876368	2.07139	3.25517	0.177854
950000	-31.28445	0	-31.28445	0.194092	0.0807828	0.191483	0.318151	0.234778	0.17861	2.7956	1.44914	0.213245
960000	-26.79146	0	-26.79146	0.136335	0.117304	0.0900808	0.201932	0.185214	0.102486	3.46059	1.77328	1.064
970000	-23.28463	0	-23.28463	0.156623	0.0723939	0.372061	0.25501	0.185365	0.168071	2.33125	1.22963	1.39679
980000	-27.05248	0	-27.05248	0.128912	0.140788	0.345305	0.253086	0.102128	0.053303	2.29252	1.0502	0.113899
990000	-44.5537	0	-44.5537	0.284657	0.304132	0.132666	0.271693	0.166077	0.0387266	2.06421	0.467214	0.0834315
1000000	-30.2136	0	-30.2136	0.148567	0.211285	0.0793876	0.33748	0.0860426	0.0833283	1.63376	1.59766	0.0908599
1010000	-28.12717	0	-28.12717	0.145394	0.115031	0.144483	0.303265	0.116207	0.128049	0.792703	2.7843	1.44497
1020000	-20.73757	0	-20.73757	0.128977	0.13869	0.149568	0.301089	0.0665459	0.126419	3.79709	2.10664	0.741007
1030000	-32.14466	0	-32.14466	0.0665908	0.0816175	0.191767	0.319552	0.0603462	0.146751	1.19116	0.726495	0.523035
1040000	-29.15574	0	-29.15574	0.188661	0.0950473	0.296258	0.170547	0.165745	0.190834	1.31842	2.46426	0.829114
1050000	-30.92868	0	-30.92868	0.286896	0.130166	0.275671	0.529962	0.0965703	0.0784555	2.72027	0.735467	0.0628339
1060000	-31.81001	0	-31.81001	0.0879257	0.0916899	0.226529	0.309306	0.0884573	0.131371	1.16821	1.41993	0.219189
1070000	-25.85813	0	-25.85813	0.120663	0.0675402	0.126866	0.175508	0.140295	0.102347	2.0748	1.11904	0.407654
1080000	-28.10494	0	-28.10494	0.0897708	0.140151	0.0913255	0.509469	0.128412	0.0971745	1.0951	0.889381	1.14062
1090000	-23.12078	0	-23.12078	0.146059	0.0917131	0.211799	0.247625	0.149572	0.172102	2.18161	2.00883	1.395
1100000	-28.39941	0	-28.39941	0.189378	0.107381	0.497496	0.223321	0.0636617	0.0971238	1.1902	1.54965	0.503749
1110000	-29.0033	0	-29.0033	0.0924812	0.309069	0.157902	0.273331	0.0986061	0.487629	1.76731	1.76163	2.28104
1120000	-23.81143	0	-23.81143	0.102986	0.172274	0.434393	0.406206	0.17156	0.0856777	1.92337	5.63803	1.85358
1130000	-31.26216	0	-31.26216	0.109354	0.240813	0.219751	0.299835	0.231709	0.3257	0.783735	1.15267	1.45635
