Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-31.98791	0	-31.98791	0.0487883	0.147239	0.212788	0.161657	0.0595996	0.215063	0.939216	2.30385	0.484829
10000	-13.31568	0	-13.31568	0.166134	0.195584	0.254541	0.257835	0.150536	0.145036	4.10333	0.510113	0.409118
20000	-16.3886	0	-16.3886	0.276357	0.288635	0.0806943	0.193805	0.166378	0.129403	2.22102	1.85964	2.87753
30000	-10.21471	0	-10.21471	0.143561	0.188878	0.0650736	0.216672	0.127549	0.229301	5.35384	3.80132	0.150535
40000	-25.22969	0	-25.22969	0.169032	0.422819	0.232922	0.123869	0.080954	0.0996355	2.2349	0.238731	1.2695
50000	-21.05737	0	-21.05737	0.14444	0.158656	0.12834	0.201915	0.0495821	0.283166	1.98572	0.0379551	0.231994
60000	-16.96387	0	-16.96387	0.134677	0.185188	0.135175	0.235642	0.175955	0.0633914	1.90311	0.207734	2.23112
70000	-15.51032	0	-15.51032	0.144033	0.158408	0.0958767	0.169755	0.210633	0.133175	3.23398	2.20275	0.0772505
80000	-14.39023	0	-14.39023	0.414295	0.123208	0.121803	0.349032	0.0982491	0.105799	2.46234	2.64403	0.990494
90000	-13.51218	0	-13.51218	0.107808	0.134217	0.177172	0.442062	0.0865819	0.0418053	3.51959	0.964644	0.232269
100000	-12.547	0	-12.547	0.146607	0.102484	0.096512	0.155437	0.206806	0.121467	5.11826	2.76502	0.431033
110000	-25.85951	0	-25.85951	0.163317	0.196085	0.15554	0.312267	0.232434	0.0902986	3.07943	0.945008	0.190059
120000	-16.00513	0	-16.00513	0.124983	0.168673	0.145471	0.222861	0.12386	0.121149	1.98906	1.56249	2.47862
130000	-11.69125	0	-11.69125	0.275035	0.113042	0.131217	0.174864	0.133122	0.068401	2.60808	0.515557	0.546674
140000	-14.45533	0	-14.45533	0.152838	0.2882	0.136816	0.183877	0.168456	0.115378	3.56482	0.0436985	1.02243
150000	-18.38064	0	-18.38064	0.0882761	0.295142	0.316026	0.168	0.112407	0.216303	2.09065	0.0924029	0.171233
160000	-23.88397	0	-23.88397	0.0967272	0.573259	0.0495603	0.290483	0.126021	0.407992	3.60431	1.38338	0.554543
170000	-11.2164	0	-11.2164	0.103075	0.219468	0.0938554	0.3952	0.0676346	0.159404	5.34495	1.20512	0.43213
180000	-22.14862	0	-22.14862	0.239137	0.108416	0.200226	0.279892	0.179024	0.16164	1.95892	2.56172	0.126633
190000	-19.71725	0	-19.71725	0.199061	0.25096	0.207076	0.174311	0.248148	0.1454	2.61439	0.316599	0.767262
200000	-13.23979	0	-13.23979	0.203589	0.0786599	0.11422	0.264131	0.0892731	0.0481984	3.60992	0.446736	1.08003
210000	-15.42204	0	-15.42204	0.159157	0.0740327	0.195292	0.123832	0.225968	0.109299	5.63793	0.492239	0.430424
220000	-19.00987	0	-19.00987	0.182905	0.288366	0.180477	0.115057	0.210648	0.0850191	3.11223	0.447691	0.660406
230000	-19.4836	0	-19.4836	0.300717	0.159867	0.182954	0.328716	0.099602	0.103364	1.96695	0.612641	1.45197
240000	-16.40776	0	-16.40776	0.102822	0.355009	0.0920042	0.160918	0.0687882	0.137671	6.15134	3.35528	3.82007
250000	-13.72651	0	-13.72651	0.156295	0.234601	0.173416	0.355176	0.112892	0.196283	4.16263	0.45608	1.93893
260000	-9.391398	0	-9.391398	0.169442	0.175812	0.203929	0.511922	0.151527	0.111993	7.33573	0.686703	2.77666
270000	-16.8198	0	-16.8198	0.281084	0.0982474	0.101854	0.329459	0.125977	0.192516	1.9387	1.26575	0.606156
280000	-12.88943	0	-12.88943	0.0540496	0.14596	0.100906	0.265628	0.0537979	0.242183	5.54732	0.214108	0.145787
290000	-11.26581	0	-11.26581	0.155873	0.150527	0.241152	0.355656	0.107782	0.131846	6.8217	0.744546	2.37679
300000	-18.5845	0	-18.5845	0.365715	0.105656	0.312406	0.178186	0.130092	0.060059	2.40394	0.456126	0.323022
310000	-22.28235	0	-22.28235	0.359922	0.0926767	0.326328	0.329995	0.306966	0.214435	3.53944	0.117086	2.14969
320000	-14.47108	0	-14.47108	0.242013	0.282288	0.167794	0.329917	0.0770178	0.122697	2.89997	1.4073	0.135264
330000	-22.92463	0	-22.92463	0.0595223	0.102841	0.123853	0.400737	0.146617	0.128335	1.40347	0.807512	0.624864
340000	-13.86059	0	-13.86059	0.167792	0.363313	0.149724	0.235054	0.109666	0.061367	2.77735	1.77534	0.524435
350000	-25.74931	0	-25.74931	0.204804	0.297107	0.078424	0.128015	0.374516	0.417798	2.42883	0.245065	0.747491
360000	-16.99642	0	-16.99642	0.0914049	0.285683	0.160681	0.16097	0.0978891	0.177503	4.16733	0.476315	0.844315
370000	-12.50182	0	-12.50182	0.196517	0.133617	0.153554	0.265212	0.199297	0.087764	3.62321	2.31735	1.13127
380000	-18.58483	0	-18.58483	0.204613	0.149915	0.106195	0.393898	0.12912	0.184084	1.12171	1.27799	0.922963
390000	-16.06056	0	-16.06056	0.163919	0.169169	0.199613	0.268675	0.143151	0.0776012	5.01715	0.235442	0.341405
400000	-22.40585	0	-22.40585	0.109915	0.156511	0.077634	0.157171	0.213827	0.23982	1.09103	0.277892	0.154348
410000	-18.20885	0	-18.20885	0.110169	0.162373	0.121202	0.109783	0.0626521	0.108521	2.28404	0.43168	0.219863
