Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-119.3967	0	-119.3967	0.201092	0.207324	0.0978391	0.181657	0.105438	0.176507	0.341809	2.10848	0.756213
10000	-44.56333	0	-44.56333	0.173353	0.144352	0.157249	0.339323	0.123149	0.257014	1.60571	1.93247	0.249226
20000	-45.89551	0	-45.89551	0.0810956	0.285334	0.112854	0.302412	0.066311	0.0694818	5.80804	3.04655	2.79268
30000	-40.87775	0	-40.87775	0.0919978	0.0946535	0.1132	0.313041	0.319093	0.0350357	3.31273	0.825826	0.475726
40000	-38.85168	0	-38.85168	0.185855	0.252537	0.246011	0.321042	0.101446	0.0941229	1.47973	0.940548	1.17489
50000	-43.51708	0	-43.51708	0.0941491	0.0981576	0.140286	0.201252	0.0750639	0.0981009	1.77569	1.36952	0.514696
60000	-28.38025	0	-28.38025	0.142228	0.261772	0.229887	0.237603	0.120597	0.175198	3.88933	1.25189	0.861284
70000	-43.26364	0	-43.26364	0.058232	0.283933	0.337042	0.129191	0.220675	0.260924	2.33875	2.56352	0.680399
80000	-37.33702	0	-37.33702	0.142025	0.100246	0.188001	0.234553	0.101369	0.103295	2.81671	0.700592	0.643792
90000	-37.4493	0	-37.4493	0.145115	0.151323	0.59967	0.182082	0.0655554	0.184949	2.00159	3.46381	0.967809
100000	-36.53108	0	-36.53108	0.111655	0.19683	0.138501	0.267618	0.101422	0.0889811	1.67595	1.02989	1.70004
110000	-34.97586	0	-34.97586	0.151017	0.249087	0.208158	0.445995	0.17081	0.132151	2.36314	3.39323	0.205825
120000	-35.29102	0	-35.29102	0.202871	0.285585	0.168852	0.166422	0.0746702	0.0743083	2.10558	2.39455	0.220717
130000	-40.25358	0	-40.25358	0.111487	0.287157	0.210678	0.138936	0.185601	0.160919	1.96557	4.03593	0.395126
140000	-39.94827	0	-39.94827	0.0679298	0.0899755	0.141625	0.209385	0.138738	0.0811007	2.5106	0.874964	0.194018
150000	-31.66608	0	-31.66608	0.112187	0.166893	0.169154	0.0864258	0.122357	0.113851	2.98869	1.22255	0.453334
160000	-43.14052	0	-43.14052	0.102808	0.201319	0.154312	0.196217	0.0725355	0.203277	3.3149	1.27471	0.525643
170000	-43.56547	0	-43.56547	0.0937722	0.328493	0.113396	0.381263	0.262246	0.142496	2.44667	1.04399	1.76969
180000	-40.07231	0	-40.07231	0.110905	0.0800816	0.14266	0.301229	0.10013	0.118503	3.17696	1.10741	0.0699603
190000	-48.13802	0	-48.13802	0.124398	0.0297939	0.200929	0.177786	0.0929127	0.0402356	1.68135	0.443484	0.0967353
200000	-29.00257	0	-29.00257	0.172967	0.189431	0.0909175	0.31077	0.133147	0.135174	3.51191	1.38552	1.52563
210000	-39.10242	0	-39.10242	0.14053	0.226837	0.178249	0.311907	0.114233	0.138818	1.64517	1.77528	0.116238
220000	-39.77857	0	-39.77857	0.128042	0.171689	0.10485	0.210382	0.202878	0.164714	3.94682	1.86004	4.08098
230000	-36.09567	0	-36.09567	0.0657615	0.177358	0.162723	0.5007	0.199963	0.0434615	6.31382	4.03174	0.65699
240000	-49.52757	0	-49.52757	0.0485333	0.0550487	0.261116	0.279442	0.219972	0.0749006	3.32237	0.797845	1.78039
250000	-38.35324	0	-38.35324	0.0781342	0.119028	0.225938	0.276393	0.172884	0.216654	2.62122	3.54408	0.119379
260000	-34.22302	0	-34.22302	0.130282	0.215465	0.247925	0.127288	0.113868	0.0499221	2.6511	3.27028	1.12115
270000	-51.12394	0	-51.12394	0.061762	0.14297	0.187804	0.402543	0.110337	0.107705	1.2963	0.382905	0.173949
280000	-39.97231	0	-39.97231	0.105713	0.194552	0.144509	0.153301	0.0676028	0.102085	2.42811	1.53194	0.0458462
290000	-39.85077	0	-39.85077	0.0874601	0.274855	0.165596	0.165272	0.219472	0.174194	3.26565	2.03802	2.2919
300000	-37.93291	0	-37.93291	0.0507533	0.199768	0.40071	0.318366	0.169927	0.162373	1.98145	2.38802	0.674348
310000	-41.75674	0	-41.75674	0.0369615	0.097668	0.126415	0.262956	0.106092	0.133285	2.47042	0.774801	1.23866
320000	-35.55891	0	-35.55891	0.0499982	0.367691	0.195207	0.436982	0.258828	0.121226	3.19027	2.01067	1.39807
330000	-30.71936	0	-30.71936	0.112041	0.254988	0.186417	0.278622	0.213208	0.0994797	4.65718	1.23841	1.46289
340000	-34.50151	0	-34.50151	0.245871	0.223457	0.152405	0.19917	0.237735	0.173743	2.70736	2.76787	4.39021
350000	-31.70148	0	-31.70148	0.141652	0.0891611	0.29231	0.283843	0.0901508	0.0596626	4.7574	2.93858	4.68208
360000	-39.4204	0	-39.4204	0.0794559	0.142143	0.172825	0.336173	0.122868	0.189653	1.91376	0.503219	1.02762
370000	-46.63128	0	-46.63128	0.129172	0.157445	0.257596	0.248661	0.173533	0.100464	2.40452	0.394272	0.173944
380000	-39.06991	0	-39.06991	0.0976788	0.260037	0.235866	0.440794	0.0863099	0.0463344	2.42813	1.7036	0.262184
390000	-33.71147	0	-33.71147	0.0576759	0.271429	0.113584	0.243855	0.0811291	0.0985458	5.00233	0.632536	0.593806
400000	-36.96707	0	-36.96707	0.140753	0.121842	0.238795	0.150608	0.0817508	0.170163	2.35921	1.60896	0.864342
410000	-36.44476	0	-36.44476	0.17389	0.0834222	0.12583	0.326051	0.146017	0.129581	4.28665	0.236583	0.673322
420000	-30.00394	0	-30.00394	0.137888	0.368727	0.113365	0.266633	0.166967	0.209129	2.85045	1.9325	2.84302
430000	-34.93688	0	-34.93688	0.124185	0.14396	0.349663	0.211124	0.268274	0.174986	2.81576	2.1973	0.843499
440000	-42.77323	0	-42.77323	0.081973	0.290803	0.14808	0.15747	0.248795	0.18646	2.25541	1.10033	0.138565
450000	-36.65615	0	-36.65615	0.0880218	0.130151	0.169988	0.180635	0.199158	0.0950258	2.64265	1.76368	0.131321
460000	-33.06321	0	-33.06321	0.0809041	0.253768	0.225606	0.245519	0.215526	0.0415242	3.9967	1.34637	1.36368
470000	-43.81597	0	-43.81597	0.102224	0.116704	0.156519	0.406373	0.247076	0.166674	2.18402	1.75127	0.11928
480000	-36.23855	0	-36.23855	0.0687518	0.119984	0.144006	0.204184	0.14038	0.0752144	4.42076	1.47611	0.647795
490000	-45.91191	0	-45.91191	0.178647	0.156402	0.104802	0.148835	0.129352	0.124055	2.75071	0.636782	0.123916
500000	-34.3791	0	-34.3791	0.131167	0.189912	0.266334	0.290226	0.109116	0.123225	3.29641	1.25948	1.86412
510000	-42.58589	0	-42.58589	0.0923907	0.0622236	0.129696	0.204023	0.0959722	0.0991933	2.49557	0.552031	0.452833
520000	-33.49244	0	-33.49244	0.140937	0.0917923	0.16447	0.468111	0.12613	0.160676	2.19714	1.57614	1.01292
530000	-37.79865	0	-37.79865	0.0903647	0.173007	0.0602245	0.187843	0.18761	0.0678976	2.22883	2.19209	1.92327
540000	-40.88584	0	-40.88584	0.218206	0.214605	0.278812	0.139764	0.204571	0.103421	2.53927	0.536497	1.6036
550000	-50.46644	0	-50.46644	0.181805	0.0702725	0.1543	0.172954	0.134303	0.223698	1.54479	0.869174	0.0515762
560000	-33.73366	0	-33.73366	0.179718	0.410825	0.258168	0.300896	0.105422	0.145905	3.2363	1.91527	1.71241
570000	-48.8563	0	-48.8563	0.169118	0.149253	0.100229	0.350169	0.0750423	0.0909613	4.70595	0.581153	0.170014
580000	-40.10489	0	-40.10489	0.142991	0.182021	0.207305	0.239838	0.07455	0.0482129	3.15207	2.63687	0.541272
590000	-28.17913	0	-28.17913	0.133449	0.160763	0.190896	0.288441	0.275643	0.0889198	4.8704	1.70557	0.283178
600000	-39.97227	0	-39.97227	0.0673042	0.274799	0.200519	0.34791	0.125317	0.0894393	2.11164	0.908622	0.959392
610000	-28.9881	0	-28.9881	0.0742125	0.204504	0.157093	0.184084	0.0916779	0.0900062	4.49404	1.85504	1.47638
620000	-33.41186	0	-33.41186	0.0617532	0.277171	0.181287	0.190496	0.298109	0.103306	4.50039	2.03169	0.236165
630000	-37.11515	0	-37.11515	0.192933	0.179724	0.147131	0.263603	0.121822	0.109428	2.98385	3.42758	0.774213
640000	-29.47363	0	-29.47363	0.0834629	0.298612	0.0844407	0.204473	0.0954698	0.107223	2.61165	0.803972	1.76984
650000	-40.34245	0	-40.34245	0.137725	0.107683	0.114022	0.304624	0.0962893	0.074902	1.95937	1.08243	0.920087
660000	-39.46881	0	-39.46881	0.0896393	0.21168	0.198048	0.389136	0.107937	0.104631	1.88954	1.80919	1.65491
670000	-35.88046	0	-35.88046	0.0646957	0.0986078	0.240494	0.335955	0.156542	0.0969731	3.18179	1.93454	0.217316
680000	-41.43739	0	-41.43739	0.165804	0.111361	0.230278	0.255997	0.0612244	0.223963	0.973021	0.909984	0.919489
690000	-37.82312	0	-37.82312	0.106871	0.370394	0.187202	0.137995	0.125758	0.123796	1.33302	3.5748	1.5227
700000	-40.12064	0	-40.12064	0.0693982	0.158337	0.184102	0.132584	0.0989305	0.122119	1.11509	1.80112	1.39833
710000	-39.63878	0	-39.63878	0.153229	0.118602	0.381911	0.27501	0.159499	0.103069	2.45679	2.43857	0.262254
720000	-21.29678	0	-21.29678	0.120798	0.204322	0.221713	0.217285	0.253569	0.0590458	4.67953	5.88104	0.715209
730000	-33.537	0	-33.537	0.0809414	0.259272	0.268253	0.262947	0.130382	0.13285	2.84349	1.5504	4.28781
740000	-32.94714	0	-32.94714	0.268547	0.192268	0.156741	0.197914	0.0931151	0.0723459	2.52925	3.03925	0.600264
750000	-36.96817	0	-36.96817	0.158998	0.174473	0.148472	0.177729	0.156252	0.0703839	2.27887	1.39768	0.39073
760000	-49.24365	0	-49.24365	0.116085	0.166424	0.146643	0.222284	0.372503	0.222132	2.7604	0.771881	0.747689
770000	-33.39285	0	-33.39285	0.258281	0.226978	0.309548	0.180353	0.107308	0.0887063	2.19711	1.4154	0.91561
780000	-37.4626	0	-37.4626	0.140272	0.248073	0.0870609	0.363472	0.119957	0.0696168	3.18549	1.95003	0.456455
790000	-33.48224	0	-33.48224	0.128184	0.0826577	0.0865316	0.307041	0.159654	0.129881	2.66965	1.23523	0.25319
800000	-40.8675	0	-40.8675	0.118666	0.0606326	0.204175	0.323187	0.112135	0.149779	3.14601	0.915423	0.204483
810000	-36.52778	0	-36.52778	0.212777	0.140354	0.204302	0.255521	0.185811	0.201242	1.10821	1.39576	4.19188
820000	-48.29799	0	-48.29799	0.0507131	0.35596	0.140261	0.106826	0.172627	0.122991	4.55751	0.319375	1.59139
830000	-33.06377	0	-33.06377	0.16834	0.247804	0.210368	0.383427	0.110677	0.10212	2.46869	3.0647	1.21242
840000	-31.01642	0	-31.01642	0.0887891	0.0951558	0.286763	0.271579	0.0772359	0.0997623	4.94376	2.32202	0.642154
850000	-36.36737	0	-36.36737	0.0949805	0.0833249	0.236402	0.191879	0.171892	0.0828093	2.07476	1.7579	0.29897
860000	-41.55042	0	-41.55042	0.076381	0.114585	0.229865	0.27519	0.23631	0.092796	2.26365	2.78974	0.057506
870000	-36.04453	0	-36.04453	0.0943514	0.446485	0.143852	0.320157	0.0951361	0.0883634	3.21184	2.96895	2.21482
880000	-37.90625	0	-37.90625	0.142233	0.226631	0.127365	0.219041	0.0663632	0.0897324	2.09946	1.10908	0.144692
890000	-35.68297	0	-35.68297	0.219431	0.180425	0.161827	0.173589	0.201519	0.0841149	1.12318	2.49096	0.389123
900000	-29.20902	0	-29.20902	0.137525	0.164446	0.195053	0.366073	0.360126	0.0482776	3.78044	2.32263	1.18403
910000	-37.87749	0	-37.87749	0.098348	0.163314	0.0999697	0.388643	0.21475	0.103344	2.02097	1.17968	0.116544
920000	-23.10871	0	-23.10871	0.149255	0.102766	0.174004	0.206701	0.150507	0.0643704	5.34976	3.04452	1.03424
930000	-41.37762	0	-41.37762	0.136238	0.0763443	0.227129	0.155351	0.232557	0.0978828	3.82898	0.54315	0.851984
940000	-35.95484	0	-35.95484	0.127242	0.190219	0.197626	0.32417	0.0643281	0.112151	3.58249	2.52485	0.457392
950000	-43.43141	0	-43.43141	0.0523057	0.141541	0.139459	0.237891	0.258395	0.127247	2.94029	0.866899	0.784822
960000	-41.11421	0	-41.11421	0.218552	0.113831	0.164949	0.255331	0.0665898	0.106184	2.55697	1.43756	0.111081
970000	-37.9755	0	-37.9755	0.0613624	0.162811	0.197688	0.308075	0.126499	0.110677	2.98481	2.28555	3.78813
980000	-43.1194	0	-43.1194	0.211298	0.059792	0.202176	0.088036	0.113606	0.0666555	3.70743	0.506123	0.15219
990000	-36.4519	0	-36.4519	0.0756436	0.2017	0.1382	0.211091	0.122615	0.126701	3.56409	2.27192	0.614452
