Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	mu[1]	mu[2]	mu[3]	psi[1]	psi[2]	psi[3]
0	-58.43093	0	-58.43093	0.0956489	0.0916399	0.213902	0.188335	0.200486	0.438985	0.994305	1.10613	0.158569
10000	-25.25514	0	-25.25514	0.109674	0.0573648	0.141096	0.214499	0.111376	0.167478	1.34812	0.568352	2.63361
20000	-30.41318	0	-30.41318	0.0791801	0.195232	0.168127	0.375501	0.0518305	0.119049	1.09395	1.25112	2.21761
30000	-25.1793	0	-25.1793	0.108472	0.285474	0.13865	0.482806	0.101242	0.201044	1.49109	1.53707	2.74529
40000	-28.10504	0	-28.10504	0.120195	0.0625551	0.226617	0.398568	0.151075	0.108905	1.86066	0.618965	2.29417
50000	-29.62271	0	-29.62271	0.177754	0.235608	0.129913	0.296892	0.0621972	0.057567	1.47292	2.54713	1.79083
60000	-26.6279	0	-26.6279	0.0729573	0.217634	0.180659	0.278767	0.13535	0.0977995	2.31603	1.51119	1.09648
70000	-29.38178	0	-29.38178	0.142171	0.163872	0.331331	0.526677	0.150319	0.064296	5.40769	0.425597	1.16531
80000	-37.82003	0	-37.82003	0.157113	0.131186	0.20524	0.92881	0.132384	0.0921242	2.96517	1.2435	0.330306
90000	-37.7138	0	-37.7138	0.277341	0.0572643	0.214792	0.258503	0.163479	0.162833	2.10502	1.88136	0.99782
100000	-35.93256	0	-35.93256	0.156127	0.146483	0.183429	0.514991	0.167727	0.0987369	1.5942	0.746167	0.64058
110000	-27.70938	0	-27.70938	0.0746033	0.15451	0.170437	0.401383	0.338665	0.149727	1.46556	1.21219	2.71787
120000	-32.33543	0	-32.33543	0.286905	0.155782	0.204525	0.332887	0.0986124	0.100007	0.846254	1.07921	0.682004
130000	-27.90291	0	-27.90291	0.10406	0.279931	0.166481	0.524843	0.133472	0.0831002	1.20694	1.25517	4.52335
140000	-30.69175	0	-30.69175	0.165032	0.19908	0.180183	0.50055	0.260819	0.150914	2.24355	1.03715	1.54486
150000	-31.07359	0	-31.07359	0.104534	0.28841	0.247195	0.353135	0.175286	0.0854747	1.28665	1.78121	0.825482
160000	-27.96655	0	-27.96655	0.206002	0.168507	0.131532	0.491773	0.192097	0.12323	0.525775	0.899783	1.88625
170000	-31.44523	0	-31.44523	0.144831	0.126344	0.189243	0.2891	0.182797	0.150126	2.07176	0.757666	0.956714
180000	-27.78227	0	-27.78227	0.152232	0.063441	0.360592	0.194843	0.110871	0.2056	0.701775	1.75086	2.1422
190000	-34.29047	0	-34.29047	0.101914	0.0940551	0.138382	0.339952	0.240977	0.0491594	0.950548	1.37888	0.382052
200000	-28.22672	0	-28.22672	0.092685	0.0657428	0.165057	0.17424	0.0804395	0.137249	0.825759	1.12726	1.44427
210000	-47.22431	0	-47.22431	0.212866	0.0764149	0.149062	0.152765	0.066249	0.0540773	4.64119	0.775001	0.140447
220000	-27.29373	0	-27.29373	0.153209	0.184453	0.101815	0.273768	0.096516	0.0893325	4.03518	0.669441	0.801249
230000	-35.15098	0	-35.15098	0.14741	0.142063	0.333654	0.171833	0.207461	0.175593	3.80688	2.42329	1.05637
240000	-20.72703	0	-20.72703	0.230934	0.162595	0.170656	0.154139	0.148365	0.112728	3.35647	3.30955	2.3042
250000	-34.65269	0	-34.65269	0.0450265	0.0915465	0.133607	0.346344	0.0865643	0.117734	1.44629	0.768802	0.401611
260000	-31.77567	0	-31.77567	0.13243	0.0735811	0.330435	0.155733	0.110282	0.156114	3.46909	2.02515	0.798995
270000	-27.85468	0	-27.85468	0.103788	0.0700485	0.123044	0.177784	0.245793	0.113091	0.682978	1.03468	3.20521
280000	-23.71461	0	-23.71461	0.130356	0.098576	0.0865339	0.0860729	0.121842	0.0581614	5.78998	1.3984	1.79207
290000	-29.23705	0	-29.23705	0.068046	0.190265	0.189596	0.510669	0.178731	0.0839004	1.65549	1.54552	1.1244
300000	-29.24379	0	-29.24379	0.167631	0.0851129	0.31029	0.242391	0.124224	0.0642007	0.728857	3.85645	0.936339
310000	-25.26508	0	-25.26508	0.0642894	0.0969942	0.109453	0.341778	0.136128	0.113546	0.602523	1.10308	2.58404
320000	-32.53579	0	-32.53579	0.102985	0.119112	0.126653	0.296164	0.0998464	0.0671649	1.00487	0.371417	1.46215
330000	-27.86948	0	-27.86948	0.152874	0.270781	0.0795613	0.303162	0.142784	0.113577	0.712276	2.42445	0.964381
340000	-39.47683	0	-39.47683	0.179989	0.200677	0.308915	0.313767	0.311327	0.0848894	3.82739	0.88629	0.602407
350000	-27.60332	0	-27.60332	0.118445	0.306858	0.174362	0.406754	0.226889	0.0778836	1.05759	1.29048	2.00063
360000	-24.61014	0	-24.61014	0.135956	0.191825	0.258748	0.617508	0.183724	0.132311	1.12911	3.65123	3.31402
370000	-44.62875	0	-44.62875	0.0642869	0.153153	0.142289	0.936933	0.0534059	0.0579842	1.14703	0.517413	0.517595
380000	-21.77103	0	-21.77103	0.181434	0.0817231	0.117443	0.214431	0.0909436	0.0948897	3.20538	1.9096	5.94456
390000	-42.71994	0	-42.71994	0.116331	0.0487913	0.146008	0.11036	0.0808032	0.120942	0.842705	1.09461	0.196536
400000	-38.76666	0	-38.76666	0.106069	0.173571	0.193551	0.533444	0.210155	0.0424729	3.26571	0.971012	0.917824
410000	-29.96521	0	-29.96521	0.0855013	0.200274	0.121438	0.482688	0.409921	0.202792	1.53865	2.95826	1.95401
420000	-26.5529	0	-26.5529	0.104965	0.200697	0.199803	0.591628	0.136025	0.0802187	2.56962	0.73032	2.72104
430000	-29.53782	0	-29.53782	0.228989	0.106799	0.243955	0.217362	0.185989	0.0680794	2.35526	2.82655	1.46137
